,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-30,2011 Summer MST Pr..,Monte Cristo,GuemChi,Loss,
+,11-06-30,2011 Summer MST Pr..,La Mancha,GuemChi,Win,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,GuemChi,Loss,
+,11-06-29,Shinhan10-11 Prole..,Icarus,Canata,Loss,
+,11-06-26,Shinhan10-11 Prole..,New Bloody Ridge,Alone,Win,
+,11-06-24,ODT2011-1,Gladiator,Shine,Loss,
+,11-06-24,ODT2011-1,New Bloody Ridge,JangBi,Loss,
+,11-06-22,Shinhan10-11 Prole..,Icarus,Major,Win,
+,11-06-20,Shinhan10-11 Prole..,Alternative,HyuN,Win,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,ZerO,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,ZerO,Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,ZerO,Loss,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Reality,Win,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Reality,Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,SonGDuri,Win,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,SonGDuri,Loss,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,SonGDuri,Win,
+,11-06-12,Shinhan10-11 Prole..,Icarus,BarrackS,Loss,
+,11-06-07,Shinhan10-11 Prole..,Icarus,Light,Loss,
+,11-06-04,Shinhan10-11 Prole..,Icarus,Kal,Win,
+,11-05-14,Shinhan10-11 Prole..,Icarus,Killer,Win,
+,11-05-08,Shinhan10-11 Prole..,Icarus,Sharp,Loss,
+,11-05-04,Shinhan10-11 Prole..,New Bloody Ridge,Flying,Loss,
+,11-05-01,Shinhan10-11 Prole..,Icarus,ZerG[kaL],Loss,
+,11-04-25,Shinhan10-11 Prole..,Icarus,Perfective,Win,
+,11-04-23,Shinhan10-11 Prole..,Icarus,Iris,Loss,
+,11-04-09,SWL 2011,Circuit Breaker,Flash,Loss,
+,11-04-09,SWL 2011,Icarus,Stats,Win,
+,11-04-09,SWL 2011,Fortress SE,Crazy-Hydra,Win,
+,11-04-09,SWL 2011,Bloody Ridge,Action,Win,
+,11-04-02,SWL 2011,Empire of the Sun,Jaedong,Loss,
+,11-04-02,SWL 2011,Circuit Breaker,PerfectMan,Win,
+,11-03-20,SWL 2011,Icarus,Jaedong,Win,
+,11-03-19,MBC Survivor 22nd,Dante&#039;s Pea..,Sea,Loss,
+,11-03-19,MBC Survivor 22nd,Empire of the Sun,Dear,Loss,
+,11-03-19,MBC Survivor 22nd,Circuit Breaker,Shuttle,Win,
+,11-03-14,SWL 2011,Empire of the Sun,Leta,Loss,
+,11-03-14,SWL 2011,Aztec,Movie,Win,
+,11-03-08,SWL 2011,Empire of the Sun,ZerO,Win,
+,11-03-08,SWL 2011,Bloody Ridge,free,Win,
+,11-01-24,SWL 2011,Empire of the Sun,Neo.G_Soulkey,Loss,
+,11-01-11,SWL 2011,Circuit Breaker,Calm,Loss,
+,10-12-28,Shinhan10-11 Prole..,Icarus,Killer,Win,
+,10-12-26,Shinhan10-11 Prole..,Icarus,Saint,Win,
+,10-12-18,PDPop MSL,Circuit Breaker,Action,Loss,
