,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-25,Shinhan10-11 Prole..,Alternative,Midas,Loss,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,hOn_sin,Loss,
+,11-03-03,2011 Spring MST Pr..,Dante&#039;s Pea..,hOn_sin,Loss,
+,10-12-07,Shinhan10-11 Prole..,Grand Line SE,Midas,Win,
+,10-11-10,Shinhan10-11 Prole..,Central Plains,By.Sun,Loss,
+,10-11-01,Shinhan10-11 Prole..,Central Plains,Snow,Win,
+,10-10-29,2010 Winter OSL Pr..,Aztec,PianO,Loss,
+,10-10-29,2010 Winter OSL Pr..,Icarus,PianO,Win,
+,10-10-29,2010 Winter OSL Pr..,Eye of the Storm,PianO,Loss,
+,10-10-28,2010 Winter MST Pr..,Match Point,Dear,Loss,
+,10-10-28,2010 Winter MST Pr..,Fighting Spirit,Dear,Loss,
+,10-10-26,Shinhan10-11 Prole..,Empire of the Sun,Action,Loss,
+,10-10-16,Shinhan10-11 Prole..,Icarus,Really,Loss,
+,10-08-14,Shinhan09-10 All-S..,New Heartbreak R..,BoxeR,Win,
+,10-07-04,Shinhan09-10 Prole..,Grand Line SE,Calm,Win,
+,10-06-28,Shinhan09-10 Prole..,Match Point,Jaedong,Win,
+,10-06-22,Shinhan09-10 Prole..,Fighting Spirit,Horang2,Win,
+,10-06-12,Shinhan09-10 Prole..,Grand Line SE,Fantasy,Loss,
+,10-06-11,2010 Summer OSL Pr..,Match Point,Pusan,Loss,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,Pusan,Win,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,Pusan,Loss,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,Dulri,Win,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,Dulri,Win,
+,10-06-11,2010 Summer OSL Pr..,Match Point,Dulri,Loss,
+,10-06-07,Shinhan09-10 Prole..,Fortress,Violet,Win,
+,10-05-27,2010 Summer MST Pr..,Odd-Eye 2,Last,Loss,
+,10-05-27,2010 Summer MST Pr..,Fighting Spirit,Last,Win,
+,10-05-27,2010 Summer MST Pr..,Match Point,Last,Loss,
+,10-05-15,Shinhan09-10 Prole..,Match Point,Saint,Win,
+,10-05-04,Shinhan09-10 Prole..,Polaris Rhapsody,RorO,Loss,
+,10-04-11,Shinhan09-10 Prole..,Fighting Spirit,Bisu,Loss,
+,10-03-14,Shinhan 2010 Winne..,Fighting Spirit,Movie,Loss,
+,10-02-21,Shinhan 2010 Winne..,Match Point,Calm,Loss,
+,10-02-09,Shinhan 2010 Winne..,Neo Moon Glaive,PuMa,Loss,
+,10-02-09,Shinhan 2010 Winne..,Match Point,Leta,Win,
+,10-02-05,2010 Spring OSL Pr..,Match Point,Bee,Loss,
+,10-02-05,2010 Spring OSL Pr..,Fighting Spirit,Bee,Win,
+,10-02-05,2010 Spring OSL Pr..,Eye of the Storm,Bee,Loss,
+,10-02-04,2010 Spring MST Pr..,Fighting Spirit,Grape,Loss,
+,10-02-04,2010 Spring MST Pr..,Odd-Eye,Grape,Loss,
