,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,PerfectMan,Loss,
+,11-06-30,2011 Summer MST Pr..,Monte Cristo,PerfectMan,Loss,
+,11-06-30,2011 Summer MST Pr..,La Mancha,PerfectMan,Win,
+,11-06-30,2011 Summer MST Pr..,La Mancha,Haruhi,Win,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,Haruhi,Win,
+,11-06-28,Shinhan10-11 Prole..,Icarus,wOw,Win,
+,11-06-25,Shinhan10-11 Prole..,Neo Beltway,herO[jOin],Win,
+,11-06-18,Shinhan10-11 Prole..,Icarus,Bogus,Loss,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,sHy,Loss,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,sHy,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,sHy,Loss,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Cola,Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Cola,Win,
+,11-06-12,Shinhan10-11 Prole..,Icarus,s2,Win,
+,11-05-23,Shinhan10-11 Prole..,Icarus,Sea,Loss,
+,11-05-15,Shinhan10-11 Prole..,New Empire of th..,hOn_sin,Loss,
+,11-05-07,Shinhan10-11 Prole..,Icarus,firebathero,Win,
+,11-05-01,Shinhan10-11 Prole..,New Empire of th..,Snow,Loss,
+,11-04-27,Shinhan10-11 Prole..,Circuit Breaker,hero,Win,
+,11-04-25,Shinhan10-11 Prole..,New Empire of th..,Ssak,Win,
+,11-04-14,KeSPA 10-11 Dream ..,Icarus,ZerG[kaL],Win,
+,11-03-13,SWL 2011,Circuit Breaker,great,Loss,
+,11-03-09,SWL 2011,Fortress SE,Jaehoon,Loss,
+,11-03-03,2011 Spring MST Pr..,Dante&#039;s Pea..,Shuttle,Loss,
+,11-03-03,2011 Spring MST Pr..,La Mancha,Shuttle,Loss,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,Shuttle,Win,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,Peace,Win,
+,11-03-03,2011 Spring MST Pr..,Dante&#039;s Pea..,Peace,Win,
+,11-02-27,SWL 2011,Fortress SE,Iris,Win,
+,11-02-22,SWL 2011,Empire of the Sun,Snow,Loss,
+,11-02-22,SWL 2011,Fortress SE,Horang2,Win,
+,11-01-10,SWL 2011,Empire of the Sun,RuBy,Loss,
+,10-11-17,Shinhan10-11 Prole..,Circuit Breaker,Sea,Loss,
+,10-10-29,2010 Winter OSL Pr..,Eye of the Storm,great,Loss,
+,10-10-29,2010 Winter OSL Pr..,Aztec,great,Win,
+,10-10-29,2010 Winter OSL Pr..,Icarus,great,Loss,
+,10-10-29,2010 Winter OSL Pr..,Icarus,GoRush,Win,
+,10-10-29,2010 Winter OSL Pr..,Eye of the Storm,GoRush,Win,
+,10-10-28,2010 Winter MST Pr..,Triathlon,Shine,Loss,
+,10-10-28,2010 Winter MST Pr..,Match Point,Shine,Loss,
+,10-10-28,2010 Winter MST Pr..,Match Point,Grape,Win,
+,10-10-28,2010 Winter MST Pr..,Fighting Spirit,Grape,Win,
+,10-10-26,Shinhan10-11 Prole..,Icarus,ggaemo,Loss,
+,10-07-06,Shinhan09-10 Prole..,Grand Line SE,great,Loss,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,Mind,Loss,
+,10-06-11,2010 Summer OSL Pr..,Match Point,Mind,Win,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,Mind,Loss,
+,10-06-11,2010 Summer OSL Pr..,Match Point,hero,Win,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,hero,Loss,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,hero,Win,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,MarineKing,Win,
+,10-06-11,2010 Summer OSL Pr..,Match Point,MarineKing,Win,
+,10-05-27,2010 Summer MST Pr..,Odd-Eye 2,Chavi,Loss,
+,10-05-27,2010 Summer MST Pr..,Fighting Spirit,Chavi,Loss,
+,10-05-27,2010 Summer MST Pr..,Match Point,Chavi,Win,
