,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,Much,Win,
+,11-06-30,2011 Summer MST Pr..,Monte Cristo,Much,Win,
+,11-06-30,2011 Summer MST Pr..,La Mancha,Much,Loss,
+,11-06-30,2011 Summer MST Pr..,La Mancha,wOw,Win,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,wOw,Win,
+,11-06-28,Shinhan10-11 Prole..,Alternative,Dream.t)check,Win,
+,11-06-20,Shinhan10-11 Prole..,La Mancha,BByong,Loss,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Classic,Loss,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Classic,Loss,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,GuemChi,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,GuemChi,Win,
+,11-06-15,Shinhan10-11 Prole..,Alternative,Killer,Loss,
+,11-06-12,Shinhan10-11 Prole..,Alternative,Bisu,Loss,
+,11-06-08,Shinhan10-11 Prole..,Icarus,great,Win,
+,11-06-05,Shinhan10-11 Prole..,New Bloody Ridge,Canata,Loss,
+,11-05-18,Shinhan10-11 Prole..,New Bloody Ridge,Brave,Win,
+,11-05-15,Shinhan10-11 Prole..,Neo Aztec,ZerO,Win,
+,11-05-10,Shinhan10-11 Prole..,New Bloody Ridge,Wooki,Win,
+,11-05-07,Shinhan10-11 Prole..,La Mancha,Iris,Loss,
+,11-05-01,Shinhan10-11 Prole..,New Bloody Ridge,Horang2,Loss,
+,11-04-25,Shinhan10-11 Prole..,Circuit Breaker,Fantasy,Win,
+,11-04-09,SWL 2011,Bloody Ridge,s2,Loss,
+,11-03-29,MBC Survivor 22nd,Empire of the Sun,JangBi,Loss,
+,11-03-29,MBC Survivor 22nd,Circuit Breaker,RuBy,Loss,
+,11-03-22,SWL 2011,Aztec,RorO,Loss,
+,11-03-22,SWL 2011,Icarus,Wooki,Win,
+,11-03-13,SWL 2011,Icarus,Stork,Loss,
+,11-03-09,SWL 2011,Aztec,Tyson,Loss,
+,11-03-07,SWL 2011,La Mancha,Jaedong,Loss,
+,11-03-07,SWL 2011,Fortress SE,HiyA,Win,
+,11-03-07,SWL 2011,Empire of the Sun,sHy,Win,
+,11-02-27,SWL 2011,Benzene,Iris,Loss,
+,11-02-27,SWL 2011,Bloody Ridge,firebathero,Win,
+,11-02-27,SWL 2011,Aztec,Much,Win,
+,11-02-27,SWL 2011,Icarus,ggaemo,Win,
+,11-02-22,SWL 2011,Circuit Breaker,BByong,Win,
+,11-02-22,SWL 2011,La Mancha,Hydra,Win,
+,11-02-22,SWL 2011,Benzene,Snow,Win,
+,11-01-31,SWL 2011,Circuit Breaker,Sea,Loss,
+,11-01-31,SWL 2011,La Mancha,HyuN,Win,
+,11-01-26,SWL 2011,La Mancha,ZerO,Win,
+,11-01-23,SWL 2011,Icarus,Bogus,Loss,
+,11-01-17,SWL 2011,Empire of the Sun,HiyA,Loss,
+,11-01-15,SWL 2011,Aztec,Hydra,Loss,
+,11-01-13,PDPop MSL,Dante&#039;s Peak,great,Loss,
+,11-01-08,SWL 2011,Fortress SE,Fantasy,Loss,
+,11-01-06,PDPop MSL,Benzene,great,Loss,
+,10-12-27,Shinhan10-11 Prole..,Empire of the Sun,Snow,Loss,
+,10-12-25,Shinhan10-11 Prole..,Aztec,PerfectMan,Loss,
+,10-12-18,PDPop MSL,Dante&#039;s Peak,Sea,Win,
+,10-12-18,PDPop MSL,Circuit Breaker,s2,Win,
+,10-12-18,PDPop MSL,Triathlon,Sea,Loss,
+,10-12-15,Shinhan10-11 Prole..,Icarus,Bisu,Win,
+,10-12-13,Shinhan10-11 Prole..,Bloody Ridge,RuBy,Win,
+,10-12-07,Shinhan10-11 Prole..,Fortress,Tiny,Win,
+,10-12-05,Shinhan10-11 Prole..,Aztec,Shine,Loss,
+,10-11-30,Shinhan10-11 Prole..,Aztec,Brave,Loss,
+,10-11-28,Shinhan10-11 Prole..,Grand Line SE,Classic,Loss,
+,10-11-17,Shinhan10-11 Prole..,Aztec,HyuN,Loss,
+,10-11-14,Shinhan10-11 Prole..,Icarus,Hydra,Win,
+,10-11-13,MBC Survivor 21st,Triathlon,BByong,Win,
+,10-11-13,MBC Survivor 21st,Circuit Breaker,Tyson,Win,
+,10-11-13,MBC Survivor 21st,Aztec,BByong,Loss,
+,10-11-10,Shinhan10-11 Prole..,Benzene,PianO,Loss,
+,10-11-08,Shinhan10-11 Prole..,Circuit Breaker,Calm,Loss,
+,10-11-05,Bacchus2010 OSL,Gladiator,Mind,Loss,
+,10-11-05,Bacchus2010 OSL,Pathfinder,Mind,Loss,
+,10-11-01,Shinhan10-11 Prole..,Grand Line SE,Chavi,Loss,
+,10-10-26,Shinhan10-11 Prole..,Empire of the Sun,YellOw,Win,
+,10-10-24,Shinhan10-11 Prole..,Icarus,herO[jOin],Win,
+,10-10-19,Shinhan10-11 Prole..,Benzene,Sky,Win,
+,10-10-16,Shinhan10-11 Prole..,Fortress,Kwanro,Loss,
+,10-08-27,Korean Air OSL S2,Grand Line SE,Jaedong,Loss,
+,10-08-20,Korean Air OSL S2,Eye of the Storm,Jaedong,Loss,
+,10-08-13,Korean Air OSL S2,Flight-Dreamliner,Leta,Win,
+,10-08-04,Korean Air OSL S2,Polaris Rhapsody,Bisu,Loss,
+,10-08-02,WCG2010 Korea,Polaris Rhapsody,ZerO,Loss,
+,10-08-02,WCG2010 Korea,Grand Line SE,ZerO,Loss,
+,10-07-28,STX Masters 2010,Judgment Day,Stork,Loss,
+,10-07-28,Korean Air OSL S2,Eye of the Storm,EffOrt,Win,
+,10-07-26,STX Masters 2010,Polaris Rhapsody,Leta,Win,
+,10-07-11,Shinhan09-10 Prole..,Fortress,ZerO,Loss,
+,10-07-11,Shinhan09-10 Prole..,Fighting Spirit,Kwanro,Win,
+,10-07-10,Bigfile MSL,Polaris Rhapsody,Calm,Loss,
+,10-07-10,Bigfile MSL,Triathlon,Bisu,Loss,
+,10-07-10,Bigfile MSL,Odd-Eye 3,Hydra,Win,
+,10-07-05,Shinhan09-10 Prole..,Fighting Spirit,Leta,Win,
+,10-07-02,Korean Air OSL S2,Flight-Dreamliner,fOrGG,Win,
+,10-07-02,Korean Air OSL S2,Eye of the Storm,fOrGG,Win,
+,10-06-30,Korean Air OSL S2,Grand Line SE,Shuttle,Win,
+,10-06-30,Korean Air OSL S2,Flight-Dreamliner,Shuttle,Win,
+,10-06-30,Korean Air OSL S2,Eye of the Storm,Shuttle,Loss,
+,10-06-29,Shinhan09-10 Prole..,Fortress,FrOzen,Loss,
+,10-06-29,Shinhan09-10 Prole..,Judgment Day,Calm,Win,
+,10-06-23,Shinhan09-10 Prole..,Fighting Spirit,Violet,Win,
+,10-06-20,Shinhan09-10 Prole..,Fortress,BackHo,Win,
+,10-06-14,Shinhan09-10 Prole..,Grand Line SE,Light,Loss,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,JangBi,Loss,
+,10-06-11,2010 Summer OSL Pr..,Match Point,Hydra,Win,
+,10-06-11,2010 Summer OSL Pr..,Match Point,Twilight,Win,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,Twilight,Win,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,Ryung,Win,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,Ryung,Win,
+,10-06-08,Shinhan09-10 Prole..,Judgment Day,Fantasy,Loss,
+,10-06-05,Shinhan09-10 Prole..,Judgment Day,great,Loss,
+,10-06-05,Shinhan09-10 Prole..,Fighting Spirit,JangBi,Win,
