,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-02,Shinhan10-11 Prole..,La Mancha,Peace,Win,
+,11-06-30,2011 Summer MST Pr..,Monte Cristo,Sky,Win,
+,11-06-30,2011 Summer MST Pr..,La Mancha,Sky,Win,
+,11-06-30,2011 Summer MST Pr..,La Mancha,Mercury,Win,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,Mercury,Win,
+,11-06-28,Shinhan10-11 Prole..,Circuit Breaker,Suny,Win,
+,11-06-25,Shinhan10-11 Prole..,New Bloody Ridge,ByuL,Loss,
+,11-06-20,Shinhan10-11 Prole..,La Mancha,n.Die_soO,Loss,
+,11-06-18,Shinhan10-11 Prole..,New Bloody Ridge,Anytime,Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Shuttle,Loss,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Shuttle,Loss,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Klaus,Win,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Klaus,Loss,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Klaus,Win,
+,11-06-15,Shinhan10-11 Prole..,New Bloody Ridge,Calm,Win,
+,11-06-12,Shinhan10-11 Prole..,Circuit Breaker,sKyHigh,Win,
+,11-06-08,Shinhan10-11 Prole..,Circuit Breaker,Midas,Win,
+,11-06-05,Shinhan10-11 Prole..,New Bloody Ridge,free,Win,
+,11-05-18,Shinhan10-11 Prole..,New Empire of th..,RorO,Loss,
+,11-05-15,Shinhan10-11 Prole..,New Bloody Ridge,M18M,Win,
+,11-05-10,Shinhan10-11 Prole..,New Empire of th..,Reality,Win,
+,11-05-07,Shinhan10-11 Prole..,New Bloody Ridge,ZerO,Win,
+,11-05-03,Shinhan10-11 Prole..,New Bloody Ridge,Shuttle,Win,
+,11-05-01,Shinhan10-11 Prole..,Alternative,n.Die_soO,Loss,
+,11-04-27,Shinhan10-11 Prole..,Alternative,Alone,Win,
+,11-04-25,Shinhan10-11 Prole..,Alternative,Snow,Win,
+,11-03-31,MBC Survivor 22nd,Empire of the Sun,RorO,Loss,
+,11-03-31,MBC Survivor 22nd,Circuit Breaker,firebathero,Loss,
+,11-03-21,SWL 2011,Fortress SE,Crazy-Hydra,Loss,
+,11-03-14,SWL 2011,Benzene,hero,Loss,
+,11-03-14,SWL 2011,Bloody Ridge,Bogus,Win,
+,11-03-09,SWL 2011,Empire of the Sun,HoeJJa,Loss,
+,11-03-09,SWL 2011,Fortress SE,BarrackS,Win,
+,11-03-06,SWL 2011,Aztec,Fantasy,Loss,
+,11-03-01,SWL 2011,Fortress SE,Sacsri,Loss,
+,11-03-01,SWL 2011,Bloody Ridge,Shine,Win,
+,11-02-23,SWL 2011,Empire of the Sun,HiyA,Loss,
+,11-02-21,SWL 2011,La Mancha,Grape,Loss,
+,11-02-14,SWL 2011,Aztec,Killer,Loss,
+,11-02-12,SWL 2011,La Mancha,Calm,Loss,
+,11-01-31,SWL 2011,Fortress SE,Flash,Loss,
+,11-01-18,SWL 2011,Bloody Ridge,Fantasy,Win,
+,11-01-16,SWL 2011,Icarus,Stork,Loss,
+,11-01-16,SWL 2011,Circuit Breaker,Grape,Win,
+,11-01-16,SWL 2011,La Mancha,great,Win,
+,11-01-16,SWL 2011,Aztec,Juni,Win,
+,10-12-29,Shinhan10-11 Prole..,Aztec,HoGiL,Loss,
+,10-12-26,Shinhan10-11 Prole..,Circuit Breaker,Ssak,Win,
+,10-12-23,PDPop MSL,Benzene,Calm,Loss,
+,10-12-23,PDPop MSL,Triathlon,Killer,Win,
+,10-12-23,PDPop MSL,Circuit Breaker,Calm,Loss,
+,10-12-20,Shinhan10-11 Prole..,Circuit Breaker,HiyA,Win,
+,10-12-11,Shinhan10-11 Prole..,Aztec,Bogus,Loss,
+,10-12-07,Shinhan10-11 Prole..,Benzene,Violet,Win,
+,10-12-05,Shinhan10-11 Prole..,Fortress,M18M,Loss,
+,10-11-29,Shinhan10-11 Prole..,Fortress,Really,Win,
+,10-11-27,Shinhan10-11 Prole..,Fortress,Stork,Loss,
+,10-11-27,Shinhan10-11 Prole..,Benzene,Grape,Loss,
+,10-11-25,MBC Survivor 21st,Triathlon,yCh[z-zOne],Win,
+,10-11-25,MBC Survivor 21st,Circuit Breaker,Stork,Loss,
+,10-11-25,MBC Survivor 21st,Aztec,sKyHigh,Win,
+,10-11-17,Shinhan10-11 Prole..,Fortress,fOrGG,Win,
+,10-11-15,Shinhan10-11 Prole..,Fortress,Major,Win,
+,10-11-09,Shinhan10-11 Prole..,Aztec,Horang2,Win,
+,10-11-07,Shinhan10-11 Prole..,Aztec,Crazy-Hydra,Win,
+,10-11-02,Shinhan10-11 Prole..,Central Plains,Shuttle,Loss,
+,10-10-29,2010 Winter OSL Pr..,Aztec,Major,Loss,
+,10-10-29,2010 Winter OSL Pr..,Icarus,Major,Win,
+,10-10-29,2010 Winter OSL Pr..,Eye of the Storm,Major,Loss,
+,10-10-28,2010 Winter MST Pr..,Fighting Spirit,Crazy-Hydra,Win,
+,10-10-28,2010 Winter MST Pr..,Triathlon,Crazy-Hydra,Loss,
+,10-10-28,2010 Winter MST Pr..,Match Point,Crazy-Hydra,Win,
+,10-10-28,2010 Winter MST Pr..,Triathlon,Sexy,Win,
+,10-10-28,2010 Winter MST Pr..,Match Point,Sexy,Win,
+,10-10-28,2010 Winter MST Pr..,Fighting Spirit,Sexy,Loss,
+,10-10-27,Shinhan10-11 Prole..,Empire of the Sun,Lomo,Win,
+,10-10-24,Shinhan10-11 Prole..,Circuit Breaker,M18M,Loss,
+,10-10-20,Shinhan10-11 Prole..,Fortress,Grape,Win,
+,10-10-18,Shinhan10-11 Prole..,Fortress,Kwanro,Loss,
+,10-07-20,Shinhan09-10 Prole..,Judgment Day,Shine,Win,
+,10-07-18,Shinhan09-10 Prole..,Polaris Rhapsody,Mind,Loss,
+,10-07-17,Shinhan09-10 Prole..,Polaris Rhapsody,Mind,Win,
