,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-02,Shinhan10-11 Prole..,Alternative,Reach,Win,
+,11-06-29,Shinhan10-11 Prole..,La Mancha,Rush,Loss,
+,11-06-27,Shinhan10-11 Prole..,Circuit Breaker,M18M,Loss,
+,11-06-21,Shinhan10-11 Prole..,New Bloody Ridge,sHy,Win,
+,11-06-19,Shinhan10-11 Prole..,Alternative,hOpe,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Juni,Loss,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Juni,Loss,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Juni,Win,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Mong,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Mong,Win,
+,11-06-13,Shinhan10-11 Prole..,Circuit Breaker,Bogus,Win,
+,11-06-07,Shinhan10-11 Prole..,Neo Beltway,By.Sun,Loss,
+,11-06-05,Shinhan10-11 Prole..,Icarus,HyuN,Win,
+,11-05-22,Shinhan10-11 Prole..,Beltway,Bogus,Loss,
+,11-05-22,Shinhan10-11 Prole..,La Mancha,Bogus,Win,
+,11-05-17,Shinhan10-11 Prole..,Icarus,M18M,Win,
+,11-05-15,Shinhan10-11 Prole..,La Mancha,Stats,Win,
+,11-05-09,Shinhan10-11 Prole..,La Mancha,Jaedong,Win,
+,11-05-07,Shinhan10-11 Prole..,Circuit Breaker,Saint,Win,
+,11-05-05,ABC Mart MSL,La Mancha,Leta,Loss,
+,11-05-05,ABC Mart MSL,Circuit Breaker,Leta,Win,
+,11-05-04,Shinhan10-11 Prole..,Icarus,Ssak,Win,
+,11-05-02,Shinhan10-11 Prole..,Circuit Breaker,Reality,Win,
+,11-04-30,ABC Mart MSL,Dante&#039;s Pea..,Leta,Loss,
+,11-04-26,Shinhan10-11 Prole..,Icarus,RorO,Win,
+,11-04-23,Shinhan10-11 Prole..,Beltway,Leta,Win,
+,11-04-18,ABC Mart MSL,Monte Cristo,Fantasy,Win,
+,11-04-18,ABC Mart MSL,La Mancha,Calm,Loss,
+,11-04-18,ABC Mart MSL,Dante&#039;s Pea..,Fantasy,Win,
+,11-03-31,MBC Survivor 22nd,Dante&#039;s Pea..,M18M,Win,
+,11-03-31,MBC Survivor 22nd,Empire of the Sun,Leta,Loss,
+,11-03-31,MBC Survivor 22nd,Circuit Breaker,M18M,Win,
+,11-03-19,SWL 2011,Benzene,Stats,Loss,
+,11-03-08,SWL 2011,Benzene,Bisu,Loss,
+,11-03-05,SWL 2011,Icarus,firebathero,Loss,
+,11-03-02,SWL 2011,La Mancha,Lomo,Win,
+,11-03-02,SWL 2011,Benzene,Jaedong,Win,
+,11-03-02,SWL 2011,Icarus,HiyA,Win,
+,11-02-28,SWL 2011,Icarus,Hydra,Loss,
+,11-02-15,SWL 2011,Bloody Ridge,Mind,Loss,
+,11-02-12,SWL 2011,Icarus,great,Loss,
+,11-02-12,SWL 2011,Benzene,JangBi,Win,
+,11-02-12,SWL 2011,La Mancha,Juni,Win,
+,11-01-30,SWL 2011,Circuit Breaker,Snow,Loss,
+,11-01-26,SWL 2011,Empire of the Sun,Flash,Loss,
+,11-01-26,SWL 2011,Aztec,Reach,Win,
+,11-01-24,SWL 2011,Fortress SE,Fantasy,Loss,
+,11-01-24,SWL 2011,Empire of the Sun,s2,Win,
+,11-01-24,SWL 2011,Bloody Ridge,By.Sun,Win,
+,11-01-19,SWL 2011,La Mancha,Lomo,Loss,
+,11-01-16,SWL 2011,Fortress SE,FrOzen,Loss,
+,11-01-15,PDPop MSL,Triathlon,ZerO,Loss,
+,11-01-15,PDPop MSL,Benzene,ZerO,Win,
+,11-01-09,SWL 2011,Aztec,HyuN,Loss,
+,11-01-09,SWL 2011,Fortress SE,Tyson,Win,
+,11-01-08,PDPop MSL,Circuit Breaker,ZerO,Loss,
+,10-12-28,Shinhan10-11 Prole..,Bloody Ridge,Bogus,Win,
+,10-12-26,Shinhan10-11 Prole..,Empire of the Sun,BaBy,Loss,
+,10-12-25,PDPop MSL,Dante&#039;s Peak,Fantasy,Win,
+,10-12-25,PDPop MSL,Circuit Breaker,great,Loss,
+,10-12-25,PDPop MSL,Triathlon,Fantasy,Win,
+,10-12-21,Shinhan10-11 Prole..,Grand Line SE,Leta,Loss,
+,10-12-19,Shinhan10-11 Prole..,Aztec,Stats,Loss,
+,10-12-15,Shinhan10-11 Prole..,Circuit Breaker,Much,Loss,
+,10-12-12,Shinhan10-11 Prole..,Benzene,Stork,Loss,
+,10-12-08,Shinhan10-11 Prole..,Circuit Breaker,n.Die_soO,Win,
+,10-12-01,Shinhan10-11 Prole..,Circuit Breaker,Jaedong,Loss,
+,10-11-29,Shinhan10-11 Prole..,Bloody Ridge,Tyson,Win,
+,10-11-19,Bacchus2010 OSL,Gladiator,HiyA,Loss,
+,10-11-19,Bacchus2010 OSL,Pathfinder,HiyA,Loss,
+,10-11-17,Bacchus2010 OSL,Gladiator,Snow,Win,
+,10-11-17,Bacchus2010 OSL,Pathfinder,Snow,Win,
+,10-11-16,Shinhan10-11 Prole..,Icarus,hyvaa,Win,
+,10-11-13,Shinhan10-11 Prole..,Icarus,Alone,Win,
+,10-11-11,MBC Survivor 21st,Circuit Breaker,great,Win,
+,10-11-11,MBC Survivor 21st,Aztec,Shuttle,Win,
+,10-11-10,Shinhan10-11 Prole..,Grand Line SE,Flash,Loss,
+,10-11-07,Shinhan10-11 Prole..,Circuit Breaker,Sea,Win,
+,10-11-03,Shinhan10-11 Prole..,Aztec,Snow,Loss,
+,10-10-29,2010 Winter OSL Pr..,Eye of the Storm,FrOzen,Loss,
+,10-10-29,2010 Winter OSL Pr..,Aztec,Snow,Win,
+,10-10-29,2010 Winter OSL Pr..,Icarus,Movie,Win,
+,10-10-29,2010 Winter OSL Pr..,Aztec,Shuttle,Win,
+,10-10-29,2010 Winter OSL Pr..,Icarus,Shuttle,Win,
+,10-10-29,2010 Winter OSL Pr..,Icarus,XellOs,Win,
+,10-10-29,2010 Winter OSL Pr..,Eye of the Storm,XellOs,Win,
+,10-10-28,2010 Winter MST Pr..,Triathlon,Britney,Win,
+,10-10-28,2010 Winter MST Pr..,Match Point,Britney,Win,
+,10-10-28,2010 Winter MST Pr..,Match Point,Rock,Win,
+,10-10-28,2010 Winter MST Pr..,Fighting Spirit,Rock,Win,
+,10-10-26,Shinhan10-11 Prole..,Icarus,Bisu,Loss,
+,10-10-26,Shinhan10-11 Prole..,Circuit Breaker,Fantasy,Win,
+,10-10-23,Shinhan10-11 Prole..,Empire of the Sun,Stork,Win,
+,10-10-18,Shinhan10-11 Prole..,Empire of the Sun,Midas,Win,
+,10-10-16,Shinhan10-11 Prole..,Grand Line SE,Much,Win,
+,10-08-16,STX Masters 2010,Fighting Spirit,Modesty,Loss,
+,10-08-16,STX Masters 2010,Fortress,Calm,Win,
+,10-08-15,STX Masters 2010,Match Point,HyuN,Loss,
+,10-08-15,STX Masters 2010,Fortress,Tyson,Win,
+,10-08-15,STX Masters 2010,Grand Line SE,Sea,Win,
+,10-08-10,STX Masters 2010,Judgment Day,LuCifer,Win,
+,10-08-10,STX Masters 2010,Grand Line SE,Mind,Win,
+,10-08-10,STX Masters 2010,Fortress,RorO,Win,
+,10-08-10,STX Masters 2010,Fighting Spirit,Sacsri,Win,
+,10-08-09,STX Masters 2010,Polaris Rhapsody,EffOrt,Loss,
+,10-07-11,Shinhan09-10 Prole..,Polaris Rhapsody,hyvaa,Win,
+,10-07-08,KeSPA 09-10 Dream ..,Fighting Spirit,Snow,Loss,
+,10-07-04,Shinhan09-10 Prole..,Fortress,Mind,Win,
+,10-07-01,KeSPA 09-10 Dream ..,Grand Line SE,Ssak,Win,
+,10-06-28,Shinhan09-10 Prole..,Judgment Day,Tempest,Loss,
+,10-06-22,Shinhan09-10 Prole..,Fortress,Light,Loss,
+,10-06-19,Shinhan09-10 Prole..,Fortress,45[Name],Win,
+,10-06-17,KeSPA 09-10 Dream ..,Roadrunner,Perfective,Loss,
+,10-06-15,Shinhan09-10 Prole..,Grand Line SE,Fantasy,Win,
+,10-06-12,Shinhan09-10 Prole..,Grand Line SE,great,Loss,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,Hyuk,Loss,
