,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-30,2011 Summer MST Pr..,Monte Cristo,Mong,Win,
+,11-06-30,2011 Summer MST Pr..,La Mancha,Mong,Win,
+,11-06-30,2011 Summer MST Pr..,La Mancha,Always,Win,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,Always,Win,
+,11-06-29,Shinhan10-11 Prole..,Neo Beltway,firebathero,Win,
+,11-06-26,Shinhan10-11 Prole..,New Empire of th..,Sky,Loss,
+,11-06-22,Shinhan10-11 Prole..,New Bloody Ridge,herO[jOin],Loss,
+,11-06-20,Shinhan10-11 Prole..,Circuit Breaker,Shark,Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Major,Loss,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Major,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Major,Loss,
+,11-06-14,Shinhan10-11 Prole..,Circuit Breaker,Grape,Win,
+,11-06-12,Shinhan10-11 Prole..,Circuit Breaker,Flash,Win,
+,11-06-07,Shinhan10-11 Prole..,New Empire of th..,Really,Win,
+,11-06-04,Shinhan10-11 Prole..,Neo Beltway,Bogus,Win,
+,11-05-21,Shinhan10-11 Prole..,Beltway,Mind,Win,
+,11-05-08,Shinhan10-11 Prole..,Circuit Breaker,TurN,Loss,
+,11-05-04,Shinhan10-11 Prole..,La Mancha,Really,Win,
+,11-05-01,Shinhan10-11 Prole..,Circuit Breaker,Saint,Win,
+,11-04-25,Shinhan10-11 Prole..,La Mancha,Flash,Win,
+,11-03-17,MBC Survivor 22nd,Empire of the Sun,HoeJJa,Loss,
+,11-03-17,MBC Survivor 22nd,Circuit Breaker,Classic,Loss,
+,11-03-16,SWL 2011,Fortress SE,Stats,Loss,
+,11-03-14,SWL 2011,Bloody Ridge,Movie,Loss,
+,11-03-03,2011 Spring MST Pr..,Dante&#039;s Pea..,herO[jOin],Win,
+,11-03-03,2011 Spring MST Pr..,La Mancha,herO[jOin],Loss,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,herO[jOin],Win,
+,11-03-03,2011 Spring MST Pr..,La Mancha,Kop,Win,
+,11-03-03,2011 Spring MST Pr..,Unknown,Kop,Loss,
+,11-03-03,2011 Spring MST Pr..,Unknown,Kop,Win,
