,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-18,NA ZOTAC Cup #6,Unknown,Gatored,Loss,
+,11-06-18,NA ZOTAC Cup #6,Unknown,Gatored,Loss,
+,11-06-18,NA ZOTAC Cup #6,Unknown,Gatored,Loss,
+,11-06-18,NA ZOTAC Cup #6,Unknown,Ourk,Win,
+,11-06-18,NA ZOTAC Cup #6,Unknown,Ourk,Win,
+,11-06-18,NA ZOTAC Cup #6,Unknown,dignitas.KiLLeR,Win,
+,11-06-18,NA ZOTAC Cup #6,Unknown,dignitas.KiLLeR,Win,
+,11-06-04,MLG Columbus 2011,Xel&#039;Naga Ca..,TriMaster,Loss,
+,11-06-04,MLG Columbus 2011,Metalopolis 1.1,TriMaster,Win,
+,11-06-04,MLG Columbus 2011,Shakuras Plateau..,TriMaster,Loss,
+,11-06-03,MLG Columbus 2011,Typhon Peaks,xSixShadow,Loss,
+,11-06-03,MLG Columbus 2011,Xel&#039;Naga Ca..,xSixShadow,Loss,
+,11-06-03,MLG Columbus 2011,Metalopolis 1.1,xSixShadow,Win,
+,11-06-03,MLG Columbus 2011,The Shattered Te..,RoyalFlush,Win,
+,11-06-03,MLG Columbus 2011,Metalopolis 1.1,RoyalFlush,Win,
+,11-06-03,MLG Columbus 2011,Tal&#039;Darim A..,RoyalFlush,Loss,
+,11-05-03,US Go4SC2 Final #07,The Shattered Te..,MoMaN,Loss,
+,11-05-03,US Go4SC2 Final #07,Metalopolis 1.1,MoMaN,Loss,
+,11-04-25,US Go4SC2 Cup #50,Crossfire SE,LaCuS,Win,
+,11-04-25,US Go4SC2 Cup #50,Crevasse,LaCuS,Loss,
+,11-04-25,US Go4SC2 Cup #50,The Shattered Te..,LaCuS,Win,
+,11-04-25,US Go4SC2 Cup #50,Metalopolis 1.1,LaCuS,Win,
+,11-04-25,US Go4SC2 Cup #50,Terminus RE,LaCuS,Loss,
+,11-04-25,US Go4SC2 Cup #50,The Shattered Te..,Jemag,Win,
+,11-04-25,US Go4SC2 Cup #50,Shakuras Plateau..,Jemag,Win,
