,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-20,Competo Cup #45,Xel&#039;Naga Ca..,Beastyqt,Loss,
+,11-06-20,Competo Cup #45,Shakuras Plateau..,Beastyqt,Loss,
+,11-06-20,Competo Cup #45,Dual Sight,Beastyqt,Win,
+,11-06-20,Competo Cup #45,Unknown,Rasowy,Win,
+,11-06-20,Competo Cup #45,Unknown,Rasowy,Win,
+,11-05-20,EU CraftCup Lite #62,The Shattered Te..,Epic,Loss,
+,11-05-20,EU CraftCup Lite #62,Shakuras Plateau..,Epic,Loss,
+,11-05-20,EU CraftCup Lite #62,Metalopolis,Garnath,Win,
+,11-05-20,EU CraftCup Lite #62,The Shattered Te..,Garnath,Loss,
+,11-05-20,EU CraftCup Lite #62,Xel&#039;Naga Ca..,Garnath,Win,
+,11-05-06,EU CraftCup Lite #58,Metalopolis,Druzdil,Loss,
+,11-05-06,EU CraftCup Lite #58,The Shattered Te..,Druzdil,Loss,
+,11-05-06,EU CraftCup Lite #58,Xel&#039;Naga Ca..,Druzdil,Win,
+,11-04-24,EU Go4SC2 Cup #100,Shakuras Plateau..,ServaNt,Loss,
+,11-04-24,EU Go4SC2 Cup #100,Xel&#039;Naga Ca..,ServaNt,Loss,
+,11-04-24,EU Go4SC2 Cup #100,The Shattered Te..,cHoBo,Win,
+,11-04-24,EU Go4SC2 Cup #100,Metalopolis,cHoBo,Win,
+,11-04-09,Sennheiser Cup #9,Unknown,Happy,Loss,
+,11-04-09,Sennheiser Cup #9,Unknown,Happy,Win,
+,11-04-09,Sennheiser Cup #9,Unknown,Happy,Loss,
+,11-02-27,EU ZOTAC Cup #45,Unknown,Beastyqt,Loss,
+,11-02-27,EU ZOTAC Cup #45,Unknown,Beastyqt,Loss,
+,11-02-16,EU CraftCup Lite #40,Shakuras Plateau,Seiplo,Loss,
+,11-02-16,EU CraftCup Lite #40,Metalopolis,Seiplo,Win,
+,11-02-16,EU CraftCup Lite #40,Xel&#039;Naga Ca..,Seiplo,Loss,
+,11-02-09,EU CraftCup Lite #38,Xel&#039;Naga Ca..,Gomas,Loss,
+,11-02-09,EU CraftCup Lite #38,Blistering Sands,Gomas,Loss,
+,11-01-24,Competo Cup #24,(?),SeiN,Loss,
+,11-01-24,Competo Cup #24,Metalopolis,SeiN,Loss,
+,10-12-27,Competo Cup #20,Unknown,iVoRy,Loss,
+,10-12-27,Competo Cup #20,Lost Temple SC2,iVoRy,Loss,
+,10-12-27,Competo Cup #20,Scrap Station,iVoRy,Win,
+,10-12-21,EU CraftCup Lite #24,Scrap Station,Onva,Win,
+,10-12-21,EU CraftCup Lite #24,Metalopolis,Onva,Win,
+,10-12-21,EU CraftCup Lite #24,Xel&#039;Naga Ca..,JaXx,Win,
+,10-12-21,EU CraftCup Lite #24,Lost Temple SC2,JaXx,Win,
+,10-12-19,EU ZOTAC Cup #36,Scrap Station,NaNiwa,Loss,
