,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-12,EU ZOTAC Cup #60,Metalopolis,Indy,Loss,
+,11-06-12,EU ZOTAC Cup #60,Terminus RE,Indy,Loss,
+,11-06-12,EU ZOTAC Cup #60,Tal&#039;Darim A..,Indy,Win,
+,11-06-07,EU Go4SC2 Final #13,Shakuras Plateau..,BRAT_OK,Loss,
+,11-06-07,EU Go4SC2 Final #13,Terminus SE,BRAT_OK,Loss,
+,11-06-07,RageQuit Open #5,iCCup Testbug,MoMaN,Loss,
+,11-06-07,RageQuit Open #5,Xel&#039;Naga Ca..,MoMaN,Win,
+,11-06-07,RageQuit Open #5,Metalopolis 1.1,MoMaN,Loss,
+,11-05-31,RageQuit Open #4,The Shattered Te..,Osho,Loss,
+,11-05-31,RageQuit Open #4,iCCup Testbug,Osho,Loss,
+,11-05-31,RageQuit Open #4,Xel&#039;Naga Ca..,Osho,Loss,
+,11-05-31,RageQuit Open #4,Terminus SE,Osho,Win,
+,11-05-31,RageQuit Open #4,Crevasse,ClouD,Win,
+,11-05-31,RageQuit Open #4,Terminus SE,ClouD,Loss,
+,11-05-31,RageQuit Open #4,Metalopolis 1.1,ClouD,Win,
+,11-05-30,Competo Cup #42,The Shattered Te..,Chi,Loss,
+,11-05-30,Competo Cup #42,Scrap Station,Chi,Win,
+,11-05-30,Competo Cup #42,Tal&#039;Darim A..,Chi,Loss,
+,11-05-29,EU ZOTAC Cup #58,Metalopolis,roof,Loss,
+,11-05-29,EU ZOTAC Cup #58,The Shattered Te..,roof,Win,
+,11-05-29,EU ZOTAC Cup #58,Xel&#039;Naga Ca..,roof,Loss,
+,11-05-22,EU ZOTAC Cup #57,Metalopolis,Strelok,Loss,
+,11-05-22,EU ZOTAC Cup #57,Shakuras Plateau..,Strelok,Loss,
+,11-05-22,EU ZOTAC Cup #57,Xel&#039;Naga Ca..,Forsen,Win,
+,11-05-22,EU ZOTAC Cup #57,iCCup Testbug,Forsen,Win,
+,11-05-16,Competo Cup #40,Xel&#039;Naga Ca..,Happy,Loss,
+,11-05-16,Competo Cup #40,Scrap Station,Happy,Win,
+,11-05-16,Competo Cup #40,Dual Sight,Happy,Loss,
+,11-05-16,Competo Cup #40,Unknown,DieStar,Win,
+,11-05-16,Competo Cup #40,Scrap Station,DieStar,Win,
+,11-05-16,Competo Cup #40,Tal&#039;Darim A..,DieStar,Loss,
+,11-05-15,EU Go4SC2 Cup #105,Metalopolis 1.1,Happy,Loss,
+,11-05-15,EU Go4SC2 Cup #105,Tal&#039;Darim A..,Happy,Loss,
+,11-05-15,EU Go4SC2 Cup #105,Unknown,BRAT_OK,Win,
+,11-05-15,EU Go4SC2 Cup #105,iCCup Neo Enigma,BRAT_OK,Loss,
+,11-05-15,EU Go4SC2 Cup #105,Terminus SE,BRAT_OK,Win,
+,11-05-14,Sennheiser Cup #14,Terminus SE,HasuObs,Loss,
+,11-05-14,Sennheiser Cup #14,Tal&#039;Darim A..,HasuObs,Loss,
+,11-05-12,4pl.de CC #2011-41,Xel&#039;Naga Ca..,Seiplo,Win,
+,11-05-12,4pl.de CC #2011-41,Crevasse,Seiplo,Win,
+,11-05-12,4pl.de CC #2011-41,Metalopolis,Seiplo,Loss,
+,11-05-12,4pl.de CC #2011-41,Xel&#039;Naga Ca..,StarEagle,Win,
+,11-05-12,4pl.de CC #2011-41,Terminus RE,StarEagle,Win,
+,11-05-08,EU Go4SC2 Cup #103,The Shattered Te..,LaLuSh,Loss,
+,11-05-08,EU Go4SC2 Cup #103,Metalopolis 1.1,LaLuSh,Loss,
+,11-05-08,EU Go4SC2 Cup #103,Xel&#039;Naga Ca..,LaLuSh,Win,
+,11-05-02,GameCreds Cup #12,Tal&#039;Darim A..,RaNgeD,Win,
+,11-05-02,GameCreds Cup #12,Metalopolis,RaNgeD,Win,
+,11-05-02,GameCreds Cup #12,Xel&#039;Naga Ca..,RaNgeD,Loss,
+,11-05-02,GameCreds Cup #12,iCCup Testbug,RaNgeD,Win,
+,11-05-02,GameCreds Cup #12,iCCup Testbug,DIMAGA,Win,
+,11-05-02,GameCreds Cup #12,iCCup Pawn Re,DIMAGA,Win,
+,11-05-02,GameCreds Cup #12,Tal&#039;Darim A..,MaNa,Win,
+,11-05-02,GameCreds Cup #12,Xel&#039;Naga Ca..,MaNa,Win,
+,11-05-01,EU ZOTAC Cup #54,Crevasse,elfi,Loss,
+,11-05-01,EU ZOTAC Cup #54,Xel&#039;Naga Ca..,elfi,Loss,
