,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-03,EG Masters Cup #5,The Shattered Te..,Rain,Loss,
+,11-07-03,EG Masters Cup #5,Crevasse,Rain,Loss,
+,11-07-02,FXO Invitational #4,Unknown,TheStC,Loss,
+,11-07-02,FXO Invitational #4,Xel&#039;Naga Ca..,TheStC,Loss,
+,11-07-02,FXO Invitational #4,Unknown,MarineKing,Loss,
+,11-07-02,FXO Invitational #4,The Shattered Te..,MarineKing,Loss,
+,11-07-02,FXO Invitational #4,Tal&#039;Darim A..,SaSe,Win,
+,11-07-02,FXO Invitational #4,Shakuras Plateau..,SaSe,Win,
+,11-06-19,2011 Dreamhack Sum..,Terminus SE,HasuObs,Loss,
+,11-06-19,2011 Dreamhack Sum..,Crevasse,HasuObs,Loss,
+,11-06-19,2011 Dreamhack Sum..,Metalopolis 1.1,Sushi,Win,
+,11-06-19,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,Sushi,Win,
+,11-06-19,2011 Dreamhack Sum..,Metalopolis 1.1,July,Loss,
+,11-06-19,2011 Dreamhack Sum..,Crevasse,July,Loss,
+,11-06-18,NASL S1,Metalopolis 1.1,DarKFoRcE,Loss,
+,11-06-18,NASL S1,Typhon Peaks,DarKFoRcE,Win,
+,11-06-18,NASL S1,Crevasse,DarKFoRcE,Loss,
+,11-06-18,2011 Dreamhack Sum..,Terminus SE,ThorZaIN,Loss,
+,11-06-18,2011 Dreamhack Sum..,Shakuras Plateau..,ThorZaIN,Loss,
+,11-06-18,2011 Dreamhack Sum..,Terminus SE,Machine,Win,
+,11-06-18,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,Machine,Win,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,Machine,Loss,
+,11-06-14,NASL S1,Xel&#039;Naga Ca..,IdrA,Win,
+,11-06-13,EG Masters Cup #5,Terminus RE,Skew,Loss,
+,11-06-13,EG Masters Cup #5,Crossfire SE,Skew,Loss,
+,11-06-12,SHOUTCraft Invitat..,Crevasse,MorroW,Loss,
+,11-06-12,SHOUTCraft Invitat..,Terminus RE,MorroW,Loss,
+,11-06-12,SHOUTCraft Invitat..,Metalopolis 1.1,MorroW,Loss,
+,11-06-09,NASL S1,Tal&#039;Darim A..,iNcontroL,Win,
+,11-06-09,NASL S1,Backwater Gulch,iNcontroL,Win,
+,11-06-06,EG Masters Cup #5,Xel&#039;Naga Ca..,Minigun,Loss,
+,11-06-06,EG Masters Cup #5,Shakuras Plateau..,Minigun,Win,
+,11-06-06,EG Masters Cup #5,Terminus RE,Minigun,Loss,
+,11-06-05,MLG Columbus 2011,Xel&#039;Naga Ca..,Moon,Loss,
+,11-06-05,MLG Columbus 2011,Unknown,Moon,Loss,
+,11-06-05,MLG Columbus 2011,Typhon Peaks,Moon,Win,
+,11-06-05,MLG Columbus 2011,The Shattered Te..,KawaiiRice,Win,
+,11-06-05,MLG Columbus 2011,Shakuras Plateau..,KawaiiRice,Win,
+,11-06-05,MLG Columbus 2011,Xel&#039;Naga Ca..,KawaiiRice,Loss,
+,11-06-04,MLG Columbus 2011,Shakuras Plateau..,July,Loss,
+,11-06-04,MLG Columbus 2011,Tal&#039;Darim A..,July,Loss,
+,11-06-04,MLG Columbus 2011,The Shattered Te..,July,Win,
+,11-06-04,MLG Columbus 2011,Shakuras Plateau..,KiWiKaKi,Win,
+,11-06-04,MLG Columbus 2011,The Shattered Te..,KiWiKaKi,Loss,
+,11-06-04,MLG Columbus 2011,Metalopolis 1.1,KiWiKaKi,Win,
+,11-06-03,MLG Columbus 2011,Xel&#039;Naga Ca..,Sheth,Loss,
+,11-06-03,MLG Columbus 2011,The Shattered Te..,Sheth,Loss,
+,11-06-03,MLG Columbus 2011,Shakuras Plateau..,Sheth,Win,
+,11-06-03,MLG Columbus 2011,Shakuras Plateau..,MMA,Loss,
+,11-06-03,MLG Columbus 2011,Metalopolis 1.1,MMA,Loss,
+,11-06-03,MLG Columbus 2011,Xel&#039;Naga Ca..,MMA,Win,
+,11-06-03,MLG Columbus 2011,Tal&#039;Darim A..,mOoNan,Win,
+,11-06-03,MLG Columbus 2011,Shakuras Plateau..,mOoNan,Win,
+,11-06-03,MLG Columbus 2011,Xel&#039;Naga Ca..,mOoNan,Loss,
+,11-06-02,NASL S1,Metalopolis 1.1,DarKFoRcE,Loss,
+,11-06-02,NASL S1,Tal&#039;Darim A..,DarKFoRcE,Loss,
+,11-05-30,EG Masters Cup #5,Crossfire SE,MorroW,Loss,
+,11-05-30,EG Masters Cup #5,Terminus RE,MorroW,Loss,
+,11-05-30,EG Masters Cup #5,Terminus SE,MaNa,Win,
+,11-05-30,EG Masters Cup #5,Crossfire SE,MaNa,Win,
+,11-05-26,NASL S1,Crevasse,qxc,Win,
+,11-05-26,NASL S1,Metalopolis 1.1,qxc,Win,
+,11-05-25,EG Masters Cup #5,Terminus RE,Adelscott,Win,
+,11-05-25,EG Masters Cup #5,Crevasse,Adelscott,Loss,
+,11-05-25,EG Masters Cup #5,Xel&#039;Naga Ca..,Adelscott,Win,
+,11-05-21,2011 WCG Sweden Qu..,Terminus RE,Jimpo,Loss,
+,11-05-21,2011 WCG Sweden Qu..,Tal&#039;Darim A..,Jimpo,Loss,
+,11-05-21,2011 WCG Sweden Qu..,Metalopolis 1.1,Jimpo,Win,
+,11-05-21,2011 WCG Sweden Qu..,Shakuras Plateau..,HayprO,Win,
+,11-05-21,2011 WCG Sweden Qu..,Xel&#039;Naga Ca..,HayprO,Win,
+,11-05-21,2011 WCG Sweden Qu..,Terminus RE,HayprO,Loss,
+,11-05-21,2011 WCG Sweden Qu..,Shakuras Plateau..,Cytoplasm,Win,
