,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-28,Crota&#039;s Tourney,Metalopolis 1.1,TT1,Loss,
+,11-06-28,Crota&#039;s Tourney,Shakuras Plateau..,TT1,Loss,
+,11-06-26,EU Go4SC2 Cup #116,Tal&#039;Darim A..,Happy,Loss,
+,11-06-26,EU Go4SC2 Cup #116,Metalopolis 1.1,Happy,Loss,
+,11-06-19,2011 Dreamhack Sum..,Tal&#039;Darim A..,July,Loss,
+,11-06-19,2011 Dreamhack Sum..,Crossfire SE,July,Loss,
+,11-06-19,2011 Dreamhack Sum..,Terminus SE,July,Win,
+,11-06-19,2011 Dreamhack Sum..,Crevasse,Happy,Win,
+,11-06-19,2011 Dreamhack Sum..,Tal&#039;Darim A..,Happy,Win,
+,11-06-19,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,HayprO,Win,
+,11-06-19,2011 Dreamhack Sum..,Metalopolis 1.1,HayprO,Win,
+,11-06-19,2011 Dreamhack Sum..,Crevasse,Bomber,Loss,
+,11-06-19,2011 Dreamhack Sum..,Terminus SE,Bomber,Win,
+,11-06-19,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,Bomber,Loss,
+,11-06-19,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,XlorD,Win,
+,11-06-19,2011 Dreamhack Sum..,Terminus SE,XlorD,Loss,
+,11-06-19,2011 Dreamhack Sum..,Crevasse,XlorD,Win,
+,11-06-19,2011 Dreamhack Sum..,Tal&#039;Darim A..,SarenS,Loss,
+,11-06-19,2011 Dreamhack Sum..,Crevasse,SarenS,Win,
+,11-06-19,2011 Dreamhack Sum..,Metalopolis 1.1,SarenS,Loss,
+,11-06-15,NASL S1,Tal&#039;Darim A..,IdrA,Loss,
+,11-06-15,NASL S1,Metalopolis 1.1,IdrA,Loss,
+,11-06-12,EG Masters Cup #5,Crossfire SE,NightEnD,Loss,
+,11-06-12,EG Masters Cup #5,The Shattered Te..,NightEnD,Win,
+,11-06-12,EG Masters Cup #5,Shakuras Plateau..,NightEnD,Loss,
+,11-06-12,SHOUTCraft Invitat..,Terminus RE,White-Ra,Win,
+,11-06-12,SHOUTCraft Invitat..,Xel&#039;Naga Ca..,White-Ra,Loss,
+,11-06-12,SHOUTCraft Invitat..,Tal&#039;Darim A..,White-Ra,Win,
+,11-06-12,SHOUTCraft Invitat..,Metalopolis 1.1,White-Ra,Win,
+,11-06-12,SHOUTCraft Invitat..,The Shattered Te..,White-Ra,Loss,
+,11-06-12,SHOUTCraft Invitat..,Terminus RE,MorroW,Loss,
+,11-06-12,SHOUTCraft Invitat..,Tal&#039;Darim A..,MorroW,Loss,
+,11-06-12,SHOUTCraft Invitat..,Xel&#039;Naga Ca..,MorroW,Loss,
+,11-06-12,SHOUTCraft Invitat..,The Shattered Te..,Kas,Win,
+,11-06-12,SHOUTCraft Invitat..,Tal&#039;Darim A..,Kas,Win,
+,11-06-12,SHOUTCraft Invitat..,Metalopolis 1.1,Kas,Win,
+,11-06-12,NASL S1,Typhon Peaks,Drewbie,Win,
+,11-06-12,NASL S1,Crevasse,Drewbie,Win,
+,11-06-05,NASL S1,The Shattered Te..,Socke,Win,
+,11-06-05,NASL S1,Xel&#039;Naga Ca..,Socke,Loss,
+,11-06-05,NASL S1,Typhon Peaks,Socke,Win,
+,11-05-30,EG Masters Cup #5,Terminus SE,SjoW,Loss,
+,11-05-30,EG Masters Cup #5,Crossfire SE,SjoW,Loss,
+,11-05-29,CYBORG Cup #3-3,Xel&#039;Naga Ca..,HasuObs,Win,
+,11-05-29,CYBORG Cup #3-3,Terminus SE,HasuObs,Loss,
+,11-05-29,CYBORG Cup #3-3,Metalopolis 1.1,HasuObs,Win,
+,11-05-29,CYBORG Cup #3-3,Dual Sight,HasuObs,Win,
+,11-05-29,CYBORG Cup #3-3,Metalopolis 1.1,Beastyqt,Win,
+,11-05-29,CYBORG Cup #3-3,Terminus RE,Beastyqt,Win,
+,11-05-29,CYBORG Cup #3-3,Metalopolis 1.1,berrON,Win,
+,11-05-29,CYBORG Cup #3-3,Xel&#039;Naga Ca..,berrON,Win,
+,11-05-24,Crota&#039;s Tourney,Terminus RE,IdrA,Loss,
+,11-05-24,Crota&#039;s Tourney,Shakuras Plateau..,IdrA,Win,
+,11-05-24,Crota&#039;s Tourney,Tal&#039;Darim A..,IdrA,Loss,
+,11-05-22,EG Masters Cup #5,Xel&#039;Naga Ca..,SaSe,Win,
+,11-05-22,EG Masters Cup #5,The Shattered Te..,SaSe,Win,
+,11-05-22,EG Masters Cup #5,Tal&#039;Darim A..,Mondragon,Win,
+,11-05-22,EG Masters Cup #5,Shakuras Plateau..,Mondragon,Win,
+,11-05-22,NASL S1,Terminus RE,ClouD,Win,
+,11-05-22,NASL S1,The Shattered Te..,ClouD,Win,
+,11-05-22,EU Go4SC2 Cup #107,Metalopolis 1.1,Naama,Loss,
+,11-05-22,EU Go4SC2 Cup #107,Tal&#039;Darim A..,Naama,Win,
+,11-05-22,EU Go4SC2 Cup #107,Shakuras Plateau..,Naama,Loss,
+,11-05-22,EU Go4SC2 Cup #107,Metalopolis 1.1,LoWeLy,Loss,
+,11-05-22,EU Go4SC2 Cup #107,iCCup Neo Enigma,LoWeLy,Win,
+,11-05-22,EU Go4SC2 Cup #107,Tal&#039;Darim A..,LoWeLy,Loss,
+,11-05-22,EU Go4SC2 Cup #107,Metalopolis 1.1,elfi,Win,
