,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-02,TeamSpeak TL Open ..,Xel&#039;Naga Ca..,Mystic,Loss,
+,11-07-02,TeamSpeak TL Open ..,The Shattered Te..,Mystic,Loss,
+,11-06-25,NA ZOTAC Cup #7,Tal&#039;Darim A..,Fenix,Loss,
+,11-06-25,NA ZOTAC Cup #7,Metalopolis 1.1,Fenix,Loss,
+,11-06-25,NA ZOTAC Cup #7,Xel&#039;Naga Ca..,Fenix,Win,
+,11-06-25,NA ZOTAC Cup #7,Metalopolis 1.1,Capoch,Win,
+,11-06-25,NA ZOTAC Cup #7,Tal&#039;Darim A..,Capoch,Win,
+,11-06-18,NA ZOTAC Cup #6,Unknown,Gatored,Loss,
+,11-06-18,NA ZOTAC Cup #6,Unknown,Gatored,Win,
+,11-06-18,NA ZOTAC Cup #6,Unknown,Gatored,Loss,
+,11-06-18,NA ZOTAC Cup #6,Unknown,KWest,Win,
+,11-06-18,NA ZOTAC Cup #6,Unknown,KWest,Win,
+,11-06-12,US Go4SC2 Final #08,Unknown,dde,Loss,
+,11-06-12,US Go4SC2 Final #08,Unknown,dde,Loss,
+,11-06-12,US Go4SC2 Final #08,Xel&#039;Naga Ca..,Anathorn,Win,
+,11-06-12,US Go4SC2 Final #08,Metalopolis 1.1,Anathorn,Loss,
+,11-06-12,US Go4SC2 Final #08,Crevasse,Anathorn,Win,
+,11-06-11,US CraftCup #36,iCCup Testbug,sYz,Loss,
+,11-06-11,US CraftCup #36,Terminus SE,sYz,Loss,
+,11-06-04,MLG Columbus 2011,Xel&#039;Naga Ca..,Destiny,Loss,
+,11-06-04,MLG Columbus 2011,The Shattered Te..,Destiny,Loss,
+,11-06-03,MLG Columbus 2011,Xel&#039;Naga Ca..,DarkCell,Loss,
+,11-06-03,MLG Columbus 2011,Shakuras Plateau..,DarkCell,Loss,
+,11-06-03,MLG Columbus 2011,Tal&#039;Darim A..,DarkCell,Win,
+,11-05-15,US Go4SC2 Cup #56,Shakuras Plateau..,Ostojiy,Loss,
+,11-05-15,US Go4SC2 Cup #56,The Shattered Te..,Ostojiy,Win,
+,11-05-15,US Go4SC2 Cup #56,Scrap Station,Ostojiy,Loss,
+,11-05-15,US Go4SC2 Cup #56,The Shattered Te..,cLSLuIsC,Win,
+,11-05-15,US Go4SC2 Cup #56,Terminus SE,cLSLuIsC,Win,
+,11-05-12,ONE Invitational #2,Unknown,Malice,Loss,
+,11-05-12,ONE Invitational #2,Unknown,Malice,Win,
+,11-05-12,ONE Invitational #2,Unknown,Malice,Loss,
+,11-05-09,VT Open #7,Xel&#039;Naga Ca..,sixjaxMajOr,Loss,
+,11-05-09,VT Open #7,Tal&#039;Darim A..,sixjaxMajOr,Loss,
+,11-05-09,VT Open #7,Tal&#039;Darim A..,Potiguar,Win,
+,11-05-09,VT Open #7,Metalopolis 1.1,Potiguar,Win,
+,11-04-27,VT Open #6,Crevasse,Perfect,Loss,
+,11-04-27,VT Open #6,Shakuras Plateau..,Perfect,Loss,
+,11-04-27,VT Open #6,iCCup Testbug,Perfect,Win,
+,11-04-03,MLG Dallas 2011,The Shattered Te..,ViBE,Loss,
+,11-04-03,MLG Dallas 2011,Xel&#039;Naga Ca..,ViBE,Win,
+,11-04-03,MLG Dallas 2011,Shakuras Plateau..,ViBE,Loss,
+,11-04-03,MLG Dallas 2011,Scrap Station,nkulunkulu,Win,
+,11-04-03,MLG Dallas 2011,Xel&#039;Naga Ca..,nkulunkulu,Win,
