,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-12,NASL S1,Typhon Peaks,Zenio,Loss,
+,11-06-12,NASL S1,Crevasse,Zenio,Loss,
+,11-05-22,NASL S1,Terminus RE,Drewbie,Loss,
+,11-05-22,NASL S1,The Shattered Te..,Drewbie,Loss,
+,11-05-08,NASL S1,Backwater Gulch,IdrA,Loss,
+,11-05-08,NASL S1,Crossfire SE,IdrA,Loss,
+,11-05-01,NASL S1,Tal&#039;Darim A..,Sen,Loss,
+,11-05-01,NASL S1,Backwater Gulch,Sen,Loss,
+,11-04-24,NASL S1,Crevasse 0.8,Socke,Loss,
+,11-04-24,NASL S1,Metalopolis,Socke,Win,
+,11-04-24,NASL S1,Tal&#039;Darim A..,Socke,Loss,
+,11-04-17,NASL S1,Typhon Peaks,ClouD,Loss,
+,11-04-17,NASL S1,Crevasse 0.8,ClouD,Win,
+,11-04-17,NASL S1,Metalopolis,ClouD,Loss,
+,11-04-03,MLG Dallas 2011,Shakuras Plateau..,ViBE,Loss,
+,11-04-03,MLG Dallas 2011,Xel&#039;Naga Ca..,ViBE,Win,
+,11-04-03,MLG Dallas 2011,The Shattered Te..,ViBE,Loss,
+,11-04-02,MLG Dallas 2011,Shakuras Plateau..,Mihai,Loss,
+,11-04-02,MLG Dallas 2011,The Shattered Te..,Mihai,Win,
+,11-04-02,MLG Dallas 2011,iCCup Testbug,Mihai,Loss,
+,11-04-02,HD World Tournament,Terminus RE,CrunCher,Loss,
+,11-04-02,HD World Tournament,Tal&#039;Darim A..,CrunCher,Loss,
+,11-04-01,MLG Dallas 2011,Xel&#039;Naga Ca..,SLush,Loss,
+,11-04-01,MLG Dallas 2011,The Shattered Te..,SLush,Loss,
+,11-04-01,MLG Dallas 2011,Metalopolis 1.1,TLO,Loss,
+,11-04-01,MLG Dallas 2011,iCCup Testbug,TLO,Win,
+,11-04-01,MLG Dallas 2011,Shakuras Plateau..,TLO,Loss,
+,11-04-01,MLG Dallas 2011,Metalopolis 1.1,iNcontroL,Win,
+,11-04-01,MLG Dallas 2011,Xel&#039;Naga Ca..,iNcontroL,Win,
+,11-03-18,2011 GSL WC NA Qua..,Metalopolis,TT1,Loss,
+,11-03-18,2011 GSL WC NA Qua..,Xel&#039;Naga Ca..,TT1,Loss,
+,11-03-04,Complexity Showmat..,Typhon Peaks,CrunCher,Loss,
+,11-03-04,Complexity Showmat..,Metalopolis,CrunCher,Loss,
+,11-03-04,Complexity Showmat..,Crossfire SE,CrunCher,Loss,
+,11-03-04,Complexity Showmat..,The Shattered Te..,CrunCher,Loss,
+,11-03-04,Complexity Showmat..,Xel&#039;Naga Ca..,CrunCher,Win,
