,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-25,NA ZOTAC Cup #7,Terminus SE,Fenix,Loss,
+,11-06-25,NA ZOTAC Cup #7,Tal&#039;Darim A..,Fenix,Win,
+,11-06-25,NA ZOTAC Cup #7,Shakuras Plateau..,Fenix,Loss,
+,11-06-25,NA ZOTAC Cup #7,Metalopolis 1.1,Fenix,Loss,
+,11-06-25,NA ZOTAC Cup #7,Crevasse,Perfect,Win,
+,11-06-25,NA ZOTAC Cup #7,Xel&#039;Naga Ca..,Perfect,Win,
+,11-06-25,NA ZOTAC Cup #7,Terminus RE,SLush,Win,
+,11-06-25,NA ZOTAC Cup #7,Shakuras Plateau..,SLush,Loss,
+,11-06-25,NA ZOTAC Cup #7,Crevasse,SLush,Win,
+,11-06-20,EoE Grand Opening,Xel&#039;Naga Ca..,Masq,Loss,
+,11-06-20,EoE Grand Opening,Shakuras Plateau..,Masq,Win,
+,11-06-20,EoE Grand Opening,The Shattered Te..,Masq,Loss,
+,11-06-04,MLG Columbus 2011,Unknown,ViBE,Loss,
+,11-06-04,MLG Columbus 2011,iCCup Testbug,ViBE,Win,
+,11-06-04,MLG Columbus 2011,The Shattered Te..,ViBE,Loss,
+,11-06-04,MLG Columbus 2011,Xel&#039;Naga Ca..,SLoG,Win,
+,11-06-04,MLG Columbus 2011,Typhon Peaks,SLoG,Win,
+,11-06-04,MLG Columbus 2011,Unknown,State,Win,
+,11-06-04,MLG Columbus 2011,iCCup Testbug,State,Win,
+,11-06-04,MLG Columbus 2011,The Shattered Te..,CocoA,Win,
+,11-06-04,MLG Columbus 2011,Shakuras Plateau..,CocoA,Win,
+,11-06-03,MLG Columbus 2011,Xel&#039;Naga Ca..,sixjaxMajOr,Loss,
+,11-06-03,MLG Columbus 2011,Metalopolis 1.1,sixjaxMajOr,Loss,
+,11-06-03,MLG Columbus 2011,The Shattered Te..,Apahota,Win,
+,11-06-03,MLG Columbus 2011,Tal&#039;Darim A..,Apahota,Win,
+,11-05-28,Tactic3D Pro-Am To..,Crevasse,dde,Loss,
+,11-05-28,Tactic3D Pro-Am To..,Crossfire SE,dde,Loss,
+,11-05-28,Tactic3D Pro-Am To..,Metalopolis 1.1,dde,Win,
+,11-05-28,Tactic3D Pro-Am To..,Xel&#039;Naga Ca..,dde,Loss,
+,11-05-28,Tactic3D Pro-Am To..,Shakuras Plateau..,dde,Win,
+,11-05-22,NA Champions Troph..,Xel&#039;Naga Ca..,qxc,Loss,
+,11-05-22,NA Champions Troph..,Tal&#039;Darim A..,qxc,Loss,
+,11-05-22,NA Champions Troph..,The Shattered Te..,LzGaMeR,Win,
+,11-05-22,NA Champions Troph..,Terminus RE,LzGaMeR,Win,
+,11-05-22,NA Champions Troph..,Crevasse,LzGaMeR,Loss,
+,11-05-22,NA Champions Troph..,The Shattered Te..,SLoG,Win,
+,11-05-22,NA Champions Troph..,Xel&#039;Naga Ca..,SLoG,Win,
+,11-05-21,NA ZOTAC Cup #2,iCCup Testbug,Lastshadow,Loss,
+,11-05-21,NA ZOTAC Cup #2,Tal&#039;Darim A..,Lastshadow,Loss,
+,11-05-13,ONE Invitational #2,Unknown,dignitas.KiLLeR,Loss,
+,11-05-13,ONE Invitational #2,Unknown,dignitas.KiLLeR,Loss,
+,11-05-13,ONE Invitational #2,Tal&#039;Darim A..,dignitas.KiLLeR,Loss,
+,11-05-12,ONE Invitational #2,Unknown,ViBE,Win,
+,11-05-12,ONE Invitational #2,The Shattered Te..,ViBE,Win,
+,11-05-12,ONE Invitational #2,Unknown,qxc,Win,
+,11-05-12,ONE Invitational #2,Metalopolis 1.1,qxc,Win,
+,11-05-12,ONE Invitational #2,Unknown,daisuki,Win,
+,11-05-12,ONE Invitational #2,Shakuras Plateau..,daisuki,Win,
+,11-05-09,VT Open #7,Unknown,sixjaxMajOr,Loss,
+,11-05-09,VT Open #7,iCCup Testbug,sixjaxMajOr,Loss,
+,11-05-09,VT Open #7,Xel&#039;Naga Ca..,sixjaxMajOr,Loss,
+,11-05-09,VT Open #7,Unknown,Pokebunny,Win,
+,11-05-09,VT Open #7,Unknown,Pokebunny,Win,
+,11-05-09,VT Open #7,Unknown,Pokebunny,Win,
+,11-05-09,VT Open #7,Xel&#039;Naga Ca..,Attero,Win,
+,11-05-09,VT Open #7,Tal&#039;Darim A..,Attero,Win,
+,11-05-09,VT Open #7,Xel&#039;Naga Ca..,Cyanide,Win,
+,11-05-09,VT Open #7,Metalopolis 1.1,Cyanide,Win,
+,11-04-27,VT Open #6,Metalopolis 1.1,sixjaxMajOr,Loss,
+,11-04-27,VT Open #6,Xel&#039;Naga Ca..,sixjaxMajOr,Loss,
+,11-04-27,VT Open #6,Tal&#039;Darim A..,sixjaxMajOr,Loss,
+,11-04-27,VT Open #6,The Shattered Te..,sixjaxMajOr,Win,
+,11-04-27,VT Open #6,Shakuras Plateau..,rsvp,Win,
+,11-04-27,VT Open #6,Tal&#039;Darim A..,rsvp,Win,
