,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-03,2011 WCG France Na..,The Shattered Te..,Laukyo,Win,
+,11-07-03,2011 WCG France Na..,Tal&#039;Darim A..,Laukyo,Win,
+,11-07-03,2011 WCG France Na..,Xel&#039;Naga Ca..,ToD,Loss,
+,11-07-03,2011 WCG France Na..,The Shattered Te..,ToD,Win,
+,11-07-03,2011 WCG France Na..,Tal&#039;Darim A..,ToD,Loss,
+,11-06-25,Homestory Cup #3,Terminus SE,Tarson,Loss,
+,11-06-25,Homestory Cup #3,Tal&#039;Darim A..,Tarson,Loss,
+,11-06-25,Homestory Cup #3,Shakuras Plateau..,NaNiwa,Loss,
+,11-06-25,Homestory Cup #3,The Shattered Te..,NaNiwa,Loss,
+,11-06-25,Homestory Cup #3,Xel&#039;Naga Ca..,White-Ra,Win,
+,11-06-25,Homestory Cup #3,Shakuras Plateau..,White-Ra,Loss,
+,11-06-25,Homestory Cup #3,The Shattered Te..,White-Ra,Win,
+,11-06-23,Homestory Cup #3,Shakuras Plateau..,Ret,Win,
+,11-06-23,Homestory Cup #3,Tal&#039;Darim A..,Ret,Win,
+,11-06-23,Homestory Cup #3,Crevasse,Ret,Loss,
+,11-06-23,Homestory Cup #3,Crevasse,Jimpo,Win,
+,11-06-23,Homestory Cup #3,Tal&#039;Darim A..,Jimpo,Win,
+,11-06-23,Homestory Cup #3,The Shattered Te..,Jimpo,Loss,
+,11-06-23,Homestory Cup #3,Xel&#039;Naga Ca..,Socke,Loss,
+,11-06-23,Homestory Cup #3,Shakuras Plateau..,Socke,Loss,
+,11-06-23,Homestory Cup #3,Tal&#039;Darim A..,Socke,Win,
+,11-06-21,EG Masters Cup #5,Tal&#039;Darim A..,ThorZaIN,Loss,
+,11-06-21,EG Masters Cup #5,Xel&#039;Naga Ca..,ThorZaIN,Loss,
+,11-06-18,2011 Dreamhack Sum..,Terminus SE,TT1,Win,
+,11-06-18,2011 Dreamhack Sum..,Shakuras Plateau..,TT1,Win,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,Sen,Loss,
+,11-06-18,2011 Dreamhack Sum..,Crevasse,Sen,Loss,
+,11-06-18,2011 Dreamhack Sum..,Crossfire SE,Naugrim,Win,
+,11-06-18,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,Naugrim,Win,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,Naugrim,Loss,
+,11-06-18,2011 Dreamhack Sum..,Crevasse,MC,Loss,
+,11-06-18,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,MC,Loss,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,MC,Win,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,ClouD,Loss,
+,11-06-18,2011 Dreamhack Sum..,Tal&#039;Darim A..,ClouD,Win,
+,11-06-18,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,ClouD,Loss,
+,11-06-12,EU Go4SC2 Cup #112,Metalopolis 1.1,Satiini,Win,
+,11-06-12,EU Go4SC2 Cup #112,Xel&#039;Naga Ca..,Satiini,Win,
+,11-06-12,EU Go4SC2 Cup #112,Tal&#039;Darim A..,Satiini,Win,
+,11-06-12,EU Go4SC2 Cup #112,Xel&#039;Naga Ca..,BlinG,Win,
+,11-06-12,EU Go4SC2 Cup #112,Tal&#039;Darim A..,BlinG,Win,
+,11-06-12,EU Go4SC2 Cup #112,Tal&#039;Darim A..,LoWeLy,Win,
+,11-06-12,EU Go4SC2 Cup #112,Xel&#039;Naga Ca..,LoWeLy,Win,
+,11-06-05,EG Masters Cup #5,Tal&#039;Darim A..,SaSe,Loss,
+,11-06-05,EG Masters Cup #5,Xel&#039;Naga Ca..,SaSe,Loss,
+,11-06-01,EG Masters Cup #5,Crevasse,sixjaxMajOr,Win,
+,11-06-01,EG Masters Cup #5,Tal&#039;Darim A..,sixjaxMajOr,Loss,
+,11-06-01,EG Masters Cup #5,Crossfire SE,sixjaxMajOr,Win,
+,11-05-25,EG Masters Cup #5,Terminus RE,SjoW,Loss,
+,11-05-25,EG Masters Cup #5,Crevasse,SjoW,Win,
+,11-05-25,EG Masters Cup #5,Xel&#039;Naga Ca..,SjoW,Loss,
+,11-05-21,Sennheiser Cup #15,Terminus SE,MaNa,Loss,
+,11-05-21,Sennheiser Cup #15,Shakuras Plateau..,MaNa,Win,
+,11-05-21,Sennheiser Cup #15,Xel&#039;Naga Ca..,MaNa,Loss,
+,11-05-19,2011 Dailymotion C..,Shakuras Plateau..,Kalin,Loss,
+,11-05-19,2011 Dailymotion C..,Tal&#039;Darim A..,Kalin,Loss,
+,11-05-19,2011 Dailymotion C..,The Shattered Te..,Kalin,Win,
+,11-05-19,2011 Dailymotion C..,Terminus SE,Kalin,Loss,
+,11-05-19,2011 Dailymotion C..,Xel&#039;Naga Ca..,Kalin,Win,
+,11-05-18,EU Go4SC2 Cup #106,Shakuras Plateau..,KleeneX,Loss,
+,11-05-18,EU Go4SC2 Cup #106,Tal&#039;Darim A..,KleeneX,Loss,
+,11-05-17,EG Masters Cup #5,Xel&#039;Naga Ca..,IdrA,Loss,
+,11-05-17,EG Masters Cup #5,Terminus RE,IdrA,Loss,
+,11-05-16,GameCreds Cup #14,Shakuras Plateau..,ToD,Loss,
+,11-05-16,GameCreds Cup #14,Xel&#039;Naga Ca..,ToD,Loss,
+,11-05-11,EU Go4SC2 Cup #104,Terminus SE,qxc,Loss,
+,11-05-11,EU Go4SC2 Cup #104,Xel&#039;Naga Ca..,qxc,Loss,
