,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-03,EG Masters Cup #5,Tal&#039;Darim A..,SeleCT,Loss,
+,11-07-03,EG Masters Cup #5,The Shattered Te..,SeleCT,Loss,
+,11-06-27,Crota&#039;s Tourney,Xel&#039;Naga Ca..,MorroW,Loss,
+,11-06-27,Crota&#039;s Tourney,Metalopolis 1.1,MorroW,Loss,
+,11-06-23,Homestory Cup #3,Shakuras Plateau..,MoMaN,Win,
+,11-06-23,Homestory Cup #3,Metalopolis 1.1,MoMaN,Win,
+,11-06-23,Homestory Cup #3,Dual Sight,Jinro,Loss,
+,11-06-23,Homestory Cup #3,Crevasse,Jinro,Win,
+,11-06-23,Homestory Cup #3,Shakuras Plateau..,Jinro,Loss,
+,11-06-23,Homestory Cup #3,Xel&#039;Naga Ca..,SaSe,Loss,
+,11-06-23,Homestory Cup #3,Shakuras Plateau..,SaSe,Loss,
+,11-06-23,Homestory Cup #3,Dual Sight,SaSe,Win,
+,11-06-18,2011 Dreamhack Sum..,Shakuras Plateau..,DIMAGA,Loss,
+,11-06-18,2011 Dreamhack Sum..,Crevasse,DIMAGA,Loss,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,DIMAGA,Win,
+,11-06-18,2011 Dreamhack Sum..,Shakuras Plateau..,MorroW,Loss,
+,11-06-18,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,MorroW,Loss,
+,11-06-18,2011 Dreamhack Sum..,Shakuras Plateau..,Socke,Win,
+,11-06-18,2011 Dreamhack Sum..,Crossfire SE,Socke,Loss,
+,11-06-18,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,Socke,Win,
+,11-06-18,2011 Dreamhack Sum..,Terminus SE,DieStar,Win,
+,11-06-18,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,DieStar,Win,
+,11-06-18,2011 Dreamhack Sum..,Crevasse,DieStar,Loss,
+,11-06-18,2011 Dreamhack Sum..,Terminus SE,BRAT_OK,Loss,
+,11-06-18,2011 Dreamhack Sum..,Crevasse,BRAT_OK,Loss,
+,11-06-18,2011 Dreamhack Sum..,Tal&#039;Darim A..,BRAT_OK,Win,
+,11-06-12,EG Masters Cup #5,Shakuras Plateau..,ThorZaIN,Loss,
+,11-06-12,EG Masters Cup #5,Terminus RE,ThorZaIN,Win,
+,11-06-12,EG Masters Cup #5,Tal&#039;Darim A..,ThorZaIN,Loss,
+,11-06-12,EG Masters Cup #5,Crossfire SE,MaNa,Win,
+,11-06-12,EG Masters Cup #5,The Shattered Te..,MaNa,Loss,
+,11-06-12,EG Masters Cup #5,Shakuras Plateau..,MaNa,Win,
+,11-06-12,Black Dragon League,Crevasse,Strelok,Loss,
+,11-06-12,Black Dragon League,Xel&#039;Naga Ca..,Strelok,Loss,
+,11-06-12,Black Dragon League,Shakuras Plateau..,Strelok,Win,
+,11-06-11,Sennheiser Cup Fin..,Shakuras Plateau..,BRAT_OK,Loss,
+,11-06-11,Sennheiser Cup Fin..,Tal&#039;Darim A..,BRAT_OK,Loss,
+,11-05-29,EG Masters Cup #5,Metalopolis 1.1,ClouD,Win,
+,11-05-29,EG Masters Cup #5,Xel&#039;Naga Ca..,ClouD,Win,
+,11-05-24,EG Masters Cup #5,Tal&#039;Darim A..,DeMusliM,Win,
+,11-05-24,EG Masters Cup #5,Shakuras Plateau..,DeMusliM,Win,
+,11-05-19,2011 Dailymotion C..,iCCup Neo Enigma,Kas,Loss,
+,11-05-19,2011 Dailymotion C..,Terminus SE,Kas,Loss,
+,11-05-19,2011 Dailymotion C..,Shakuras Plateau..,Kas,Win,
+,11-05-19,2011 Dailymotion C..,Tal&#039;Darim A..,Kas,Loss,
+,11-05-19,2011 Dailymotion C..,The Shattered Te..,Kas,Win,
+,11-05-18,Black Dragon League,Metalopolis,NaNiwa,Win,
+,11-05-18,Black Dragon League,Lost Temple SC2,NaNiwa,Win,
+,11-05-18,Black Dragon League,Xel&#039;Naga Ca..,NaNiwa,Loss,
+,11-05-16,Black Dragon League,Metalopolis,Naama,Win,
+,11-05-16,Black Dragon League,Lost Temple SC2,Naama,Loss,
+,11-05-16,Black Dragon League,Xel&#039;Naga Ca..,Naama,Win,
+,11-05-15,EG Masters Cup #5,Shakuras Plateau..,SjoW,Loss,
+,11-05-15,EG Masters Cup #5,Terminus RE,SjoW,Loss,
+,11-05-13,IPL S2 Qualifiers,Crossfire SE,Stalife,Loss,
+,11-05-13,IPL S2 Qualifiers,Tal&#039;Darim A..,Stalife,Loss,
+,11-05-13,IPL S2 Qualifiers,Shakuras Plateau..,Stalife,Loss,
+,11-05-13,IPL S2 Qualifiers,Tal&#039;Darim A..,Stalife,Win,
+,11-05-13,IPL S2 Qualifiers,Xel&#039;Naga Ca..,Stalife,Win,
+,11-05-12,2011 Dailymotion C..,Shakuras Plateau..,Aristeo,Win,
+,11-05-12,2011 Dailymotion C..,The Shattered Te..,Aristeo,Loss,
+,11-05-12,2011 Dailymotion C..,Tal&#039;Darim A..,Aristeo,Win,
+,11-05-12,2011 Dailymotion C..,iCCup Neo Enigma,SjoW,Win,
+,11-05-12,2011 Dailymotion C..,Terminus SE,SjoW,Loss,
+,11-05-12,2011 Dailymotion C..,Tal&#039;Darim A..,SjoW,Win,
+,11-05-12,2011 Dailymotion C..,iCCup Neo Enigma,DieStar,Loss,
+,11-05-12,2011 Dailymotion C..,Shakuras Plateau..,DieStar,Loss,
+,11-05-04,Black Dragon League,Shakuras Plateau,Socke,Win,
+,11-05-04,Black Dragon League,Scrap Station,Socke,Loss,
+,11-05-04,Black Dragon League,Xel&#039;Naga Ca..,Socke,Win,
+,11-05-03,Endrey.com Series ..,Tal&#039;Darim A..,Nerchio,Loss,
+,11-05-03,Endrey.com Series ..,Shakuras Plateau..,Nerchio,Loss,
+,11-05-03,Endrey.com Series ..,Terminus SE,Nerchio,Loss,
+,11-04-27,Black Dragon League,Xel&#039;Naga Ca..,Kas,Loss,
+,11-04-27,Black Dragon League,Lost Temple SC2,Kas,Win,
+,11-04-27,Black Dragon League,Shakuras Plateau,Kas,Loss,
+,11-04-24,The Gathering 2011,Terminus RE,mover,Win,
+,11-04-24,The Gathering 2011,Xel&#039;Naga Ca..,mover,Win,
+,11-04-24,The Gathering 2011,Shakuras Plateau..,mover,Win,
+,11-04-24,The Gathering 2011,Shakuras Plateau..,SjoW,Loss,
+,11-04-24,The Gathering 2011,The Shattered Te..,SjoW,Loss,
+,11-04-24,The Gathering 2011,Terminus RE,SjoW,Loss,
+,11-04-24,The Gathering 2011,Tal&#039;Darim A..,SjoW,Win,
+,11-04-24,The Gathering 2011,Unknown,ThorZaIN,Win,
+,11-04-24,The Gathering 2011,Unknown,ThorZaIN,Win,
+,11-04-24,The Gathering 2011,Unknown,Seriously,Win,
+,11-04-24,The Gathering 2011,Unknown,Seriously,Win,
+,11-04-17,SC2CL S2: Master,Xel&#039;Naga Ca..,monchi,Loss,
+,11-04-17,SC2CL S2: Master,Shakuras Plateau..,monchi,Win,
+,11-04-17,SC2CL S2: Master,Tal&#039;Darim A..,monchi,Loss,
+,11-04-10,SC2CL S2: Master,Shakuras Plateau..,DeathAngel,Loss,
+,11-04-10,SC2CL S2: Master,The Shattered Te..,DeathAngel,Loss,
+,11-04-02,Sennheiser Cup #8,Shakuras Plateau,Kas,Win,
+,11-04-02,Sennheiser Cup #8,Terminus RE,Kas,Win,
+,11-04-02,Sennheiser Cup #8,Tal&#039;Darim A..,Kas,Win,
+,11-04-02,Sennheiser Cup #8,Terminus RE,ToD,Win,
