,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-03,EG Masters Cup #5,Metalopolis 1.1,ThorZaIN,Loss,
+,11-07-03,EG Masters Cup #5,Xel&#039;Naga Ca..,ThorZaIN,Win,
+,11-07-03,EG Masters Cup #5,The Shattered Te..,ThorZaIN,Loss,
+,11-06-23,EG Masters Cup #5,Shakuras Plateau..,Fenix,Loss,
+,11-06-23,EG Masters Cup #5,Xel&#039;Naga Ca..,Fenix,Loss,
+,11-06-12,NASL S1,Typhon Peaks,MaNa,Loss,
+,11-06-12,NASL S1,Crevasse,MaNa,Loss,
+,11-06-05,NASL S1,Xel&#039;Naga Ca..,IdrA,Loss,
+,11-06-05,NASL S1,Typhon Peaks,IdrA,Loss,
+,11-06-05,MLG Columbus 2011,Xel&#039;Naga Ca..,KawaiiRice,Loss,
+,11-06-05,MLG Columbus 2011,Shakuras Plateau..,KawaiiRice,Loss,
+,11-06-04,MLG Columbus 2011,Metalopolis 1.1,Gretorp,Win,
+,11-06-04,MLG Columbus 2011,The Shattered Te..,Gretorp,Win,
+,11-06-04,MLG Columbus 2011,Xel&#039;Naga Ca..,Gretorp,Loss,
+,11-06-04,MLG Columbus 2011,Tal&#039;Darim A..,Fenix,Loss,
+,11-06-04,MLG Columbus 2011,Xel&#039;Naga Ca..,Fenix,Win,
+,11-06-04,MLG Columbus 2011,Typhon Peaks,Fenix,Loss,
+,11-06-04,MLG Columbus 2011,iCCup Testbug,NaNiwa,Loss,
+,11-06-04,MLG Columbus 2011,Shakuras Plateau..,NaNiwa,Win,
+,11-06-04,MLG Columbus 2011,Metalopolis 1.1,NaNiwa,Loss,
+,11-06-03,MLG Columbus 2011,The Shattered Te..,Moon,Loss,
+,11-06-03,MLG Columbus 2011,Metalopolis 1.1,Moon,Loss,
+,11-06-03,MLG Columbus 2011,Xel&#039;Naga Ca..,Moon,Win,
+,11-06-03,MLG Columbus 2011,Metalopolis 1.1,SLush,Win,
+,11-06-03,MLG Columbus 2011,Shakuras Plateau..,SLush,Win,
+,11-06-03,MLG Columbus 2011,iCCup Testbug,SLush,Loss,
+,11-05-31,EG Masters Cup #5,Xel&#039;Naga Ca..,StrifeCro,Win,
+,11-05-31,EG Masters Cup #5,Metalopolis 1.1,StrifeCro,Loss,
+,11-05-31,EG Masters Cup #5,Crossfire SE,StrifeCro,Win,
+,11-05-29,NASL S1,The Shattered Te..,Sen,Loss,
+,11-05-29,NASL S1,Xel&#039;Naga Ca..,Sen,Loss,
+,11-05-22,NASL S1,Terminus RE,PainUser,Win,
+,11-05-22,NASL S1,The Shattered Te..,PainUser,Win,
+,11-05-15,NASL S1,Crossfire SE,Socke,Loss,
+,11-05-15,NASL S1,Terminus RE,Socke,Loss,
+,11-05-14,NA ZOTAC Cup #1,The Shattered Te..,SLush,Win,
+,11-05-14,NA ZOTAC Cup #1,Tal&#039;Darim A..,SLush,Loss,
+,11-05-14,NA ZOTAC Cup #1,Crevasse,SLush,Win,
+,11-05-14,NA ZOTAC Cup #1,Metalopolis,SLush,Loss,
+,11-05-14,NA ZOTAC Cup #1,Typhon Peaks,SLush,Win,
+,11-05-14,NA ZOTAC Cup #1,Crevasse,Gatored,Win,
+,11-05-14,NA ZOTAC Cup #1,Shakuras Plateau..,Gatored,Win,
+,11-05-14,NA ZOTAC Cup #1,Metalopolis,Gatored,Loss,
+,11-05-14,NA ZOTAC Cup #1,Terminus RE,Attero,Win,
+,11-05-14,NA ZOTAC Cup #1,Crevasse,Attero,Win,
+,11-05-14,NA ZOTAC Cup #1,Metalopolis,Attero,Loss,
+,11-05-09,EG Masters Cup #5,The Shattered Te..,MorroW,Loss,
+,11-05-09,EG Masters Cup #5,Crevasse,MorroW,Loss,
+,11-05-08,NASL S1,Tal&#039;Darim A..,Zenio,Win,
+,11-05-08,NASL S1,Backwater Gulch,Zenio,Loss,
+,11-05-08,NASL S1,Crossfire SE,Zenio,Win,
+,11-05-07,SAGAcity Invitatio..,(?),TT1,Loss,
+,11-05-07,SAGAcity Invitatio..,(?),TT1,Win,
+,11-05-07,SAGAcity Invitatio..,Metalopolis GomTV,TT1,Loss,
+,11-05-06,SAGAcity Invitatio..,Metalopolis 1.1,Check,Win,
+,11-05-06,SAGAcity Invitatio..,Shakuras Plateau..,Check,Win,
+,11-05-06,SAGAcity Invitatio..,Xel&#039;Naga Ca..,Check,Loss,
+,11-05-01,NASL S1,Tal&#039;Darim A..,ClouD,Loss,
+,11-05-01,NASL S1,Backwater Gulch,ClouD,Loss,
+,11-04-24,IPL Season 1,The Shattered Te..,Minigun,Loss,
+,11-04-24,IPL Season 1,Xel&#039;Naga Ca..,Minigun,Loss,
+,11-04-24,NASL S1,Metalopolis,Tyler,Loss,
+,11-04-24,NASL S1,Tal&#039;Darim A..,Tyler,Loss,
+,11-04-22,IPL Season 1,The Shattered Te..,IdrA,Loss,
+,11-04-22,IPL Season 1,Xel&#039;Naga Ca..,IdrA,Loss,
+,11-04-22,IPL Season 1,The Shattered Te..,TT1,Win,
+,11-04-22,IPL Season 1,Terminus RE,TT1,Loss,
+,11-04-22,IPL Season 1,Xel&#039;Naga Ca..,TT1,Win,
+,11-04-17,NASL S1,Typhon Peaks,BoxeR,Loss,
+,11-04-17,NASL S1,Crevasse 0.8,BoxeR,Win,
+,11-04-17,NASL S1,Metalopolis,BoxeR,Loss,
+,11-04-03,MLG Dallas 2011,Shakuras Plateau..,TLO,Loss,
+,11-04-03,MLG Dallas 2011,The Shattered Te..,TLO,Win,
+,11-04-03,MLG Dallas 2011,Metalopolis 1.1,TLO,Loss,
+,11-04-02,MLG Dallas 2011,Shakuras Plateau..,NaNiwa,Loss,
+,11-04-02,MLG Dallas 2011,Metalopolis 1.1,NaNiwa,Loss,
+,11-04-01,MLG Dallas 2011,Metalopolis 1.1,Tyler,Win,
+,11-04-01,MLG Dallas 2011,Shakuras Plateau..,Tyler,Win,
+,11-04-01,MLG Dallas 2011,The Shattered Te..,Tyler,Loss,
+,11-04-01,MLG Dallas 2011,iCCup Testbug,Agh,Win,
+,11-04-01,MLG Dallas 2011,Shakuras Plateau..,Agh,Win,
+,11-04-01,MLG Dallas 2011,The Shattered Te..,Machine,Win,
+,11-04-01,MLG Dallas 2011,iCCup Testbug,Machine,Loss,
+,11-04-01,MLG Dallas 2011,Xel&#039;Naga Ca..,Machine,Win,
+,11-03-23,SpazCraft Invite #1,Tal&#039;Darim A..,Sheth,Loss,
+,11-03-23,SpazCraft Invite #1,Delta Quadrant,Sheth,Loss,
