,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-25,Homestory Cup #3,Terminus SE,White-Ra,Loss,
+,11-06-25,Homestory Cup #3,Shakuras Plateau..,White-Ra,Loss,
+,11-06-25,Homestory Cup #3,Terminus SE,NaNiwa,Loss,
+,11-06-25,Homestory Cup #3,Crevasse,NaNiwa,Loss,
+,11-06-23,Homestory Cup #3,Terminus SE,IdrA,Loss,
+,11-06-23,Homestory Cup #3,Shakuras Plateau..,IdrA,Win,
+,11-06-23,Homestory Cup #3,Crevasse,IdrA,Loss,
+,11-06-23,Homestory Cup #3,Dual Sight,Grubby,Win,
+,11-06-23,Homestory Cup #3,Terminus SE,Grubby,Loss,
+,11-06-23,Homestory Cup #3,Shakuras Plateau..,Grubby,Win,
+,11-06-23,Homestory Cup #3,Dual Sight,Delphi,Win,
+,11-06-23,Homestory Cup #3,Terminus SE,Delphi,Win,
+,11-06-22,EG Masters Cup #5,Crevasse,meRz,Loss,
+,11-06-22,EG Masters Cup #5,The Shattered Te..,meRz,Loss,
+,11-06-22,EG Masters Cup #5,Xel&#039;Naga Ca..,meRz,Win,
+,11-06-18,2011 Dreamhack Sum..,Tal&#039;Darim A..,MC,Loss,
+,11-06-18,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,MC,Loss,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,TT1,Win,
+,11-06-18,2011 Dreamhack Sum..,Tal&#039;Darim A..,TT1,Win,
+,11-06-18,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,TT1,Loss,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,Sen,Loss,
+,11-06-18,2011 Dreamhack Sum..,Terminus SE,Sen,Loss,
+,11-06-18,2011 Dreamhack Sum..,Terminus SE,Naugrim,Win,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,Naugrim,Win,
+,11-06-18,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,Naugrim,Loss,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,Adelscott,Win,
+,11-06-18,2011 Dreamhack Sum..,Tal&#039;Darim A..,Adelscott,Loss,
+,11-06-18,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,Adelscott,Win,
+,11-06-14,EG Masters Cup #5,The Shattered Te..,IdrA,Loss,
+,11-06-14,EG Masters Cup #5,The Shattered Te..,IdrA,Loss,
+,11-06-12,NASL S1,Xel&#039;Naga Ca..,Tyler,Loss,
+,11-06-12,NASL S1,Typhon Peaks,Tyler,Win,
+,11-06-12,NASL S1,Crevasse,Tyler,Loss,
+,11-06-11,Sennheiser Cup Fin..,Unknown,White-Ra,Loss,
+,11-06-11,Sennheiser Cup Fin..,Unknown,White-Ra,Loss,
+,11-06-05,EG Masters Cup #5,Tal&#039;Darim A..,Tarson,Loss,
+,11-06-05,EG Masters Cup #5,Xel&#039;Naga Ca..,Tarson,Win,
+,11-06-05,EG Masters Cup #5,Crevasse,Tarson,Loss,
+,11-06-05,EG Masters Cup #5,Metalopolis 1.1,Stephano,Win,
+,11-06-05,EG Masters Cup #5,Crossfire SE,Stephano,Win,
+,11-06-05,EG Masters Cup #5,Terminus RE,Stephano,Loss,
+,11-06-05,NASL S1,The Shattered Te..,Sen,Win,
+,11-06-05,NASL S1,Xel&#039;Naga Ca..,Sen,Win,
+,11-06-05,NASL S1,Typhon Peaks,Sen,Loss,
+,11-05-31,RageQuit Open #4,Crevasse,Bly,Loss,
+,11-05-31,RageQuit Open #4,Terminus SE,Bly,Win,
+,11-05-31,RageQuit Open #4,Metalopolis 1.1,Bly,Loss,
+,11-05-29,NASL S1,Terminus RE,BoxeR,Loss,
+,11-05-29,NASL S1,The Shattered Te..,BoxeR,Loss,
+,11-05-29,NASL S1,Xel&#039;Naga Ca..,BoxeR,Win,
+,11-05-29,EG Masters Cup #5,Metalopolis 1.1,NightEnD,Loss,
+,11-05-29,EG Masters Cup #5,Xel&#039;Naga Ca..,NightEnD,Loss,
+,11-05-28,Crota&#039;s Tourney,Metalopolis 1.1,KawaiiRice,Loss,
+,11-05-28,Crota&#039;s Tourney,Tal&#039;Darim A..,KawaiiRice,Win,
+,11-05-28,Crota&#039;s Tourney,Xel&#039;Naga Ca..,KawaiiRice,Loss,
+,11-05-25,2011 Dailymotion C..,Terminus SE,MorroW,Loss,
+,11-05-25,2011 Dailymotion C..,Tal&#039;Darim A..,MorroW,Loss,
+,11-05-25,2011 Dailymotion C..,iCCup Neo Enigma,MorroW,Loss,
+,11-05-25,2011 Dailymotion C..,The Shattered Te..,MorroW,Win,
+,11-05-25,2011 Dailymotion C..,Shakuras Plateau..,MorroW,Win,
+,11-05-23,Competo Cup #41,Terminus RE,DeathAngel,Loss,
+,11-05-23,Competo Cup #41,Xel&#039;Naga Ca..,DeathAngel,Win,
+,11-05-23,Competo Cup #41,Tal&#039;Darim A..,DeathAngel,Loss,
