,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-19,2011 Dreamhack Sum..,Shakuras Plateau..,NaNiwa,Loss,
+,11-06-19,2011 Dreamhack Sum..,Metalopolis 1.1,NaNiwa,Loss,
+,11-06-18,2011 Dreamhack Sum..,Crevasse,Socke,Loss,
+,11-06-18,2011 Dreamhack Sum..,Shakuras Plateau..,Socke,Loss,
+,11-06-18,2011 Dreamhack Sum..,Terminus SE,Socke,Win,
+,11-06-18,2011 Dreamhack Sum..,Terminus SE,DieStar,Win,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,DieStar,Win,
+,11-06-18,2011 Dreamhack Sum..,Tal&#039;Darim A..,DieStar,Loss,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,MorroW,Win,
+,11-06-18,2011 Dreamhack Sum..,Terminus SE,MorroW,Loss,
+,11-06-18,2011 Dreamhack Sum..,Crevasse,MorroW,Win,
+,11-06-18,2011 Dreamhack Sum..,Crevasse,DIMAGA,Win,
+,11-06-18,2011 Dreamhack Sum..,Shakuras Plateau..,DIMAGA,Win,
+,11-06-18,2011 Dreamhack Sum..,Terminus SE,NightEnD,Win,
+,11-06-18,2011 Dreamhack Sum..,Crevasse,NightEnD,Win,
+,11-06-18,2011 Dreamhack Sum..,Tal&#039;Darim A..,NightEnD,Loss,
+,11-06-17,NASL S1,The Shattered Te..,Ace,Loss,
+,11-06-17,NASL S1,Xel&#039;Naga Ca..,Ace,Loss,
+,11-06-17,NASL S1,Backwater Gulch,Ace,Win,
+,11-06-14,NASL S1,Metalopolis 1.1,Socke,Win,
+,11-06-12,Black Dragon League,Terminus SE,Strelok,Win,
+,11-06-12,Black Dragon League,Crevasse,Strelok,Win,
+,11-06-12,Black Dragon League,Metalopolis 1.1,Strelok,Win,
+,11-06-12,Black Dragon League,Crevasse,Socke,Loss,
+,11-06-12,Black Dragon League,Terminus SE,Socke,Win,
+,11-06-12,Black Dragon League,Tal&#039;Darim A..,Socke,Loss,
+,11-06-11,NASL S1,Crevasse,Stalife,Win,
+,11-06-11,NASL S1,Metalopolis 1.1,Stalife,Win,
+,11-06-11,Sennheiser Cup Fin..,Shakuras Plateau..,Kas,Loss,
+,11-06-11,Sennheiser Cup Fin..,The Shattered Te..,Kas,Loss,
+,11-06-11,Sennheiser Cup Fin..,Shakuras Plateau..,GoOdy,Win,
+,11-06-11,Sennheiser Cup Fin..,The Shattered Te..,GoOdy,Win,
+,11-06-11,Sennheiser Cup Fin..,Shakuras Plateau..,NightEnD,Win,
+,11-06-11,Sennheiser Cup Fin..,Tal&#039;Darim A..,NightEnD,Win,
+,11-06-07,EU Go4SC2 Final #13,The Shattered Te..,Naama,Win,
+,11-06-07,EU Go4SC2 Final #13,Tal&#039;Darim A..,Naama,Win,
+,11-06-07,EU Go4SC2 Final #13,Shakuras Plateau..,Naama,Win,
+,11-06-07,EU Go4SC2 Final #13,The Shattered Te..,Happy,Win,
+,11-06-07,EU Go4SC2 Final #13,Tal&#039;Darim A..,Happy,Win,
+,11-06-07,EU Go4SC2 Final #13,Shakuras Plateau..,LaLuSh,Win,
+,11-06-07,EU Go4SC2 Final #13,The Shattered Te..,LaLuSh,Win,
+,11-06-07,EU Go4SC2 Final #13,Terminus SE,LaLuSh,Loss,
+,11-06-07,EU Go4SC2 Final #13,Shakuras Plateau..,Bly,Win,
+,11-06-07,EU Go4SC2 Final #13,Terminus SE,Bly,Win,
+,11-05-28,NASL S1,Xel&#039;Naga Ca..,Ret,Loss,
+,11-05-28,NASL S1,Typhon Peaks,Ret,Loss,
+,11-05-21,NASL S1,Terminus RE,GoOdy,Loss,
+,11-05-21,NASL S1,The Shattered Te..,GoOdy,Win,
+,11-05-21,NASL S1,Xel&#039;Naga Ca..,GoOdy,Loss,
+,11-05-15,EU Go4SC2 Cup #105,Unknown,Bly,Loss,
+,11-05-15,EU Go4SC2 Cup #105,iCCup Neo Enigma,Bly,Win,
+,11-05-15,EU Go4SC2 Cup #105,Terminus SE,Bly,Loss,
+,11-05-14,NASL S1,Terminus RE,HasuObs,Loss,
+,11-05-14,NASL S1,The Shattered Te..,HasuObs,Loss,
+,11-05-09,Black Dragon League,Shakuras Plateau,GoOdy,Win,
+,11-05-09,Black Dragon League,Xel&#039;Naga Ca..,GoOdy,Win,
+,11-05-09,2011 Dailymotion C..,Shakuras Plateau..,MaNa,Win,
+,11-05-09,2011 Dailymotion C..,Terminus SE,MaNa,Win,
+,11-05-09,2011 Dailymotion C..,Tal&#039;Darim A..,MaNa,Loss,
+,11-05-09,2011 Dailymotion C..,Metalopolis 1.1,biGs,Loss,
+,11-05-09,2011 Dailymotion C..,Xel&#039;Naga Ca..,biGs,Win,
+,11-05-09,2011 Dailymotion C..,The Shattered Te..,biGs,Loss,
+,11-05-09,2011 Dailymotion C..,Xel&#039;Naga Ca..,Adelscott,Loss,
+,11-05-09,2011 Dailymotion C..,Terminus SE,Adelscott,Loss,
+,11-05-08,EU Go4SC2 Cup #103,Metalopolis 1.1,LaLuSh,Loss,
+,11-05-08,EU Go4SC2 Cup #103,Tal&#039;Darim A..,LaLuSh,Loss,
+,11-05-08,EU Go4SC2 Cup #103,iCCup Neo Enigma,LaLuSh,Loss,
+,11-05-08,EU Go4SC2 Cup #103,Terminus SE,LaLuSh,Win,
+,11-05-08,EU Go4SC2 Cup #103,The Shattered Te..,LaLuSh,Win,
+,11-05-08,EU Go4SC2 Cup #103,Tal&#039;Darim A..,Happy,Win,
+,11-05-08,EU Go4SC2 Cup #103,Xel&#039;Naga Ca..,Happy,Win,
+,11-05-08,EU Go4SC2 Cup #103,Tal&#039;Darim A..,Rmdx,Win,
+,11-05-08,EU Go4SC2 Cup #103,The Shattered Te..,Rmdx,Win,
+,11-05-07,NASL S1,Backwater Gulch,Ace,Win,
+,11-05-07,NASL S1,Crossfire SE,Ace,Loss,
+,11-05-07,NASL S1,Terminus RE,Ace,Win,
+,11-05-04,Black Dragon League,Shakuras Plateau,MaNa,Win,
+,11-05-04,Black Dragon League,Metalopolis,MaNa,Win,
+,11-05-01,EU Go4SC2 #100 Inv..,The Shattered Te..,Adelscott,Loss,
+,11-05-01,EU Go4SC2 #100 Inv..,Terminus SE,Adelscott,Loss,
+,11-05-01,EU Go4SC2 #100 Inv..,Xel&#039;Naga Ca..,Adelscott,Win,
+,11-04-30,NASL S1,Tal&#039;Darim A..,CatZ,Win,
+,11-04-30,NASL S1,Backwater Gulch,CatZ,Loss,
+,11-04-30,NASL S1,Crossfire SE,CatZ,Win,
+,11-04-29,Black Dragon League,Xel&#039;Naga Ca..,Strelok,Win,
+,11-04-29,Black Dragon League,Shakuras Plateau,Strelok,Loss,
+,11-04-29,Black Dragon League,Metalopolis,Strelok,Win,
+,11-04-23,NASL S1,Metalopolis,Machine,Loss,
+,11-04-23,NASL S1,Tal&#039;Darim A..,Machine,Loss,
+,11-04-23,NASL S1,Backwater Gulch,Machine,Win,
+,11-04-17,SC2CL S2: Master,Unknown,DeathAngel,Win,
+,11-04-17,SC2CL S2: Master,Tal&#039;Darim A..,DeathAngel,Win,
+,11-04-17,HomerJ Ttesports Cup,Crossfire SE,Kas,Loss,
+,11-04-17,HomerJ Ttesports Cup,Terminus RE,Kas,Loss,
+,11-04-17,HomerJ Ttesports Cup,Xel&#039;Naga Ca..,Kas,Loss,
+,11-04-17,HomerJ Ttesports Cup,Metalopolis,Kas,Win,
+,11-04-17,HomerJ Ttesports Cup,Tal&#039;Darim A..,Kas,Win,
+,11-04-17,HomerJ Ttesports Cup,Terminus RE,inuh,Win,
+,11-04-17,HomerJ Ttesports Cup,Metalopolis,inuh,Loss,
+,11-04-17,HomerJ Ttesports Cup,Tal&#039;Darim A..,inuh,Win,
+,11-04-17,HomerJ Ttesports Cup,Unknown,Osho,Win,
+,11-04-17,HomerJ Ttesports Cup,Terminus RE,Osho,Win,
+,11-04-17,HomerJ Ttesports Cup,Unknown,Aristeo,Win,
+,11-04-17,HomerJ Ttesports Cup,Crossfire SE,Aristeo,Win,
+,11-04-10,SC2CL S2: Master,Metalopolis 1.1,Beastyqt,Loss,
+,11-04-10,SC2CL S2: Master,The Shattered Te..,Beastyqt,Loss,
+,11-04-07,EU Go4SC2 Final #11,Unknown,Stephano,Win,
+,11-04-07,EU Go4SC2 Final #11,Unknown,Stephano,Loss,
+,11-04-07,EU Go4SC2 Final #11,Unknown,Stephano,Win,
+,11-04-07,EU Go4SC2 Final #11,Unknown,inuh,Win,
+,11-04-07,EU Go4SC2 Final #11,Unknown,inuh,Win,
+,11-03-28,Black Dragon League,Delta Quadrant,Naama,Win,
+,11-03-28,Black Dragon League,Lost Temple SC2,Naama,Win,
+,11-03-20,Justin.tv Invite #2,Shakuras Plateau,Attero,Loss,
+,11-03-20,Justin.tv Invite #2,Xel&#039;Naga Ca..,Attero,Loss,
+,11-03-20,Justin.tv Invite #2,The Shattered Te..,Attero,Win,
+,11-03-20,Justin.tv Invite #2,iCCup Fighting S..,Attero,Loss,
+,11-03-19,Justin.tv Invite #2,Xel&#039;Naga Ca..,Drewbie,Win,
+,11-03-19,Justin.tv Invite #2,The Shattered Te..,Drewbie,Win,
+,11-03-19,Justin.tv Invite #2,iCCup Fighting S..,Drewbie,Win,
+,11-03-19,Justin.tv Invite #2,Shakuras Plateau,Minigun,Win,
+,11-03-19,Justin.tv Invite #2,Xel&#039;Naga Ca..,Minigun,Loss,
+,11-03-19,Justin.tv Invite #2,iCCup Vahalla,Minigun,Win,
+,11-03-19,Justin.tv Invite #2,Scrap Station,DarKFoRcE,Win,
+,11-03-19,Justin.tv Invite #2,iCCup Vahalla,DarKFoRcE,Win,
+,11-03-19,Justin.tv Invite #2,Scrap Station,StrifeCro,Win,
+,11-03-19,Justin.tv Invite #2,Metalopolis,StrifeCro,Win,
+,11-03-19,Justin.tv Invite #2,Xel&#039;Naga Ca..,Socke,Loss,
+,11-03-19,Justin.tv Invite #2,iCCup Vahalla,Socke,Loss,
+,11-03-19,Justin.tv Invite #2,Shakuras Plateau,Socke,Win,
+,11-03-18,Justin.tv Invite #2,Shakuras Plateau,HasuObs,Win,
+,11-03-18,Justin.tv Invite #2,Terminus RE,HasuObs,Win,
+,11-03-18,Justin.tv Invite #2,iCCup Fighting S..,HasuObs,Loss,
+,11-03-18,Justin.tv Invite #2,Terminus RE,Destiny,Win,
+,11-03-18,Justin.tv Invite #2,Metalopolis,Destiny,Win,
+,11-03-18,Justin.tv Invite #2,Xel&#039;Naga Ca..,Destiny,Loss,
+,11-03-18,Justin.tv Invite #2,Xel&#039;Naga Ca..,Flashback,Win,
+,11-03-18,Justin.tv Invite #2,Metalopolis,Flashback,Win,
+,11-03-16,Black Dragon League,Shakuras Plateau,White-Ra,Win,
+,11-03-16,Black Dragon League,Lost Temple SC2,White-Ra,Win,
+,11-03-16,Black Dragon League,Xel&#039;Naga Ca..,White-Ra,Loss,
+,11-03-13,EU Go4SC2 Cup #88,Terminus RE,GoOdy,Loss,
+,11-03-13,EU Go4SC2 Cup #88,The Shattered Te..,GoOdy,Loss,
+,11-03-12,Sennheiser Cup #5,Xel&#039;Naga Ca..,Kas,Win,
+,11-03-12,Sennheiser Cup #5,Scrap Station,Kas,Loss,
+,11-03-12,Sennheiser Cup #5,The Shattered Te..,Kas,Loss,
+,11-03-12,Sennheiser Cup #5,Tal&#039;Darim A..,Kas,Win,
+,11-03-12,Sennheiser Cup #5,iCCup Testbug,Kas,Win,
+,11-03-12,Sennheiser Cup #5,Unknown,mOoNan,Win,
+,11-03-12,Sennheiser Cup #5,Unknown,mOoNan,Win,
+,11-03-12,Sennheiser Cup #5,Scrap Station,HasuObs,Win,
+,11-03-12,Sennheiser Cup #5,Unknown,HasuObs,Loss,
+,11-03-12,Sennheiser Cup #5,The Shattered Te..,HasuObs,Win,
+,11-03-11,Black Dragon League,Xel&#039;Naga Ca..,Socke,Loss,
+,11-03-11,Black Dragon League,Lost Temple SC2,Socke,Loss,
+,11-03-11,Black Dragon League,Shakuras Plateau,Socke,Win,
+,11-03-11,Black Dragon League,Metalopolis,elfi,Win,
+,11-03-11,Black Dragon League,Delta Quadrant,elfi,Loss,
+,11-03-11,Black Dragon League,Xel&#039;Naga Ca..,elfi,Win,
+,11-03-11,Black Dragon League,Xel&#039;Naga Ca..,LaLuSh,Win,
+,11-03-11,Black Dragon League,Blistering Sands,LaLuSh,Win,
+,11-03-09,EU Go4SC2 Cup #87,iCCup Pawn Re,Nerchio,Loss,
+,11-03-09,EU Go4SC2 Cup #87,iCCup Testbug,Nerchio,Win,
+,11-03-09,EU Go4SC2 Cup #87,The Shattered Te..,Nerchio,Loss,
+,11-03-07,GameCreds Cup #4,Unknown,Nerchio,Loss,
+,11-03-07,GameCreds Cup #4,iCCup Pawn Re,Nerchio,Loss,
+,11-03-07,GameCreds Cup #4,Unknown,Seriously,Win,
+,11-03-07,GameCreds Cup #4,Xel&#039;Naga Ca..,Seriously,Win,
+,11-03-04,EU CraftCup #33,The Shattered Te..,Kas,Win,
+,11-03-04,EU CraftCup #33,iCCup Testbug,Kas,Loss,
+,11-03-04,EU CraftCup #33,Terminus RE,Kas,Win,
+,11-03-04,EU CraftCup #33,Shakuras Plateau,Kas,Loss,
+,11-03-04,EU CraftCup #33,Xel&#039;Naga Ca..,Kas,Win,
+,11-03-04,EU CraftCup #33,Xel&#039;Naga Ca..,DieStar,Win,
+,11-03-04,EU CraftCup #33,Metalopolis,DieStar,Win,
+,11-03-04,EU CraftCup #33,The Shattered Te..,DieStar,Loss,
+,11-03-04,EU CraftCup #33,iCCup Testbug,Akki,Win,
+,11-03-04,EU CraftCup #33,Xel&#039;Naga Ca..,Akki,Win,
+,11-03-04,EU CraftCup #33,Metalopolis,Akki,Loss,
+,11-03-02,EU Go4SC2 Cup #86,iCCup Pawn Re,Nerchio,Win,
+,11-03-02,EU Go4SC2 Cup #86,iCCup Testbug,Nerchio,Win,
+,11-03-02,EU Go4SC2 Cup #86,Metalopolis,Nerchio,Win,
+,11-03-02,EU Go4SC2 Cup #86,Lost Temple SC2,Nerchio,Loss,
+,11-03-02,EU Go4SC2 Cup #86,Unknown,Unix,Win,
+,11-03-02,EU Go4SC2 Cup #86,Unknown,Unix,Win,
+,11-03-02,EU Go4SC2 Cup #86,Unknown,BlackJacK,Win,
+,11-03-02,EU Go4SC2 Cup #86,Unknown,BlackJacK,Win,
+,11-02-26,SC2tv.ru GameTrix ..,Steppes of War,TLO,Loss,
+,11-02-26,SC2tv.ru GameTrix ..,Metalopolis,TLO,Loss,
+,11-02-26,SC2tv.ru GameTrix ..,Xel&#039;Naga Ca..,TLO,Win,
+,11-02-26,SC2tv.ru GameTrix ..,Lost Temple SC2,Strelok,Win,
+,11-02-26,SC2tv.ru GameTrix ..,Shakuras Plateau,Strelok,Loss,
+,11-02-26,SC2tv.ru GameTrix ..,Xel&#039;Naga Ca..,Strelok,Win,
+,11-02-26,SC2tv.ru GameTrix ..,Delta Quadrant,GoOdy,Loss,
+,11-02-26,SC2tv.ru GameTrix ..,Lost Temple SC2,GoOdy,Win,
+,11-02-26,SC2tv.ru GameTrix ..,Xel&#039;Naga Ca..,GoOdy,Loss,
+,11-02-26,TeamSpeak TL Open ..,Lost Temple SC2,ViBE,Loss,
+,11-02-26,TeamSpeak TL Open ..,Shakuras Plateau,ViBE,Loss,
+,11-02-26,TeamSpeak TL Open ..,Shakuras Plateau,Nerchio,Win,
+,11-02-26,TeamSpeak TL Open ..,Metalopolis,Nerchio,Win,
+,11-02-26,TeamSpeak TL Open ..,Lost Temple SC2,Nerchio,Loss,
+,11-02-26,TeamSpeak TL Open ..,Lost Temple SC2,Oblong,Win,
+,11-02-26,TeamSpeak TL Open ..,Scrap Station,Oblong,Win,
+,11-02-25,Black Dragon League,Lost Temple SC2,Satiini,Win,
+,11-02-25,Black Dragon League,Metalopolis,Satiini,Win,
+,11-02-13,EU Go4SC2 Cup #81,Unknown,White-Ra,Loss,
+,11-02-13,EU Go4SC2 Cup #81,Unknown,White-Ra,Loss,
+,11-02-13,EU Go4SC2 Cup #81,Unknown,White-Ra,Win,
+,11-02-04,Black Dragon League,Delta Quadrant,NightEnD,Loss,
+,11-02-04,Black Dragon League,Shakuras Plateau,NightEnD,Loss,
+,11-01-30,EU Go4SC2 Cup #77,Delta Quadrant,Kas,Loss,
+,11-01-30,EU Go4SC2 Cup #77,Lost Temple SC2,Kas,Loss,
+,11-01-29,TeamSpeak TL Open ..,Xel&#039;Naga Ca..,White-Ra,Loss,
+,11-01-29,TeamSpeak TL Open ..,Lost Temple SC2,White-Ra,Loss,
+,11-01-29,TeamSpeak TL Open ..,Xel&#039;Naga Ca..,Slider,Win,
+,11-01-29,TeamSpeak TL Open ..,Scrap Station,Slider,Win,
