,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-20,Gigabyte Cup #2,Metalopolis 1.1,DeMusliM,Loss,
+,11-06-20,Gigabyte Cup #2,The Shattered Te..,DeMusliM,Win,
+,11-06-20,Gigabyte Cup #2,Shakuras Plateau..,DeMusliM,Loss,
+,11-06-20,Gigabyte Cup #2,Terminus SE,Harpner,Win,
+,11-06-20,Gigabyte Cup #2,Tal&#039;Darim A..,Harpner,Loss,
+,11-06-20,Gigabyte Cup #2,Xel&#039;Naga Ca..,Harpner,Win,
+,11-06-19,EU Go4SC2 Cup #114,The Shattered Te..,sLivko,Loss,
+,11-06-19,EU Go4SC2 Cup #114,Metalopolis 1.1,sLivko,Win,
+,11-06-19,EU Go4SC2 Cup #114,Shakuras Plateau..,sLivko,Loss,
+,11-06-19,EU Go4SC2 Cup #114,Xel&#039;Naga Ca..,sLivko,Loss,
+,11-06-19,EU Go4SC2 Cup #114,Terminus SE,sYz,Win,
+,11-06-19,EU Go4SC2 Cup #114,The Shattered Te..,sYz,Win,
+,11-06-19,EU Go4SC2 Cup #114,iCCup Neo Enigma,cHoBo,Win,
+,11-06-19,EU Go4SC2 Cup #114,The Shattered Te..,cHoBo,Win,
+,11-06-13,Gigabyte Cup #1,Shakuras Plateau..,elfi,Loss,
+,11-06-13,Gigabyte Cup #1,Typhon Peaks,elfi,Loss,
+,11-06-13,Gigabyte Cup #1,iCCup Testbug,elfi,Loss,
+,11-06-13,Gigabyte Cup #1,The Shattered Te..,elfi,Win,
+,11-06-13,Gigabyte Cup #1,Xel&#039;Naga Ca..,elfi,Win,
+,11-06-13,Gigabyte Cup #1,Tal&#039;Darim A..,Kas,Win,
+,11-06-13,Gigabyte Cup #1,The Shattered Te..,Kas,Win,
+,11-06-13,Gigabyte Cup #1,Shakuras Plateau..,Kas,Loss,
+,11-06-13,Gigabyte Cup #1,Terminus RE,Nerchio,Win,
+,11-06-13,Gigabyte Cup #1,Metalopolis,Nerchio,Win,
+,11-06-13,Gigabyte Cup #1,The Shattered Te..,Nerchio,Loss,
+,11-06-12,EU Go4SC2 Cup #112,Tal&#039;Darim A..,Adelscott,Loss,
+,11-06-12,EU Go4SC2 Cup #112,Xel&#039;Naga Ca..,Adelscott,Loss,
+,11-06-12,EU ZOTAC Cup #60,The Shattered Te..,Tarson,Loss,
+,11-06-12,EU ZOTAC Cup #60,Shakuras Plateau..,Tarson,Loss,
+,11-06-12,EU ZOTAC Cup #60,Typhon Peaks,control,Win,
+,11-06-12,EU ZOTAC Cup #60,Shakuras Plateau..,control,Win,
+,11-06-07,EU Go4SC2 Final #13,The Shattered Te..,Kalin,Win,
+,11-06-07,EU Go4SC2 Final #13,Terminus SE,Kalin,Win,
+,11-06-07,EU Go4SC2 Final #13,Shakuras Plateau..,Kalin,Loss,
+,11-05-22,EU Go4SC2 Cup #107,The Shattered Te..,Tefel,Win,
+,11-05-22,EU Go4SC2 Cup #107,Metalopolis 1.1,Tefel,Win,
+,11-05-22,EU Go4SC2 Cup #107,Shakuras Plateau..,Tefel,Loss,
+,11-05-22,EU Go4SC2 Cup #107,Xel&#039;Naga Ca..,Tefel,Win,
+,11-05-22,EU Go4SC2 Cup #107,Metalopolis 1.1,MaNa,Win,
+,11-05-22,EU Go4SC2 Cup #107,iCCup Neo Enigma,MaNa,Loss,
+,11-05-22,EU Go4SC2 Cup #107,Tal&#039;Darim A..,MaNa,Win,
+,11-05-22,EU Go4SC2 Cup #107,Terminus SE,Strelok,Loss,
+,11-05-22,EU Go4SC2 Cup #107,Tal&#039;Darim A..,Strelok,Win,
+,11-05-13,2011 Dailymotion C..,Terminus SE,Socke,Loss,
+,11-05-13,2011 Dailymotion C..,Metalopolis 1.1,Socke,Loss,
+,11-05-13,2011 Dailymotion C..,Tal&#039;Darim A..,Socke,Win,
+,11-05-13,2011 Dailymotion C..,Xel&#039;Naga Ca..,Socke,Loss,
+,11-05-13,2011 Dailymotion C..,The Shattered Te..,TLO,Loss,
+,11-05-13,2011 Dailymotion C..,Metalopolis 1.1,TLO,Win,
+,11-05-13,2011 Dailymotion C..,Terminus SE,TLO,Loss,
+,11-05-13,2011 Dailymotion C..,Shakuras Plateau..,TLO,Loss,
+,11-05-06,EU Go4SC2 Final #12,iCCup Neo Enigma,Happy,Loss,
+,11-05-06,EU Go4SC2 Final #12,Metalopolis 1.1,Happy,Win,
+,11-05-06,EU Go4SC2 Final #12,Shakuras Plateau..,Happy,Loss,
+,11-05-06,EU Go4SC2 Final #12,The Shattered Te..,Happy,Loss,
+,11-05-06,EU Go4SC2 Final #12,Tal&#039;Darim A..,Happy,Win,
+,11-05-06,EU Go4SC2 Final #12,Shakuras Plateau..,Stephano,Win,
+,11-05-06,EU Go4SC2 Final #12,iCCup Neo Enigma,Stephano,Win,
+,11-05-06,EU Go4SC2 Final #12,Metalopolis 1.1,DieStar,Win,
+,11-05-06,EU Go4SC2 Final #12,The Shattered Te..,DieStar,Win,
