,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-23,Homestory Cup #3,The Shattered Te..,Socke,Loss,
+,11-06-23,Homestory Cup #3,Tal&#039;Darim A..,Socke,Loss,
+,11-06-23,Homestory Cup #3,Crevasse,Adelscott,Loss,
+,11-06-23,Homestory Cup #3,Tal&#039;Darim A..,Adelscott,Loss,
+,11-06-23,Homestory Cup #3,The Shattered Te..,Adelscott,Win,
+,11-06-23,Homestory Cup #3,Tal&#039;Darim A..,Ret,Loss,
+,11-06-23,Homestory Cup #3,Crossfire SE,Ret,Win,
+,11-06-23,Homestory Cup #3,Metalopolis 1.1,Ret,Loss,
+,11-06-18,2011 Dreamhack Sum..,Crevasse,Strelok,Loss,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,Strelok,Win,
+,11-06-18,2011 Dreamhack Sum..,Tal&#039;Darim A..,Strelok,Loss,
+,11-06-18,2011 Dreamhack Sum..,Tal&#039;Darim A..,MoMaN,Win,
+,11-06-18,2011 Dreamhack Sum..,Crossfire SE,MoMaN,Win,
+,11-06-18,2011 Dreamhack Sum..,Terminus SE,Tyler,Win,
+,11-06-18,2011 Dreamhack Sum..,Tal&#039;Darim A..,Tyler,Loss,
+,11-06-18,2011 Dreamhack Sum..,Crevasse,Tyler,Win,
+,11-06-18,2011 Dreamhack Sum..,Shakuras Plateau..,NaNiwa,Loss,
+,11-06-18,2011 Dreamhack Sum..,Crevasse,NaNiwa,Loss,
+,11-06-18,2011 Dreamhack Sum..,Shakuras Plateau..,Ret,Loss,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,Ret,Loss,
+,11-06-06,GameCreds Cup #17,Tal&#039;Darim A..,HappyZerG,Loss,
+,11-06-06,GameCreds Cup #17,The Shattered Te..,HappyZerG,Win,
+,11-06-06,GameCreds Cup #17,Shakuras Plateau..,HappyZerG,Loss,
+,11-06-06,GameCreds Cup #17,Tal&#039;Darim A..,Zlatan,Win,
+,11-06-06,GameCreds Cup #17,Xel&#039;Naga Ca..,Zlatan,Win,
+,11-05-21,2011 WCG Sweden Qu..,Xel&#039;Naga Ca..,MorroW,Loss,
+,11-05-21,2011 WCG Sweden Qu..,Terminus RE,MorroW,Loss,
+,11-05-21,2011 WCG Sweden Qu..,Tal&#039;Darim A..,MorroW,Win,
+,11-05-21,2011 WCG Sweden Qu..,Metalopolis 1.1,MorroW,Loss,
+,11-05-21,2011 WCG Sweden Qu..,Terminus RE,SjoW,Win,
+,11-05-21,2011 WCG Sweden Qu..,Tal&#039;Darim A..,SjoW,Win,
+,11-05-21,2011 WCG Sweden Qu..,Metalopolis 1.1,SjoW,Loss,
+,11-05-21,2011 WCG Sweden Qu..,Terminus RE,Forsen,Win,
+,11-05-21,2011 WCG Sweden Qu..,Xel&#039;Naga Ca..,Forsen,Win,
+,11-05-21,2011 WCG Sweden Qu..,Crevasse,LaLuSh,Win,
+,11-05-21,2011 WCG Sweden Qu..,Tal&#039;Darim A..,LaLuSh,Win,
+,11-05-21,2011 WCG Sweden Qu..,Metalopolis 1.1,LaLuSh,Loss,
+,11-05-09,GameCreds Cup #13,Xel&#039;Naga Ca..,Kalin,Loss,
+,11-05-09,GameCreds Cup #13,The Shattered Te..,Kalin,Win,
+,11-05-09,GameCreds Cup #13,iCCup Pawn Re,Kalin,Loss,
+,11-05-09,GameCreds Cup #13,The Shattered Te..,Vasilisk,Win,
+,11-05-09,GameCreds Cup #13,Xel&#039;Naga Ca..,Vasilisk,Win,
+,11-05-05,4pl.de CC #2011-39,Typhon Peaks,Pomi,Loss,
+,11-05-05,4pl.de CC #2011-39,Xel&#039;Naga Ca..,Pomi,Loss,
+,11-05-05,4pl.de CC #2011-39,Crevasse,Pomi,Win,
+,11-05-05,4pl.de CC #2011-39,Metalopolis,ALF,Loss,
+,11-05-05,4pl.de CC #2011-39,Terminus RE,ALF,Win,
+,11-05-05,4pl.de CC #2011-39,Crevasse,ALF,Loss,
+,11-05-01,EU ZOTAC Cup #54,Tal&#039;Darim A..,Nerchio,Loss,
+,11-05-01,EU ZOTAC Cup #54,The Shattered Te..,Nerchio,Loss,
+,11-05-01,EU ZOTAC Cup #54,Crevasse,ho8ot,Win,
+,11-05-01,EU ZOTAC Cup #54,iCCup Testbug,ho8ot,Win,
