,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-18,NA ZOTAC Cup #6,Unknown,giX,Loss,
+,11-06-18,NA ZOTAC Cup #6,Unknown,giX,Loss,
+,11-06-12,US Go4SC2 Cup #64,Unknown,Bubbles,Win,
+,11-06-12,US Go4SC2 Cup #64,Unknown,Bubbles,Win,
+,11-06-12,US Go4SC2 Cup #64,Unknown,Bubbles,Win,
+,11-06-12,US Go4SC2 Cup #64,Metalopolis 1.1,daisuki,Win,
+,11-06-12,US Go4SC2 Cup #64,The Shattered Te..,daisuki,Win,
+,11-06-12,US Go4SC2 Cup #64,Metalopolis 1.1,Tunico,Win,
+,11-06-12,US Go4SC2 Cup #64,Shakuras Plateau..,Tunico,Win,
+,11-06-12,US Go4SC2 Final #08,Metalopolis 1.1,MoMaN,Win,
+,11-06-12,US Go4SC2 Final #08,iCCup Neo Enigma,MoMaN,Loss,
+,11-06-12,US Go4SC2 Final #08,Scrap Station,MoMaN,Win,
+,11-06-12,US Go4SC2 Final #08,Terminus SE,MoMaN,Loss,
+,11-06-12,US Go4SC2 Final #08,Xel&#039;Naga Fo..,MoMaN,Win,
+,11-06-12,US Go4SC2 Final #08,The Shattered Te..,RapDawg,Win,
+,11-06-12,US Go4SC2 Final #08,Crossfire SE,RapDawg,Win,
+,11-06-12,US Go4SC2 Final #08,Unknown,LuckyFool,Win,
+,11-06-12,US Go4SC2 Final #08,Unknown,LuckyFool,Win,
+,11-06-12,US Go4SC2 Final #08,Metalopolis 1.1,Everize,Win,
+,11-06-12,US Go4SC2 Final #08,Crevasse,Everize,Win,
+,11-06-05,US Go4SC2 Cup #62,Xel&#039;Naga Ca..,Malice,Win,
+,11-06-05,US Go4SC2 Cup #62,Shakuras Plateau..,Malice,Win,
+,11-06-05,US Go4SC2 Cup #62,Metalopolis 1.1,Malice,Win,
+,11-06-05,US Go4SC2 Cup #62,Unknown,MoMaN,Win,
+,11-06-05,US Go4SC2 Cup #62,Unknown,MoMaN,Loss,
+,11-06-05,US Go4SC2 Cup #62,Unknown,MoMaN,Win,
+,11-06-05,US Go4SC2 Cup #62,Unknown,GoOdy,Win,
+,11-06-05,US Go4SC2 Cup #62,Unknown,GoOdy,Win,
+,11-05-30,EG Masters Cup #5,Xel&#039;Naga Ca..,MorroW,Loss,
+,11-05-30,EG Masters Cup #5,Tal&#039;Darim A..,MorroW,Loss,
+,11-05-22,US Go4SC2 Cup #58,Unknown,dde,Loss,
+,11-05-22,US Go4SC2 Cup #58,Unknown,dde,Win,
+,11-05-22,US Go4SC2 Cup #58,Unknown,dde,Loss,
+,11-05-21,NA ZOTAC Cup #2,The Shattered Te..,rsvp,Loss,
+,11-05-21,NA ZOTAC Cup #2,Shakuras Plateau..,rsvp,Loss,
+,11-05-21,NA ZOTAC Cup #2,Shakuras Plateau..,Breek,Win,
+,11-05-21,NA ZOTAC Cup #2,Metalopolis,Breek,Win,
+,11-05-21,NA ZOTAC Cup #2,Xel&#039;Naga Ca..,Breek,Loss,
+,11-05-13,ONE Invitational #2,Unknown,MMA,Loss,
+,11-05-13,ONE Invitational #2,Unknown,MMA,Loss,
+,11-05-13,ONE Invitational #2,Unknown,MMA,Win,
+,11-05-13,ONE Invitational #2,Unknown,MMA,Loss,
+,11-05-13,ONE Invitational #2,Unknown,Spades,Win,
+,11-05-13,ONE Invitational #2,Unknown,Spades,Win,
+,11-05-13,ONE Invitational #2,Tal&#039;Darim A..,Spades,Win,
+,11-05-12,ONE Invitational #2,Unknown,SearchTEAM,Win,
+,11-05-12,ONE Invitational #2,Unknown,SearchTEAM,Loss,
+,11-05-12,ONE Invitational #2,Unknown,SearchTEAM,Win,
+,11-05-12,ONE Invitational #2,Unknown,eve,Win,
+,11-05-12,ONE Invitational #2,Unknown,eve,Loss,
+,11-05-12,ONE Invitational #2,Unknown,eve,Win,
+,11-05-12,ONE Invitational #2,Unknown,mkengyn,Win,
+,11-05-12,ONE Invitational #2,Shakuras Plateau..,mkengyn,Win,
+,11-05-08,SC2CL S2: Master,Unknown,Akki,Loss,
+,11-05-08,SC2CL S2: Master,iCCup Pawn Re,Akki,Loss,
+,11-05-03,US Go4SC2 Final #07,Shakuras Plateau..,LuckyFool,Loss,
+,11-05-03,US Go4SC2 Final #07,Metalopolis 1.1,LuckyFool,Loss,
+,11-04-24,SC2CL S2: Master,Unknown,3D.Hydra,Loss,
+,11-04-24,SC2CL S2: Master,Unknown,3D.Hydra,Win,
+,11-04-24,SC2CL S2: Master,Unknown,3D.Hydra,Loss,
+,11-04-23,FXO Invitational #3,Xel&#039;Naga Ca..,ReSpOnSe,Loss,
+,11-04-23,FXO Invitational #3,The Shattered Te..,ReSpOnSe,Win,
+,11-04-23,FXO Invitational #3,Tal&#039;Darim A..,ReSpOnSe,Loss,
+,11-04-23,FXO Invitational #3,Metalopolis 1.1,LoWeLy,Loss,
+,11-04-23,FXO Invitational #3,The Shattered Te..,LoWeLy,Loss,
+,11-04-23,FXO Invitational #3,Xel&#039;Naga Ca..,LoWeLy,Win,
+,11-04-23,FXO Invitational #3,Unknown,mOoNan,Win,
+,11-04-23,FXO Invitational #3,Unknown,mOoNan,Loss,
+,11-04-23,FXO Invitational #3,Unknown,mOoNan,Win,
+,11-04-17,US Go4SC2 Cup #48,Crossfire SE,Attero,Loss,
+,11-04-17,US Go4SC2 Cup #48,Metalopolis 1.1,Attero,Win,
+,11-04-17,US Go4SC2 Cup #48,Xel&#039;Naga Ca..,Attero,Win,
+,11-04-17,US Go4SC2 Cup #48,The Shattered Te..,Attero,Loss,
+,11-04-17,US Go4SC2 Cup #48,Crevasse,Attero,Loss,
+,11-04-17,US Go4SC2 Cup #48,Xel&#039;Naga Ca..,Amandil,Win,
+,11-04-17,US Go4SC2 Cup #48,iCCup Neo Enigma,Amandil,Win,
+,11-04-17,US Go4SC2 Cup #48,Unknown,ChAnCe,Win,
+,11-04-17,US Go4SC2 Cup #48,Terminus RE,ChAnCe,Win,
+,11-04-10,SC2CL S2: Master,Metalopolis 1.1,SaSe,Loss,
+,11-04-10,SC2CL S2: Master,The Shattered Te..,SaSe,Loss,
+,11-04-05,US Go4SC2 Final #06,Shakuras Plateau,MoMaN,Loss,
+,11-04-05,US Go4SC2 Final #06,Metalopolis,MoMaN,Win,
+,11-04-05,US Go4SC2 Final #06,Crevasse,MoMaN,Loss,
+,11-03-27,US Go4SC2 Cup #42,Scrap Station,Everize,Win,
+,11-03-27,US Go4SC2 Cup #42,Xel&#039;Naga Ca..,Everize,Loss,
+,11-03-27,US Go4SC2 Cup #42,Metalopolis,Everize,Win,
+,11-03-27,US Go4SC2 Cup #42,The Shattered Te..,Everize,Win,
+,11-03-27,US Go4SC2 Cup #42,Unknown,Ostojiy,Win,
+,11-03-27,US Go4SC2 Cup #42,Scrap Station,Ostojiy,Win,
+,11-03-27,US Go4SC2 Cup #42,Shakuras Plateau..,YoDa,Win,
+,11-03-27,US Go4SC2 Cup #42,Metalopolis,YoDa,Win,
+,11-03-26,FXO Invitational #2,Unknown,Fenix,Loss,
+,11-03-26,FXO Invitational #2,Unknown,Fenix,Loss,
+,11-03-26,FXO Invitational #2,Unknown,SuperNoVa,Loss,
+,11-03-26,FXO Invitational #2,Unknown,SuperNoVa,Loss,
+,11-03-26,FXO Invitational #2,Unknown,LaLuSh,Win,
+,11-03-26,FXO Invitational #2,Unknown,LaLuSh,Loss,
+,11-03-26,FXO Invitational #2,Unknown,LaLuSh,Win,
+,11-03-17,Hypercrew Showmatc..,The Shattered Te..,SLush,Loss,
+,11-03-17,Hypercrew Showmatc..,Xel&#039;Naga Ca..,SLush,Loss,
+,11-03-17,Hypercrew Showmatc..,Shakuras Plateau..,SLush,Loss,
+,11-03-17,Hypercrew Showmatc..,Metalopolis,SLush,Loss,
+,11-03-16,EU Go4SC2 Cup #89,The Shattered Te..,Fargo,Loss,
+,11-03-16,EU Go4SC2 Cup #89,iCCup Testbug,Fargo,Loss,
+,11-03-16,EU Go4SC2 Cup #89,Shakuras Plateau,Fargo,Win,
+,11-03-16,EU Go4SC2 Cup #89,Xel&#039;Naga Ca..,Fargo,Loss,
