,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-04,MLG Columbus 2011,Shakuras Plateau..,Catechin,Loss,
+,11-06-04,MLG Columbus 2011,Tal&#039;Darim A..,Catechin,Loss,
+,11-05-21,NA ZOTAC Cup #2,iCCup Testbug,rsvp,Win,
+,11-05-21,NA ZOTAC Cup #2,Crevasse,rsvp,Win,
+,11-05-21,NA ZOTAC Cup #2,The Shattered Te..,rsvp,Loss,
+,11-05-21,NA ZOTAC Cup #2,Tal&#039;Darim A..,rsvp,Win,
+,11-05-21,NA ZOTAC Cup #2,Shakuras Plateau..,rsvp,Loss,
+,11-05-21,NA ZOTAC Cup #2,Metalopolis 1.1,FreshShock,Win,
+,11-05-21,NA ZOTAC Cup #2,Tal&#039;Darim A..,FreshShock,Win,
+,11-05-21,NA ZOTAC Cup #2,iCCup Testbug,Spades,Win,
+,11-05-21,NA ZOTAC Cup #2,Tal&#039;Darim A..,Spades,Win,
+,11-05-14,IG Cup #7,Unknown,sixjaxMajOr,Loss,
+,11-05-14,IG Cup #7,Unknown,sixjaxMajOr,Loss,
+,11-05-14,IG Cup #7,Crossfire SE,sixjaxMajOr,Loss,
+,11-05-14,IG Cup #7,Unknown,avilo,Win,
+,11-05-14,IG Cup #7,Unknown,avilo,Loss,
+,11-05-14,IG Cup #7,Unknown,avilo,Win,
+,11-05-12,ONE Invitational #2,Unknown,CrunCher,Loss,
+,11-05-12,ONE Invitational #2,Shakuras Plateau..,CrunCher,Loss,
+,11-05-07,US CraftCup #32,Metalopolis,NGry,Loss,
+,11-05-07,US CraftCup #32,Shakuras Plateau..,NGry,Loss,
+,11-05-07,US CraftCup #32,Shakuras Plateau..,SlaineD,Win,
+,11-05-07,US CraftCup #32,Unknown,SlaineD,Win,
+,11-04-23,FXO Invitational #3,Unknown,TheBest,Loss,
+,11-04-23,FXO Invitational #3,Unknown,TheBest,Loss,
+,11-04-23,FXO Invitational #3,Unknown,Axslav,Loss,
+,11-04-23,FXO Invitational #3,Unknown,Axslav,Loss,
+,11-04-15,IG Cup #6,Unknown,Warden,Win,
+,11-04-15,IG Cup #6,Unknown,Warden,Loss,
+,11-04-15,IG Cup #6,Unknown,Warden,Win,
+,11-04-15,IG Cup #6,Unknown,Warden,Loss,
+,11-04-15,IG Cup #6,Unknown,Warden,Win,
+,11-04-15,IG Cup #6,Unknown,Warden,Loss,
+,11-04-15,IG Cup #6,Unknown,sixjaxMajOr,Win,
+,11-04-15,IG Cup #6,Crevasse,sixjaxMajOr,Win,
+,11-04-15,IG Cup #6,Unknown,Mewtwo,Win,
+,11-04-15,IG Cup #6,Unknown,Mewtwo,Loss,
+,11-04-15,IG Cup #6,Unknown,Mewtwo,Win,
+,10-10-09,Big T Brawl Prelims,Lost Temple SC2,Gretorp,Loss,
+,10-10-09,Big T Brawl Prelims,Metalopolis,Gretorp,Loss,
+,10-09-05,NVIDIA GosuCup S1,Delta Quadrant,Adelscott,Loss,
+,10-09-05,NVIDIA GosuCup S1,Blistering Sands,Adelscott,Win,
+,10-09-05,NVIDIA GosuCup S1,Metalopolis,Adelscott,Loss,
+,10-09-05,NVIDIA GosuCup S1,Xel&#039;Naga Ca..,Adelscott,Loss,
+,10-09-05,NVIDIA GosuCup S1,Steppes of War,Adelscott,Win,
+,10-09-05,NVIDIA GosuCup S1,Lost Temple SC2,iNSoLeNCE,Win,
