,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-25,Homestory Cup #3,Tal&#039;Darim A..,White-Ra,Loss,
+,11-06-25,Homestory Cup #3,The Shattered Te..,White-Ra,Loss,
+,11-06-25,Homestory Cup #3,Shakuras Plateau..,IdrA,Loss,
+,11-06-25,Homestory Cup #3,Tal&#039;Darim A..,IdrA,Loss,
+,11-06-25,Homestory Cup #3,The Shattered Te..,GoOdy,Win,
+,11-06-25,Homestory Cup #3,Shakuras Plateau..,GoOdy,Win,
+,11-06-25,Homestory Cup #3,Crevasse,GoOdy,Loss,
+,11-06-23,Homestory Cup #3,The Shattered Te..,Jimpo,Win,
+,11-06-23,Homestory Cup #3,Tal&#039;Darim A..,Jimpo,Win,
+,11-06-23,Homestory Cup #3,Tal&#039;Darim A..,Ret,Loss,
+,11-06-23,Homestory Cup #3,Shakuras Plateau..,Ret,Win,
+,11-06-23,Homestory Cup #3,The Shattered Te..,Ret,Loss,
+,11-06-23,Homestory Cup #3,Xel&#039;Naga Ca..,Adelscott,Win,
+,11-06-23,Homestory Cup #3,Shakuras Plateau..,Adelscott,Win,
+,11-06-23,Homestory Cup #3,Tal&#039;Darim A..,Adelscott,Loss,
+,11-06-20,2011 Dreamhack Sum..,Tal&#039;Darim A..,HuK,Loss,
+,11-06-20,2011 Dreamhack Sum..,Terminus SE,HuK,Loss,
+,11-06-19,2011 Dreamhack Sum..,Metalopolis 1.1,Ret,Win,
+,11-06-19,2011 Dreamhack Sum..,Shakuras Plateau..,Ret,Win,
+,11-06-19,2011 Dreamhack Sum..,Crossfire SE,Ret,Loss,
+,11-06-18,2011 Dreamhack Sum..,Crevasse,BRAT_OK,Win,
+,11-06-18,2011 Dreamhack Sum..,Shakuras Plateau..,BRAT_OK,Win,
+,11-06-18,2011 Dreamhack Sum..,Terminus SE,BRAT_OK,Loss,
+,11-06-18,2011 Dreamhack Sum..,Crevasse,DIMAGA,Win,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,DIMAGA,Win,
+,11-06-18,2011 Dreamhack Sum..,Shakuras Plateau..,NightEnD,Loss,
+,11-06-18,2011 Dreamhack Sum..,Crossfire SE,NightEnD,Win,
+,11-06-18,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,NightEnD,Loss,
+,11-06-18,2011 Dreamhack Sum..,Crevasse,MorroW,Win,
+,11-06-18,2011 Dreamhack Sum..,Tal&#039;Darim A..,MorroW,Win,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,DieStar,Win,
+,11-06-18,2011 Dreamhack Sum..,Terminus SE,DieStar,Win,
+,11-06-16,NASL S1,Terminus RE,MorroW,Loss,
+,11-06-16,NASL S1,Crossfire SE,MorroW,Loss,
+,11-06-14,NASL S1,Metalopolis 1.1,BRAT_OK,Loss,
+,11-06-12,NASL S1,Typhon Peaks,Sen,Loss,
+,11-06-12,NASL S1,Crevasse,Sen,Loss,
+,11-06-12,Black Dragon League,Tal&#039;Darim A..,NaNiwa,Loss,
+,11-06-12,Black Dragon League,Shakuras Plateau..,NaNiwa,Loss,
+,11-06-12,Black Dragon League,Xel&#039;Naga Ca..,NaNiwa,Loss,
+,11-06-12,Black Dragon League,Metalopolis 1.1,NaNiwa,Win,
+,11-06-12,Black Dragon League,Crevasse,BRAT_OK,Win,
+,11-06-12,Black Dragon League,Terminus SE,BRAT_OK,Loss,
+,11-06-12,Black Dragon League,Tal&#039;Darim A..,BRAT_OK,Win,
+,11-06-12,Black Dragon League,Crevasse,Kas,Loss,
+,11-06-12,Black Dragon League,Tal&#039;Darim A..,Kas,Loss,
+,11-06-12,Black Dragon League,Shakuras Plateau..,Kas,Win,
+,11-06-05,NASL S1,The Shattered Te..,MaNa,Loss,
+,11-06-05,NASL S1,Xel&#039;Naga Ca..,MaNa,Win,
+,11-06-05,NASL S1,Typhon Peaks,MaNa,Loss,
