,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-20,2011 Dreamhack Sum..,Tal&#039;Darim A..,HuK,Loss,
+,11-06-20,2011 Dreamhack Sum..,Crevasse,HuK,Loss,
+,11-06-20,2011 Dreamhack Sum..,Crossfire SE,HuK,Win,
+,11-06-20,2011 Dreamhack Sum..,Shakuras Plateau..,HuK,Win,
+,11-06-20,2011 Dreamhack Sum..,Metalopolis 1.1,HuK,Loss,
+,11-06-20,2011 Dreamhack Sum..,Metalopolis 1.1,Bomber,Win,
+,11-06-20,2011 Dreamhack Sum..,Tal&#039;Darim A..,Bomber,Win,
+,11-06-20,2011 Dreamhack Sum..,Terminus SE,Bomber,Loss,
+,11-06-20,2011 Dreamhack Sum..,Metalopolis 1.1,NaNiwa,Win,
+,11-06-20,2011 Dreamhack Sum..,Shakuras Plateau..,NaNiwa,Win,
+,11-06-19,2011 Dreamhack Sum..,Crevasse,White-Ra,Win,
+,11-06-19,2011 Dreamhack Sum..,Metalopolis 1.1,White-Ra,Win,
+,11-06-19,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,HuK,Loss,
+,11-06-19,2011 Dreamhack Sum..,Metalopolis 1.1,HuK,Loss,
+,11-06-19,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,FuRy,Win,
+,11-06-19,2011 Dreamhack Sum..,Shakuras Plateau..,FuRy,Win,
+,11-06-19,2011 Dreamhack Sum..,Tal&#039;Darim A..,LaLuSh,Win,
+,11-06-19,2011 Dreamhack Sum..,Metalopolis 1.1,LaLuSh,Win,
+,11-06-18,2011 Dreamhack Sum..,Tal&#039;Darim A..,Tarson,Win,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,Tarson,Win,
+,11-06-18,2011 Dreamhack Sum..,Shakuras Plateau..,Tarson,Loss,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,Bischu,Win,
+,11-06-18,2011 Dreamhack Sum..,Crossfire SE,Bischu,Win,
+,11-06-08,NASL S1,Backwater Gulch,Fenix,Win,
+,11-06-08,NASL S1,Crossfire SE,Fenix,Win,
+,11-06-05,MLG Columbus 2011,Tal&#039;Darim A..,MC,Loss,
