,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-03,EG Masters Cup #5,Terminus RE,Minigun,Loss,
+,11-07-03,EG Masters Cup #5,Shakuras Plateau..,Minigun,Loss,
+,11-07-03,EG Masters Cup #5,Metalopolis 1.1,Minigun,Win,
+,11-06-28,Crota&#039;s Tourney,Shakuras Plateau..,HasuObs,Win,
+,11-06-28,Crota&#039;s Tourney,Terminus RE,HasuObs,Win,
+,11-06-28,Crota&#039;s Tourney,Tal&#039;Darim A..,HasuObs,Loss,
+,11-06-20,2011 Dreamhack Sum..,Crevasse,July,Loss,
+,11-06-20,2011 Dreamhack Sum..,Shakuras Plateau..,July,Loss,
+,11-06-20,2011 Dreamhack Sum..,Metalopolis 1.1,July,Win,
+,11-06-19,2011 Dreamhack Sum..,Terminus SE,SaSe,Win,
+,11-06-19,2011 Dreamhack Sum..,Metalopolis 1.1,SaSe,Win,
+,11-06-18,2011 Dreamhack Sum..,Shakuras Plateau..,Naugrim,Win,
+,11-06-18,2011 Dreamhack Sum..,Crevasse,Naugrim,Win,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,Adelscott,Win,
+,11-06-18,2011 Dreamhack Sum..,Crevasse,Adelscott,Win,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,ClouD,Win,
+,11-06-18,2011 Dreamhack Sum..,Terminus SE,ClouD,Win,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,TT1,Win,
+,11-06-18,2011 Dreamhack Sum..,Terminus SE,TT1,Win,
+,11-06-18,2011 Dreamhack Sum..,Shakuras Plateau..,MC,Loss,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,MC,Loss,
+,11-06-12,NASL S1,Typhon Peaks,Socke,Win,
+,11-06-12,NASL S1,Crevasse,Socke,Win,
+,11-06-08,EG Masters Cup #5,Xel&#039;Naga Ca..,dde,Win,
+,11-06-08,EG Masters Cup #5,Crevasse,dde,Win,
+,11-06-08,EG Masters Cup #5,Xel&#039;Naga Ca..,CocoA,Win,
+,11-06-08,EG Masters Cup #5,Metalopolis 1.1,CocoA,Win,
+,11-06-05,NASL S1,The Shattered Te..,ClouD,Loss,
+,11-06-05,NASL S1,Xel&#039;Naga Ca..,ClouD,Loss,
+,11-06-05,NASL S1,Typhon Peaks,ClouD,Win,
+,11-05-29,NASL S1,The Shattered Te..,Drewbie,Win,
+,11-05-29,NASL S1,Xel&#039;Naga Ca..,Drewbie,Win,
+,11-05-22,NASL S1,Terminus RE,Tyler,Win,
+,11-05-22,NASL S1,The Shattered Te..,Tyler,Win,
+,11-05-16,HD World Tournament,Crossfire SE,Socke,Win,
+,11-05-16,HD World Tournament,Tal&#039;Darim A..,Socke,Win,
+,11-05-16,HD World Tournament,Crevasse,Socke,Win,
+,11-05-15,EG Masters Cup #5,Metalopolis 1.1,Bischu,Win,
+,11-05-15,EG Masters Cup #5,Crevasse,Bischu,Loss,
+,11-05-15,EG Masters Cup #5,Tal&#039;Darim A..,Bischu,Win,
+,11-05-15,NASL S1,Backwater Gulch,IdrA,Win,
+,11-05-15,NASL S1,Crossfire SE,IdrA,Win,
+,11-05-15,NASL S1,Terminus RE,IdrA,Loss,
+,11-05-10,EG Masters Cup #5,Shakuras Plateau..,Stephano,Win,
+,11-05-10,EG Masters Cup #5,The Shattered Te..,Stephano,Win,
+,11-05-10,HD World Tournament,The Shattered Te..,Strelok,Loss,
+,11-05-10,HD World Tournament,Shakuras Plateau,Strelok,Win,
