,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-20,Competo Cup #45,Metalopolis,sYz,Win,
+,11-06-20,Competo Cup #45,Tal&#039;Darim A..,sYz,Win,
+,11-06-20,Competo Cup #45,iCCup Testbug,sYz,Win,
+,11-06-20,Competo Cup #45,Xel&#039;Naga Ca..,inNirvana,Win,
+,11-06-20,Competo Cup #45,Shakuras Plateau..,inNirvana,Win,
+,11-06-20,Competo Cup #45,Dual Sight,inNirvana,Loss,
+,11-06-20,Competo Cup #45,Terminus SE,XiaOzIRTQ,Win,
+,11-06-20,Competo Cup #45,Tal&#039;Darim A..,XiaOzIRTQ,Win,
+,11-06-19,EU ZOTAC Cup #61,Typhon Peaks,Nerchio,Loss,
+,11-06-19,EU ZOTAC Cup #61,Crevasse,Nerchio,Loss,
+,11-06-19,EU ZOTAC Cup #61,Shakuras Plateau..,Nerchio,Loss,
+,11-06-19,EU ZOTAC Cup #61,Metalopolis,Jaden,Win,
+,11-06-19,EU ZOTAC Cup #61,The Shattered Te..,Jaden,Win,
+,11-06-19,EU ZOTAC Cup #61,Shakuras Plateau..,Jaden,Loss,
+,11-06-19,EU ZOTAC Cup #61,Metalopolis,Aristeo,Win,
+,11-06-19,EU ZOTAC Cup #61,Shakuras Plateau..,Aristeo,Loss,
+,11-06-19,EU ZOTAC Cup #61,The Shattered Te..,Aristeo,Win,
+,11-06-15,Endrey.com Series ..,Metalopolis 1.1,MorroW,Loss,
+,11-06-15,Endrey.com Series ..,Shakuras Plateau..,MorroW,Loss,
+,11-06-15,Endrey.com Series ..,Bel&#039;Shir Be..,MorroW,Loss,
+,11-06-15,Endrey.com Series ..,The Shattered Te..,MorroW,Loss,
+,11-06-13,GameCreds Cup #18,The Shattered Te..,DIMAGA,Loss,
+,11-06-13,GameCreds Cup #18,Shakuras Plateau..,DIMAGA,Loss,
+,11-06-13,GameCreds Cup #18,iCCup Neo Enigma,DIMAGA,Win,
+,11-06-13,GameCreds Cup #18,iCCup Testbug,DIMAGA,Loss,
+,11-06-13,GameCreds Cup #18,Tal&#039;Darim A..,DIMAGA,Win,
+,11-06-13,GameCreds Cup #18,The Shattered Te..,control,Win,
+,11-06-13,GameCreds Cup #18,Shakuras Plateau..,control,Win,
+,11-06-13,GameCreds Cup #18,Shakuras Plateau..,ShyK,Win,
+,11-06-13,GameCreds Cup #18,Xel&#039;Naga Ca..,ShyK,Win,
+,11-06-12,EU Go4SC2 Cup #112,Metalopolis 1.1,Satiini,Loss,
