,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-04,MLG Columbus 2011,Tal&#039;Darim A..,NGry,Loss,
+,11-06-04,MLG Columbus 2011,Metalopolis 1.1,NGry,Loss,
+,11-06-04,MLG Columbus 2011,Unknown,GosuGirl,Win,
+,11-06-04,MLG Columbus 2011,Unknown,GosuGirl,Loss,
+,11-06-04,MLG Columbus 2011,Unknown,GosuGirl,Win,
+,11-06-04,MLG Columbus 2011,Metalopolis 1.1,Innate,Win,
+,11-06-04,MLG Columbus 2011,Shakuras Plateau..,Innate,Loss,
+,11-06-04,MLG Columbus 2011,Tal&#039;Darim A..,Innate,Win,
+,11-05-09,VT Open #7,iCCup Testbug,Attero,Loss,
+,11-05-09,VT Open #7,Metalopolis 1.1,Attero,Loss,
+,11-04-20,US Go4SC2 Cup #49,Crossfire SE,Vandroy,Loss,
+,11-04-20,US Go4SC2 Cup #49,Shakuras Plateau,Vandroy,Loss,
+,11-04-20,US Go4SC2 Cup #49,The Shattered Te..,Vandroy,Win,
+,11-04-06,US Go4SC2 Cup #45,Unknown,DakkoN,Loss,
+,11-04-06,US Go4SC2 Cup #45,Unknown,DakkoN,Win,
+,11-04-06,US Go4SC2 Cup #45,Unknown,DakkoN,Loss,
+,11-04-05,US Go4SC2 Final #06,Crevasse,MoMaN,Loss,
+,11-04-05,US Go4SC2 Final #06,Crossfire SE,MoMaN,Loss,
+,11-04-05,US Go4SC2 Final #06,Xel&#039;Naga Ca..,Pheo,Win,
+,11-04-05,US Go4SC2 Final #06,Crevasse,Pheo,Win,
+,11-04-02,MLG Dallas 2011,Shakuras Plateau..,LuckyFool,Loss,
+,11-04-02,MLG Dallas 2011,iCCup Testbug,LuckyFool,Loss,
+,11-04-02,MLG Dallas 2011,Crossfire SE,LuckyFool,Win,
+,11-04-01,MLG Dallas 2011,The Shattered Te..,mOoNan,Loss,
+,11-04-01,MLG Dallas 2011,Crossfire SE,mOoNan,Win,
+,11-04-01,MLG Dallas 2011,Xel&#039;Naga Ca..,mOoNan,Loss,
+,11-04-01,MLG Dallas 2011,Metalopolis 1.1,D_wAy,Win,
