,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-26,EU Go4SC2 Cup #116,The Shattered Te..,Happy,Loss,
+,11-06-26,EU Go4SC2 Cup #116,Tal&#039;Darim A..,Happy,Loss,
+,11-06-26,EU Go4SC2 Cup #116,Xel&#039;Naga Ca..,Happy,Win,
+,11-06-26,EU Go4SC2 Cup #116,Terminus SE,Happy,Loss,
+,11-06-26,EU Go4SC2 Cup #116,Metalopolis 1.1,Happy,Win,
+,11-06-26,EU Go4SC2 Cup #116,Shakuras Plateau..,MorroW,Win,
+,11-06-26,EU Go4SC2 Cup #116,Metalopolis 1.1,MorroW,Loss,
+,11-06-26,EU Go4SC2 Cup #116,Xel&#039;Naga Ca..,MorroW,Win,
+,11-06-26,EU Go4SC2 Cup #116,Metalopolis 1.1,VortiX,Win,
+,11-06-26,EU Go4SC2 Cup #116,Shakuras Plateau..,VortiX,Loss,
+,11-06-26,EU Go4SC2 Cup #116,Terminus SE,VortiX,Win,
+,11-06-26,EU ZOTAC Cup #62,Typhon Peaks,DeathAngel,Loss,
+,11-06-26,EU ZOTAC Cup #62,iCCup Testbug,DeathAngel,Win,
+,11-06-26,EU ZOTAC Cup #62,Tal&#039;Darim A..,JaXx,Win,
+,11-06-26,EU ZOTAC Cup #62,Xel&#039;Naga Ca..,JaXx,Win,
+,11-06-24,EU CraftCup #38,Crevasse,Kas,Loss,
+,11-06-24,EU CraftCup #38,Shakuras Plateau..,Kas,Loss,
+,11-06-24,EU CraftCup #38,Xel&#039;Naga Ca..,Kas,Loss,
+,11-06-24,EU CraftCup #38,Tal&#039;Darim A..,Kas,Win,
+,11-06-24,EU CraftCup #38,Tal&#039;Darim A..,T.SQD)Kr,Win,
+,11-06-24,EU CraftCup #38,Shakuras Plateau..,T.SQD)Kr,Loss,
+,11-06-24,EU CraftCup #38,Xel&#039;Naga Ca..,T.SQD)Kr,Win,
+,11-06-24,EU CraftCup #38,The Shattered Te..,nukestrike,Win,
+,11-06-24,EU CraftCup #38,Shakuras Plateau..,nukestrike,Win,
+,11-06-18,2011 Dreamhack Sum..,Crevasse,Jimpo,Win,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,Jimpo,Loss,
+,11-06-18,2011 Dreamhack Sum..,Tal&#039;Darim A..,Jimpo,Win,
+,11-06-18,2011 Dreamhack Sum..,Crossfire SE,Ret,Loss,
+,11-06-18,2011 Dreamhack Sum..,Shakuras Plateau..,Ret,Loss,
+,11-06-18,2011 Dreamhack Sum..,Terminus SE,NaNiwa,Loss,
+,11-06-18,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,NaNiwa,Win,
+,11-06-18,2011 Dreamhack Sum..,Crevasse,NaNiwa,Loss,
+,11-06-18,2011 Dreamhack Sum..,Crossfire SE,MoMaN,Win,
+,11-06-18,2011 Dreamhack Sum..,Tal&#039;Darim A..,MoMaN,Win,
+,11-06-18,2011 Dreamhack Sum..,Metalopolis 1.1,Tyler,Win,
+,11-06-18,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,Tyler,Win,
+,11-06-18,2011 Dreamhack Sum..,Crevasse,Tyler,Loss,
+,11-06-12,Black Dragon League,Terminus SE,BRAT_OK,Loss,
+,11-06-12,Black Dragon League,Crevasse,BRAT_OK,Loss,
+,11-06-12,Black Dragon League,Metalopolis 1.1,BRAT_OK,Loss,
+,11-06-12,Black Dragon League,Shakuras Plateau..,NaNiwa,Loss,
+,11-06-12,Black Dragon League,Tal&#039;Darim A..,NaNiwa,Win,
+,11-06-12,Black Dragon League,Metalopolis 1.1,NaNiwa,Loss,
+,11-06-12,Black Dragon League,Crevasse,NightEnD,Win,
+,11-06-12,Black Dragon League,Xel&#039;Naga Ca..,NightEnD,Win,
+,11-06-12,Black Dragon League,Shakuras Plateau..,NightEnD,Loss,
+,11-06-11,Sennheiser Cup Fin..,Tal&#039;Darim A..,Stephano,Win,
+,11-06-11,Sennheiser Cup Fin..,The Shattered Te..,Stephano,Win,
+,11-06-11,Sennheiser Cup Fin..,Shakuras Plateau..,Stephano,Loss,
+,11-06-11,Sennheiser Cup Fin..,The Shattered Te..,Nerchio,Win,
+,11-06-11,Sennheiser Cup Fin..,Shakuras Plateau..,Nerchio,Win,
+,11-06-11,Sennheiser Cup Fin..,Metalopolis 1.1,Nerchio,Loss,
+,11-06-11,Sennheiser Cup Fin..,The Shattered Te..,HasuObs,Win,
+,11-06-11,Sennheiser Cup Fin..,Shakuras Plateau..,HasuObs,Win,
+,11-06-11,Sennheiser Cup Fin..,Terminus SE,HasuObs,Loss,
+,11-06-10,NASL S1,Crevasse,SLush,Win,
+,11-06-10,NASL S1,Metalopolis 1.1,SLush,Win,
+,11-06-10,NASL S1,Tal&#039;Darim A..,SLush,Loss,
+,11-06-05,EU ZOTAC Cup #59,Terminus RE,Nerchio,Loss,
+,11-06-05,EU ZOTAC Cup #59,The Shattered Te..,Nerchio,Win,
+,11-06-05,EU ZOTAC Cup #59,Shakuras Plateau..,Nerchio,Loss,
+,11-06-05,EU ZOTAC Cup #59,Crevasse,Nerchio,Loss,
+,11-06-05,EU ZOTAC Cup #59,Metalopolis,Happy,Win,
+,11-06-05,EU ZOTAC Cup #59,Xel&#039;Naga Ca..,Happy,Loss,
+,11-06-05,EU ZOTAC Cup #59,Tal&#039;Darim A..,Happy,Win,
+,11-06-05,EU ZOTAC Cup #59,Terminus RE,Aristeo,Win,
+,11-06-05,EU ZOTAC Cup #59,Shakuras Plateau..,Aristeo,Win,
+,11-06-03,NASL S1,Crevasse,KawaiiRice,Win,
+,11-06-03,NASL S1,Metalopolis 1.1,KawaiiRice,Win,
+,11-05-26,2011 Dailymotion C..,The Shattered Te..,Kas,Loss,
+,11-05-26,2011 Dailymotion C..,Metalopolis 1.1,Kas,Win,
+,11-05-26,2011 Dailymotion C..,Xel&#039;Naga Ca..,Kas,Loss,
+,11-05-26,2011 Dailymotion C..,Tal&#039;Darim A..,Kas,Win,
+,11-05-26,2011 Dailymotion C..,Shakuras Plateau..,Kas,Loss,
+,11-05-23,2011 Dailymotion C..,The Shattered Te..,biGs,Win,
+,11-05-23,2011 Dailymotion C..,Metalopolis 1.1,biGs,Win,
+,11-05-23,2011 Dailymotion C..,Shakuras Plateau..,biGs,Win,
+,11-05-22,EU ZOTAC Cup #57,Terminus RE,DieStar,Win,
+,11-05-22,EU ZOTAC Cup #57,Tal&#039;Darim A..,DieStar,Win,
+,11-05-22,EU ZOTAC Cup #57,Typhon Peaks,DieStar,Win,
+,11-05-22,EU Go4SC2 Cup #107,Terminus SE,LoWeLy,Win,
+,11-05-22,EU Go4SC2 Cup #107,Tal&#039;Darim A..,LoWeLy,Loss,
+,11-05-22,EU ZOTAC Cup #57,Metalopolis,Bly,Win,
+,11-05-22,EU ZOTAC Cup #57,Shakuras Plateau..,Bly,Win,
+,11-05-22,EU ZOTAC Cup #57,Metalopolis,TuFFeR,Win,
+,11-05-22,EU ZOTAC Cup #57,The Shattered Te..,TuFFeR,Win,
+,11-05-21,HD World Tournament,Crossfire SE,DIMAGA,Win,
+,11-05-21,HD World Tournament,The Shattered Te..,DIMAGA,Win,
+,11-05-21,HD World Tournament,Terminus RE,DIMAGA,Loss,
+,11-05-21,HD World Tournament,Shakuras Plateau..,DIMAGA,Win,
+,11-05-21,HD World Tournament,iCCup Testbug,DIMAGA,Win,
+,11-05-21,HD World Tournament,Tal&#039;Darim A..,DIMAGA,Loss,
+,11-05-21,HD World Tournament,Crevasse,DIMAGA,Loss,
+,11-05-20,Crota&#039;s Tourney,Terminus RE,XlorD,Win,
+,11-05-20,Crota&#039;s Tourney,Tal&#039;Darim A..,XlorD,Win,
+,11-05-20,NASL S1,The Shattered Te..,dde,Loss,
+,11-05-20,NASL S1,Xel&#039;Naga Ca..,dde,Win,
+,11-05-20,NASL S1,Typhon Peaks,dde,Loss,
+,11-05-16,EG Masters Cup #5,Metalopolis 1.1,ViBE,Win,
+,11-05-16,EG Masters Cup #5,Xel&#039;Naga Ca..,ViBE,Win,
+,11-05-16,EG Masters Cup #5,Terminus RE,ViBE,Loss,
+,11-05-15,EU ZOTAC Cup #56,The Shattered Te..,Gomas,Win,
+,11-05-15,EU ZOTAC Cup #56,Xel&#039;Naga Ca..,Gomas,Win,
+,11-05-15,EU Go4SC2 Cup #105,Metalopolis 1.1,Happy,Win,
+,11-05-15,EU Go4SC2 Cup #105,Shakuras Plateau..,Happy,Loss,
+,11-05-15,EU Go4SC2 Cup #105,Tal&#039;Darim A..,Happy,Win,
+,11-05-15,EU Go4SC2 Cup #105,Xel&#039;Naga Ca..,Happy,Win,
+,11-05-15,EU Go4SC2 Cup #105,Terminus SE,Beastyqt,Win,
+,11-05-15,EU Go4SC2 Cup #105,Tal&#039;Darim A..,Beastyqt,Win,
+,11-05-15,EU Go4SC2 Cup #105,Tal&#039;Darim A..,DieStar,Win,
+,11-05-15,EU Go4SC2 Cup #105,Xel&#039;Naga Ca..,DieStar,Win,
+,11-05-13,NASL S1,Terminus RE,mOOnGLaDe,Win,
+,11-05-13,NASL S1,The Shattered Te..,mOOnGLaDe,Loss,
+,11-05-13,NASL S1,Xel&#039;Naga Ca..,mOOnGLaDe,Win,
+,11-05-10,HD World Tournament,The Shattered Te..,Sen,Win,
+,11-05-10,HD World Tournament,Shakuras Plateau,Sen,Loss,
+,11-05-10,HD World Tournament,Terminus SE,Sen,Win,
+,11-05-10,HD World Tournament,iCCup Testbug,Sen,Win,
+,11-05-09,EG Masters Cup #5,Shakuras Plateau..,SLush,Win,
+,11-05-09,EG Masters Cup #5,The Shattered Te..,SLush,Win,
+,11-05-06,NASL S1,Crossfire SE,Axslav,Win,
+,11-05-06,NASL S1,Terminus RE,Axslav,Win,
+,11-05-06,NASL S1,The Shattered Te..,Axslav,Loss,
+,11-05-06,Call4Kings,Xel&#039;Naga Ca..,Nerchio,Loss,
+,11-05-06,Call4Kings,Dual Sight,Nerchio,Loss,
+,11-05-04,Black Dragon League,Xel&#039;Naga Ca..,Socke,Win,
+,11-05-04,Black Dragon League,Lost Temple SC2,Socke,Win,
+,11-05-04,Black Dragon League,Shakuras Plateau,Socke,Loss,
+,11-05-03,2011 Dailymotion C..,Terminus SE,Satiini,Win,
+,11-05-03,2011 Dailymotion C..,Tal&#039;Darim A..,Satiini,Win,
+,11-05-03,2011 Dailymotion C..,Shakuras Plateau..,Kalin,Win,
+,11-05-03,2011 Dailymotion C..,Xel&#039;Naga Ca..,Kalin,Win,
+,11-04-30,Sennheiser Cup #12,Tal&#039;Darim A..,SjoW,Win,
+,11-04-30,Sennheiser Cup #12,Shakuras Plateau..,SjoW,Win,
+,11-04-30,Sennheiser Cup #12,The Shattered Te..,SjoW,Loss,
+,11-04-30,Sennheiser Cup #12,Terminus SE,SjoW,Win,
+,11-04-30,Sennheiser Cup #12,Terminus SE,LaLuSh,Win,
+,11-04-30,Sennheiser Cup #12,Xel&#039;Naga Ca..,LaLuSh,Win,
+,11-04-30,Sennheiser Cup #12,Metalopolis 1.1,Seiplo,Win,
+,11-04-30,Sennheiser Cup #12,Shakuras Plateau..,Seiplo,Win,
+,11-04-29,Black Dragon League,Xel&#039;Naga Ca..,BRAT_OK,Loss,
+,11-04-29,Black Dragon League,Shakuras Plateau,BRAT_OK,Win,
+,11-04-29,Black Dragon League,Metalopolis,BRAT_OK,Loss,
+,11-04-29,Black Dragon League,Unknown,MaNa,Win,
+,11-04-29,Black Dragon League,Unknown,MaNa,Loss,
+,11-04-29,Black Dragon League,Unknown,MaNa,Win,
+,11-04-29,Black Dragon League,Xel&#039;Naga Ca..,Abver,Win,
+,11-04-29,Black Dragon League,Delta Quadrant,Abver,Win,
+,11-04-29,NASL S1,Backwater Gulch,NaDa,Win,
+,11-04-29,NASL S1,Crossfire SE,NaDa,Loss,
+,11-04-29,NASL S1,Terminus RE,NaDa,Win,
+,11-04-26,HD World Tournament,The Shattered Te..,CrunCher,Win,
+,11-04-26,HD World Tournament,Shakuras Plateau,CrunCher,Win,
+,11-04-26,HD World Tournament,Terminus RE,CrunCher,Loss,
+,11-04-24,2011 Gamers Assembly,Shakuras Plateau..,HasuObs,Loss,
+,11-04-24,2011 Gamers Assembly,Shakuras Plateau..,Tarson,Win,
+,11-04-24,2011 Gamers Assembly,The Shattered Te..,Adelscott,Loss,
+,11-04-24,2011 Gamers Assembly,Metalopolis,Adelscott,Loss,
+,11-04-24,2011 Gamers Assembly,Xel&#039;Naga Ca..,Adelscott,Win,
+,11-04-24,2011 Gamers Assembly,Shakuras Plateau..,KenZy,Win,
+,11-04-24,2011 Gamers Assembly,Xel&#039;Naga Ca..,KenZy,Win,
+,11-04-24,2011 Gamers Assembly,Xel&#039;Naga Ca..,Tarson,Win,
+,11-04-24,2011 Gamers Assembly,The Shattered Te..,Tarson,Win,
+,11-04-23,2011 Medion Trophy,Crossfire SE,Stephano,Loss,
+,11-04-23,2011 Medion Trophy,Xel&#039;Naga Ca..,Stephano,Loss,
+,11-04-23,2011 Medion Trophy,Shakuras Plateau..,Stephano,Win,
+,11-04-23,2011 Medion Trophy,Xel&#039;Naga Ca..,BeNSeN,Win,
+,11-04-23,2011 Medion Trophy,Shakuras Plateau..,BeNSeN,Win,
+,11-04-23,2011 Medion Trophy,Xel&#039;Naga Ca..,Bly,Win,
+,11-04-23,2011 Medion Trophy,Terminus RE,Bly,Win,
+,11-04-22,NASL S1,Backwater Gulch,Squirtle,Win,
+,11-04-22,NASL S1,Crossfire SE,Squirtle,Win,
+,11-04-17,EU ZOTAC Cup #52,Metalopolis,Stephano,Loss,
+,11-04-17,EU ZOTAC Cup #52,Shakuras Plateau..,Stephano,Loss,
+,11-04-17,EU ZOTAC Cup #52,Xel&#039;Naga Ca..,Stephano,Win,
+,11-04-17,EU Go4SC2 Cup #98,Unknown,Slider,Loss,
+,11-04-17,EU Go4SC2 Cup #98,Unknown,Slider,Loss,
+,11-04-17,EU Go4SC2 Cup #98,The Shattered Te..,StriKeR,Win,
+,11-04-17,EU Go4SC2 Cup #98,Xel&#039;Naga Ca..,StriKeR,Win,
+,11-04-07,EU Go4SC2 Final #11,Scrap Station,Kas,Loss,
+,11-04-07,EU Go4SC2 Final #11,Shakuras Plateau..,Kas,Loss,
+,11-04-07,EU Go4SC2 Final #11,Tal&#039;Darim A..,Kas,Win,
+,11-04-07,EU Go4SC2 Final #11,Xel&#039;Naga Ca..,Kas,Loss,
+,11-04-07,EU Go4SC2 Final #11,Unknown,GoOdy,Win,
+,11-04-07,EU Go4SC2 Final #11,Unknown,GoOdy,Win,
+,11-04-07,EU Go4SC2 Final #11,Unknown,Nerchio,Win,
+,11-04-07,EU Go4SC2 Final #11,Unknown,Nerchio,Loss,
+,11-04-07,EU Go4SC2 Final #11,Unknown,Nerchio,Win,
+,11-04-06,HD World Tournament,Terminus RE,TLO,Win,
+,11-04-06,HD World Tournament,Tal&#039;Darim A..,TLO,Win,
+,11-04-02,Sennheiser Cup #8,Unknown,Stephano,Loss,
+,11-04-02,Sennheiser Cup #8,Unknown,Stephano,Win,
+,11-04-02,Sennheiser Cup #8,Unknown,Stephano,Loss,
+,11-03-27,FXO Invitational #2,Unknown,Zenio,Loss,
+,11-03-27,FXO Invitational #2,Unknown,Zenio,Win,
+,11-03-27,FXO Invitational #2,Unknown,Zenio,Loss,
+,11-03-27,FXO Invitational #2,Unknown,Zenio,Win,
+,11-03-27,FXO Invitational #2,Unknown,Zenio,Loss,
+,11-03-27,FXO Invitational #2,Unknown,SeleCT,Win,
+,11-03-27,FXO Invitational #2,Unknown,SeleCT,Loss,
+,11-03-27,FXO Invitational #2,Unknown,SeleCT,Win,
+,11-03-27,FXO Invitational #2,Unknown,CrunCher,Win,
+,11-03-27,FXO Invitational #2,Unknown,CrunCher,Loss,
+,11-03-27,FXO Invitational #2,Unknown,CrunCher,Win,
+,11-03-27,FXO Invitational #2,Metalopolis 1.1,Zenio,Loss,
+,11-03-27,FXO Invitational #2,Tal&#039;Darim A..,Zenio,Loss,
+,11-03-26,Sennheiser Cup #7,The Shattered Te..,Slider,Loss,
+,11-03-26,Sennheiser Cup #7,Shakuras Plateau,Slider,Win,
+,11-03-26,Sennheiser Cup #7,Xel&#039;Naga Ca..,Slider,Loss,
+,11-03-26,FXO Invitational #2,Typhon Peaks,sixjaxMajOr,Win,
+,11-03-26,FXO Invitational #2,Xel&#039;Naga Ca..,sixjaxMajOr,Win,
+,11-03-26,FXO Invitational #2,Tal&#039;Darim A..,sixjaxMajOr,Loss,
+,11-03-26,FXO Invitational #2,Xel&#039;Naga Ca..,Check,Win,
+,11-03-26,FXO Invitational #2,Tal&#039;Darim A..,Check,Loss,
+,11-03-26,FXO Invitational #2,Metalopolis 1.1,Check,Win,
+,11-03-26,FXO Invitational #2,Tal&#039;Darim A..,IdrA,Win,
+,11-03-26,FXO Invitational #2,Metalopolis 1.1,IdrA,Win,
+,11-03-26,FXO Invitational #2,Tal&#039;Darim A..,Naugrim,Win,
+,11-03-26,FXO Invitational #2,Metalopolis 1.1,Naugrim,Win,
+,11-03-25,Black Dragon League,Lost Temple SC2,Satiini,Win,
+,11-03-25,Black Dragon League,Xel&#039;Naga Ca..,Satiini,Win,
+,11-03-23,EU Champions Troph..,Unknown,GoOdy,Loss,
+,11-03-23,EU Champions Troph..,Unknown,GoOdy,Loss,
+,11-03-20,EU ZOTAC Cup #48,Shakuras Plateau,Fargo,Loss,
+,11-03-20,EU ZOTAC Cup #48,The Shattered Te..,Fargo,Loss,
+,11-03-20,EU ZOTAC Cup #48,Xel&#039;Naga Ca..,Fargo,Win,
+,11-03-20,EU Go4SC2 Cup #90,Shakuras Plateau,Kas,Loss,
+,11-03-20,EU Go4SC2 Cup #90,The Shattered Te..,Kas,Loss,
+,11-03-20,EU Go4SC2 Cup #90,Xel&#039;Naga Ca..,Kas,Win,
+,11-03-20,EU Go4SC2 Cup #90,The Shattered Te..,VortiX,Win,
+,11-03-20,EU Go4SC2 Cup #90,Scrap Station,VortiX,Loss,
+,11-03-20,EU Go4SC2 Cup #90,iCCup Testbug,VortiX,Win,
+,11-03-19,Sennheiser Cup #6,Scrap Station,GoOdy,Loss,
+,11-03-19,Sennheiser Cup #6,The Shattered Te..,GoOdy,Loss,
+,11-03-19,Sennheiser Cup #6,Tal&#039;Darim A..,GoOdy,Win,
+,11-03-19,Sennheiser Cup #6,iCCup Testbug,GoOdy,Loss,
+,11-03-19,Sennheiser Cup #6,Metalopolis,FuRy,Win,
+,11-03-19,Sennheiser Cup #6,Scrap Station,FuRy,Win,
+,11-03-19,Sennheiser Cup #6,Scrap Station,Zlatan,Win,
+,11-03-19,Sennheiser Cup #6,Xel&#039;Naga Ca..,Zlatan,Win,
+,11-03-19,PokerStrategy TSL3,Tal&#039;Darim A..,Tyler,Loss,
+,11-03-19,PokerStrategy TSL3,Shakuras Plateau..,Tyler,Loss,
+,11-03-18,Black Dragon League,Scrap Station,DIMAGA,Win,
+,11-03-18,Black Dragon League,Lost Temple SC2,DIMAGA,Win,
+,11-03-18,Justin.tv Invite #2,Shakuras Plateau,Minigun,Loss,
+,11-03-18,Justin.tv Invite #2,Xel&#039;Naga Ca..,Minigun,Loss,
+,11-03-18,Justin.tv Invite #2,Scrap Station,StrifeCro,Win,
+,11-03-18,Justin.tv Invite #2,Metalopolis,StrifeCro,Win,
+,11-03-13,EU ZOTAC Cup #47,Lost Temple SC2,DieStar,Win,
+,11-03-13,EU ZOTAC Cup #47,Metalopolis,DieStar,Win,
+,11-03-13,EU ZOTAC Cup #47,Shakuras Plateau,DieStar,Loss,
+,11-03-13,EU ZOTAC Cup #47,Blistering Sands,DieStar,Win,
+,11-03-13,EU ZOTAC Cup #47,Xel&#039;Naga Ca..,DieStar,Loss,
+,11-03-13,EU ZOTAC Cup #47,Xel&#039;Naga Ca..,LoWeLy,Win,
+,11-03-13,EU ZOTAC Cup #47,Jungle Basin,LoWeLy,Loss,
+,11-03-13,EU ZOTAC Cup #47,Scrap Station,LoWeLy,Win,
+,11-03-13,EU ZOTAC Cup #47,Shakuras Plateau,Turuk,Win,
+,11-03-13,EU ZOTAC Cup #47,Xel&#039;Naga Ca..,Turuk,Win,
+,11-03-12,Sennheiser Cup #5,Shakuras Plateau,Kas,Loss,
+,11-03-12,Sennheiser Cup #5,Xel&#039;Naga Ca..,Kas,Loss,
+,11-03-12,Sennheiser Cup #5,Shakuras Plateau,LucifroN,Win,
+,11-03-12,Sennheiser Cup #5,Tal&#039;Darim A..,LucifroN,Win,
+,11-03-11,Black Dragon League,Shakuras Plateau,NaNiwa,Loss,
+,11-03-11,Black Dragon League,Metalopolis,NaNiwa,Loss,
+,11-03-11,Black Dragon League,Xel&#039;Naga Ca..,NaNiwa,Win,
+,11-03-11,Black Dragon League,Delta Quadrant,GoOdy,Loss,
+,11-03-11,Black Dragon League,Xel&#039;Naga Ca..,GoOdy,Loss,
