,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-03,EG Masters Cup #5,Tal&#039;Darim A..,Rain,Win,
+,11-07-03,EG Masters Cup #5,Shakuras Plateau..,Rain,Win,
+,11-07-03,EG Masters Cup #5,Metalopolis 1.1,Rain,Loss,
+,11-07-03,EG Masters Cup #5,Tal&#039;Darim A..,NightEnD,Win,
+,11-07-03,EG Masters Cup #5,The Shattered Te..,NightEnD,Win,
+,11-06-22,EG Masters Cup #5,Shakuras Plateau..,XlorD,Win,
+,11-06-22,EG Masters Cup #5,Xel&#039;Naga Ca..,XlorD,Win,
+,11-06-22,EG Masters Cup #5,Crevasse,XlorD,Loss,
+,11-06-13,EG Masters Cup #5,Xel&#039;Naga Ca..,ViBE,Loss,
+,11-06-13,EG Masters Cup #5,Shakuras Plateau..,ViBE,Loss,
+,11-06-11,NASL S1,Typhon Peaks,MC,Loss,
+,11-06-11,NASL S1,Crevasse,MC,Loss,
+,11-06-11,NASL S1,Metalopolis 1.1,MC,Win,
+,11-06-06,EG Masters Cup #5,Xel&#039;Naga Ca..,Destiny,Win,
+,11-06-06,EG Masters Cup #5,Crevasse,Destiny,Win,
+,11-06-06,EG Masters Cup #5,Tal&#039;Darim A..,KiWiKaKi,Win,
+,11-06-06,EG Masters Cup #5,The Shattered Te..,KiWiKaKi,Loss,
+,11-06-06,EG Masters Cup #5,Xel&#039;Naga Ca..,KiWiKaKi,Win,
+,11-06-05,MLG Columbus 2011,The Shattered Te..,ThorZaIN,Loss,
+,11-06-05,MLG Columbus 2011,Xel&#039;Naga Ca..,ThorZaIN,Loss,
+,11-06-05,MLG Columbus 2011,Tal&#039;Darim A..,iNcontroL,Win,
+,11-06-05,MLG Columbus 2011,Shakuras Plateau..,iNcontroL,Win,
+,11-06-04,MLG Columbus 2011,Xel&#039;Naga Ca..,qxc,Win,
+,11-06-04,MLG Columbus 2011,Shakuras Plateau..,qxc,Win,
+,11-06-04,MLG Columbus 2011,Tal&#039;Darim A..,qxc,Loss,
+,11-06-04,MLG Columbus 2011,The Shattered Te..,MC,Loss,
+,11-06-04,MLG Columbus 2011,Shakuras Plateau..,MC,Loss,
+,11-06-04,MLG Columbus 2011,iCCup Testbug,ThorZaIN,Loss,
