,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-03,EG Masters Cup #5,Metalopolis 1.1,Drewbie,Win,
+,11-07-03,EG Masters Cup #5,Xel&#039;Naga Ca..,Drewbie,Loss,
+,11-07-03,EG Masters Cup #5,The Shattered Te..,Drewbie,Win,
+,11-06-27,Crota&#039;s Tourney,Xel&#039;Naga Ca..,Fenix,Win,
+,11-06-27,Crota&#039;s Tourney,Shakuras Plateau..,Fenix,Win,
+,11-06-25,Homestory Cup #3,Tal&#039;Darim A..,Tarson,Loss,
+,11-06-25,Homestory Cup #3,Metalopolis 1.1,Tarson,Loss,
+,11-06-25,Homestory Cup #3,Xel&#039;Naga Ca..,SaSe,Win,
+,11-06-25,Homestory Cup #3,Shakuras Plateau..,SaSe,Loss,
+,11-06-25,Homestory Cup #3,Dual Sight,SaSe,Win,
+,11-06-25,Homestory Cup #3,Crossfire SE,MC,Loss,
+,11-06-25,Homestory Cup #3,Crevasse,MC,Loss,
+,11-06-25,Homestory Cup #3,The Shattered Te..,Stephano,Win,
+,11-06-25,Homestory Cup #3,Shakuras Plateau..,Stephano,Win,
+,11-06-23,Homestory Cup #3,Shakuras Plateau..,HasuObs,Win,
+,11-06-23,Homestory Cup #3,The Shattered Te..,HasuObs,Win,
+,11-06-23,Homestory Cup #3,Shakuras Plateau..,ToD,Loss,
+,11-06-23,Homestory Cup #3,The Shattered Te..,ToD,Loss,
+,11-06-23,Homestory Cup #3,Xel&#039;Naga Ca..,ToD,Win,
+,11-06-23,Homestory Cup #3,Tal&#039;Darim A..,HayprO,Win,
+,11-06-23,Homestory Cup #3,Shakuras Plateau..,HayprO,Loss,
+,11-06-23,Homestory Cup #3,Xel&#039;Naga Ca..,HayprO,Win,
+,11-06-21,EG Masters Cup #5,Tal&#039;Darim A..,Adelscott,Win,
+,11-06-21,EG Masters Cup #5,Xel&#039;Naga Ca..,Adelscott,Win,
+,11-06-19,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,Machine,Win,
+,11-06-19,2011 Dreamhack Sum..,Crevasse,Machine,Win,
+,11-06-19,2011 Dreamhack Sum..,Crevasse,HasuObs,Loss,
+,11-06-19,2011 Dreamhack Sum..,Shakuras Plateau..,HasuObs,Win,
+,11-06-19,2011 Dreamhack Sum..,Tal&#039;Darim A..,HasuObs,Loss,
+,11-06-19,2011 Dreamhack Sum..,Shakuras Plateau..,Sushi,Win,
+,11-06-19,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,Sushi,Win,
+,11-06-18,2011 Dreamhack Sum..,Terminus SE,SjoW,Win,
+,11-06-18,2011 Dreamhack Sum..,Shakuras Plateau..,SjoW,Win,
+,11-06-18,2011 Dreamhack Sum..,Crossfire SE,July,Loss,
+,11-06-18,2011 Dreamhack Sum..,Tal&#039;Darim A..,July,Win,
+,11-06-18,2011 Dreamhack Sum..,Shakuras Plateau..,July,Loss,
