,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-26,EU Go4SC2 Cup #116,The Shattered Te..,Strelok,Win,
+,11-06-26,EU Go4SC2 Cup #116,Tal&#039;Darim A..,Strelok,Win,
+,11-06-26,EU Go4SC2 Cup #116,Xel&#039;Naga Ca..,Strelok,Loss,
+,11-06-26,EU Go4SC2 Cup #116,Terminus SE,Strelok,Win,
+,11-06-26,EU Go4SC2 Cup #116,Metalopolis 1.1,Strelok,Loss,
+,11-06-26,EU Go4SC2 Cup #116,Metalopolis 1.1,Harpner,Win,
+,11-06-26,EU Go4SC2 Cup #116,Xel&#039;Naga Ca..,Harpner,Win,
+,11-06-26,EU Go4SC2 Cup #116,Tal&#039;Darim A..,MaNa,Win,
+,11-06-26,EU Go4SC2 Cup #116,Metalopolis 1.1,MaNa,Win,
+,11-06-19,2011 Dreamhack Sum..,Crevasse,MaNa,Loss,
+,11-06-19,2011 Dreamhack Sum..,Tal&#039;Darim A..,MaNa,Loss,
+,11-06-19,2011 Dreamhack Sum..,Terminus SE,XlorD,Win,
+,11-06-19,2011 Dreamhack Sum..,Tal&#039;Darim A..,XlorD,Win,
+,11-06-19,2011 Dreamhack Sum..,Crossfire SE,SarenS,Win,
+,11-06-19,2011 Dreamhack Sum..,Metalopolis 1.1,SarenS,Win,
+,11-06-19,2011 Dreamhack Sum..,Crossfire SE,Bomber,Loss,
+,11-06-19,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,Bomber,Loss,
+,11-06-19,2011 Dreamhack Sum..,Tal&#039;Darim A..,HayprO,Loss,
+,11-06-19,2011 Dreamhack Sum..,Crossfire SE,HayprO,Win,
+,11-06-19,2011 Dreamhack Sum..,Metalopolis 1.1,HayprO,Loss,
+,11-06-16,4pl.de CC #2011-51,The Shattered Te..,DBS,Win,
+,11-06-16,4pl.de CC #2011-51,Xel&#039;Naga Ca..,DBS,Win,
+,11-06-16,4pl.de CC #2011-51,Metalopolis,GoOdy,Win,
+,11-06-16,4pl.de CC #2011-51,Terminus SE,GoOdy,Loss,
+,11-06-16,4pl.de CC #2011-51,Crevasse,GoOdy,Win,
+,11-06-12,EU Go4SC2 Cup #112,Xel&#039;Naga Ca..,BlinG,Loss,
+,11-06-12,EU Go4SC2 Cup #112,Terminus SE,BlinG,Loss,
+,11-06-12,EU Go4SC2 Cup #112,Tal&#039;Darim A..,BlinG,Win,
+,11-06-09,4pl.de CC #2011-49,iCCup Testbug,Tefel,Win,
+,11-06-09,4pl.de CC #2011-49,Scrap Station,Tefel,Win,
+,11-06-09,4pl.de CC #2011-49,Shakuras Plateau..,Beastyqt,Loss,
+,11-06-09,4pl.de CC #2011-49,iCCup Testbug,Beastyqt,Win,
+,11-06-09,4pl.de CC #2011-49,Xel&#039;Naga Ca..,Beastyqt,Loss,
+,11-06-07,EU Go4SC2 Final #13,The Shattered Te..,BRAT_OK,Loss,
+,11-06-07,EU Go4SC2 Final #13,Tal&#039;Darim A..,BRAT_OK,Loss,
+,11-06-07,EU Go4SC2 Final #13,iCCup Neo Enigma,DeathAngel,Win,
+,11-06-07,EU Go4SC2 Final #13,Tal&#039;Darim A..,DeathAngel,Win,
+,11-06-07,EU Go4SC2 Final #13,The Shattered Te..,DIMAGA,Win,
+,11-06-07,EU Go4SC2 Final #13,Tal&#039;Darim A..,DIMAGA,Win,
+,11-06-05,EU ZOTAC Cup #59,Metalopolis,Strelok,Loss,
+,11-06-05,EU ZOTAC Cup #59,Xel&#039;Naga Ca..,Strelok,Win,
+,11-06-05,EU ZOTAC Cup #59,Tal&#039;Darim A..,Strelok,Loss,
+,11-06-05,EU ZOTAC Cup #59,Metalopolis,elfi,Win,
+,11-06-05,EU ZOTAC Cup #59,Xel&#039;Naga Ca..,elfi,Win,
+,11-06-02,4pl.de CC #2011-47,Xel&#039;Naga Ca..,DIMAGA,Win,
+,11-06-02,4pl.de CC #2011-47,Scrap Station,DIMAGA,Loss,
+,11-06-02,4pl.de CC #2011-47,iCCup Testbug,DIMAGA,Win,
+,11-06-02,4pl.de CC #2011-47,Typhon Peaks,DeathAngel,Win,
+,11-06-02,4pl.de CC #2011-47,Metalopolis,DeathAngel,Loss,
+,11-06-02,4pl.de CC #2011-47,Crevasse,DeathAngel,Win,
+,11-05-30,Competo Cup #42,Xel&#039;Naga Ca..,Rikytan,Loss,
+,11-05-30,Competo Cup #42,Dual Sight,Rikytan,Loss,
+,11-05-30,Competo Cup #42,Shakuras Plateau..,AcRo,Win,
+,11-05-30,Competo Cup #42,Tal&#039;Darim A..,AcRo,Win,
+,11-05-24,2011 Dailymotion C..,iCCup Neo Enigma,TLO,Loss,
+,11-05-24,2011 Dailymotion C..,Shakuras Plateau..,TLO,Win,
+,11-05-24,2011 Dailymotion C..,Tal&#039;Darim A..,TLO,Loss,
+,11-05-24,2011 Dailymotion C..,The Shattered Te..,TLO,Win,
+,11-05-24,2011 Dailymotion C..,Xel&#039;Naga Ca..,TLO,Loss,
+,11-05-22,CYBORG Cup #3-2,Metalopolis 1.1,Tefel,Win,
+,11-05-22,CYBORG Cup #3-2,Tal&#039;Darim A..,Tefel,Win,
+,11-05-22,CYBORG Cup #3-2,Dual Sight,Tefel,Win,
+,11-05-22,CYBORG Cup #3-2,Xel&#039;Naga Ca..,DeathAngel,Win,
+,11-05-22,CYBORG Cup #3-2,Crevasse,DeathAngel,Win,
+,11-05-22,CYBORG Cup #3-2,Terminus RE,HappyZerG,Win,
+,11-05-22,CYBORG Cup #3-2,Xel&#039;Naga Ca..,HappyZerG,Win,
+,11-05-21,Sennheiser Cup #15,Xel&#039;Naga Ca..,Kas,Loss,
+,11-05-21,Sennheiser Cup #15,Tal&#039;Darim A..,Kas,Loss,
+,11-05-21,Sennheiser Cup #15,Metalopolis 1.1,Beastyqt,Win,
+,11-05-21,Sennheiser Cup #15,Tal&#039;Darim A..,Beastyqt,Win,
+,11-05-18,CYBORG Cup #3-1,Terminus SE,DeathAngel,Win,
+,11-05-18,CYBORG Cup #3-1,Metalopolis 1.1,DeathAngel,Win,
+,11-05-18,CYBORG Cup #3-1,Dual Sight,DeathAngel,Win,
+,11-05-18,CYBORG Cup #3-1,Metalopolis 1.1,Nerchio,Win,
+,11-05-18,CYBORG Cup #3-1,Crevasse,Nerchio,Win,
+,11-05-16,Competo Cup #40,The Shattered Te..,GoOdy,Loss,
+,11-05-16,Competo Cup #40,Metalopolis,GoOdy,Win,
+,11-05-16,Competo Cup #40,Terminus RE,GoOdy,Loss,
+,11-05-16,Competo Cup #40,iCCup Testbug,GoOdy,Loss,
