,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-03,EG Masters Cup #5,Crevasse,Fenix,Win,
+,11-07-03,EG Masters Cup #5,Shakuras Plateau..,Fenix,Loss,
+,11-07-03,EG Masters Cup #5,Terminus RE,Fenix,Win,
+,11-07-03,EG Masters Cup #5,Shakuras Plateau..,MorroW,Loss,
+,11-07-03,EG Masters Cup #5,Crevasse,MorroW,Loss,
+,11-06-19,NASL S1,Xel&#039;Naga Ca..,MC,Loss,
+,11-06-19,NASL S1,Terminus RE,MC,Loss,
+,11-06-15,EG Masters Cup #5,Tal&#039;Darim A..,Stephano,Loss,
+,11-06-15,EG Masters Cup #5,Shakuras Plateau..,Stephano,Loss,
+,11-06-11,TeamSpeak TL Open ..,Tal&#039;Darim A..,HwangSin,Loss,
+,11-06-11,TeamSpeak TL Open ..,Shakuras Plateau..,HwangSin,Loss,
+,11-06-11,TeamSpeak TL Open ..,Metalopolis 1.1,Catechin,Win,
+,11-06-11,TeamSpeak TL Open ..,The Shattered Te..,Catechin,Win,
+,11-06-09,NASL S1,Metalopolis 1.1,TT1,Loss,
+,11-06-09,NASL S1,Tal&#039;Darim A..,TT1,Win,
+,11-06-09,NASL S1,Backwater Gulch,TT1,Loss,
+,11-06-05,MLG Columbus 2011,Tal&#039;Darim A..,Fenix,Loss,
+,11-06-05,MLG Columbus 2011,Xel&#039;Naga Ca..,Fenix,Loss,
+,11-06-05,MLG Columbus 2011,Xel&#039;Naga Ca..,KiWiKaKi,Win,
+,11-06-05,MLG Columbus 2011,Tal&#039;Darim A..,KiWiKaKi,Loss,
+,11-06-05,MLG Columbus 2011,Shakuras Plateau..,KiWiKaKi,Win,
+,11-06-04,MLG Columbus 2011,The Shattered Te..,Gretorp,Win,
+,11-06-04,MLG Columbus 2011,Tal&#039;Darim A..,Gretorp,Win,
+,11-06-04,MLG Columbus 2011,Xel&#039;Naga Ca..,Agh,Win,
+,11-06-04,MLG Columbus 2011,Tal&#039;Darim A..,Agh,Win,
+,11-06-04,MLG Columbus 2011,Metalopolis 1.1,Agh,Loss,
+,11-06-04,MLG Columbus 2011,Metalopolis 1.1,DarkCell,Win,
+,11-06-04,MLG Columbus 2011,The Shattered Te..,DarkCell,Win,
+,11-06-04,MLG Columbus 2011,iCCup Testbug,wbc,Win,
+,11-06-04,MLG Columbus 2011,Typhon Peaks,wbc,Win,
+,11-06-04,MLG Columbus 2011,Shakuras Plateau..,Axslav,Loss,
+,11-06-04,MLG Columbus 2011,iCCup Testbug,Axslav,Loss,
+,11-06-03,MLG Columbus 2011,The Shattered Te..,Everize,Win,
+,11-06-03,MLG Columbus 2011,Metalopolis 1.1,Everize,Win,
+,11-06-03,MLG Columbus 2011,Metalopolis 1.1,tgun,Win,
+,11-06-03,MLG Columbus 2011,Tal&#039;Darim A..,tgun,Win,
+,11-06-02,NASL S1,Metalopolis 1.1,qxc,Win,
+,11-06-02,NASL S1,Tal&#039;Darim A..,qxc,Win,
+,11-05-29,Tactic3D Pro-Am To..,Crossfire SE,ViBE,Win,
+,11-05-29,Tactic3D Pro-Am To..,Metalopolis,ViBE,Loss,
+,11-05-29,Tactic3D Pro-Am To..,Crevasse,ViBE,Win,
+,11-05-29,Tactic3D Pro-Am To..,Terminus RE,ViBE,Loss,
+,11-05-29,Tactic3D Pro-Am To..,Tal&#039;Darim A..,ViBE,Win,
+,11-05-29,Tactic3D Pro-Am To..,Shakuras Plateau..,ViBE,Loss,
+,11-05-29,Tactic3D Pro-Am To..,Crevasse,dde,Loss,
+,11-05-29,Tactic3D Pro-Am To..,Metalopolis,dde,Win,
+,11-05-29,Tactic3D Pro-Am To..,Xel&#039;Naga Ca..,dde,Loss,
+,11-05-29,Tactic3D Pro-Am To..,Tal&#039;Darim A..,dde,Loss,
