,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-26,EU ZOTAC Cup #62,Terminus SE,Nerchio,Loss,
+,11-06-26,EU ZOTAC Cup #62,Shakuras Plateau..,Nerchio,Loss,
+,11-06-26,EU ZOTAC Cup #62,The Shattered Te..,Nerchio,Win,
+,11-06-26,EU ZOTAC Cup #62,iCCup Testbug,Gomas,Win,
+,11-06-26,EU ZOTAC Cup #62,Shakuras Plateau..,Gomas,Win,
+,11-06-23,4pl.de CC #2011-53,Shakuras Plateau..,BlinG,Win,
+,11-06-23,4pl.de CC #2011-53,Xel&#039;Naga Ca..,BlinG,Win,
+,11-06-23,4pl.de CC #2011-53,Crevasse,Kas,Loss,
+,11-06-23,4pl.de CC #2011-53,The Shattered Te..,Kas,Loss,
+,11-06-20,Gigabyte Cup #2,Terminus SE,Nerchio,Loss,
+,11-06-20,Gigabyte Cup #2,Metalopolis 1.1,Nerchio,Loss,
+,11-06-20,Gigabyte Cup #2,Terminus SE,ToD,Win,
+,11-06-20,Gigabyte Cup #2,Typhon Peaks,ToD,Win,
+,11-06-20,Gigabyte Cup #2,Shakuras Plateau..,ToD,Loss,
+,11-06-11,Sennheiser Cup Fin..,Shakuras Plateau..,Kas,Loss,
+,11-06-11,Sennheiser Cup Fin..,The Shattered Te..,Kas,Loss,
+,11-06-11,Sennheiser Cup Fin..,Terminus SE,DIMAGA,Win,
+,11-06-11,Sennheiser Cup Fin..,Tal&#039;Darim A..,DIMAGA,Loss,
+,11-06-11,Sennheiser Cup Fin..,Shakuras Plateau..,DIMAGA,Win,
+,11-06-09,4pl.de CC #2011-49,iCCup Testbug,Happy,Loss,
+,11-06-09,4pl.de CC #2011-49,Scrap Station,Happy,Loss,
+,11-06-09,4pl.de CC #2011-49,Shakuras Plateau..,Snute,Loss,
+,11-06-09,4pl.de CC #2011-49,iCCup Testbug,Snute,Loss,
+,11-06-09,4pl.de CC #2011-49,Xel&#039;Naga Ca..,Snute,Win,
+,11-06-03,EU CraftCup Lite #66,Metalopolis,DeViL,Win,
+,11-06-03,EU CraftCup Lite #66,iCCup Testbug,DeViL,Win,
+,11-06-03,EU CraftCup Lite #66,The Shattered Te..,FaTwiLL,Win,
+,11-06-03,EU CraftCup Lite #66,Xel&#039;Naga Ca..,FaTwiLL,Win,
+,11-06-03,EU CraftCup Lite #66,Xel&#039;Naga Ca..,Avekatten,Win,
+,11-06-03,EU CraftCup Lite #66,Shakuras Plateau..,Avekatten,Loss,
+,11-06-03,EU CraftCup Lite #66,iCCup Testbug,Avekatten,Win,
+,11-06-02,4pl.de CC #2011-47,Metalopolis,DeathAngel,Loss,
+,11-06-02,4pl.de CC #2011-47,Crevasse,DeathAngel,Loss,
+,11-06-02,4pl.de CC #2011-47,Typhon Peaks,DIMAGA,Loss,
+,11-06-02,4pl.de CC #2011-47,Metalopolis,DIMAGA,Win,
+,11-06-02,4pl.de CC #2011-47,Crevasse,DIMAGA,Loss,
+,11-05-29,EU ZOTAC Cup #58,Tal&#039;Darim A..,Rmdx,Loss,
+,11-05-29,EU ZOTAC Cup #58,Terminus RE,Rmdx,Loss,
+,11-05-29,EU ZOTAC Cup #58,Shakuras Plateau..,Rmdx,Win,
+,11-05-22,CYBORG Cup #3-2,Metalopolis 1.1,Happy,Loss,
+,11-05-22,CYBORG Cup #3-2,Tal&#039;Darim A..,Happy,Loss,
+,11-05-22,CYBORG Cup #3-2,Dual Sight,Happy,Loss,
+,11-05-22,CYBORG Cup #3-2,Xel&#039;Naga Ca..,cHoBo,Win,
+,11-05-22,CYBORG Cup #3-2,Crevasse,cHoBo,Win,
+,11-05-22,CYBORG Cup #3-2,Xel&#039;Naga Ca..,nXs,Win,
+,11-05-22,CYBORG Cup #3-2,Crevasse,nXs,Win,
+,11-05-22,EU Go4SC2 Cup #107,The Shattered Te..,LoWeLy,Loss,
+,11-05-22,EU Go4SC2 Cup #107,Metalopolis 1.1,LoWeLy,Loss,
+,11-05-22,EU Go4SC2 Cup #107,Shakuras Plateau..,LoWeLy,Win,
+,11-05-22,EU Go4SC2 Cup #107,Xel&#039;Naga Ca..,LoWeLy,Loss,
+,11-05-22,EU Go4SC2 Cup #107,Xel&#039;Naga Ca..,Naama,Win,
+,11-05-22,EU Go4SC2 Cup #107,Shakuras Plateau..,Naama,Win,
+,11-05-22,EU Go4SC2 Cup #107,The Shattered Te..,Abver,Win,
+,11-05-22,EU Go4SC2 Cup #107,Metalopolis 1.1,Abver,Win,
+,11-05-20,EU CraftCup Lite #62,Blistering Sands,Epic,Win,
+,11-05-20,EU CraftCup Lite #62,Xel&#039;Naga Ca..,Epic,Win,
+,11-05-20,EU CraftCup Lite #62,Shakuras Plateau..,Epic,Loss,
+,11-05-20,EU CraftCup Lite #62,Unknown,GoOdy,Win,
+,11-05-20,EU CraftCup Lite #62,Metalopolis,GoOdy,Loss,
+,11-05-20,EU CraftCup Lite #62,Shakuras Plateau..,GoOdy,Win,
+,11-05-20,EU CraftCup Lite #62,Xel&#039;Naga Ca..,Couguar,Win,
+,11-05-20,EU CraftCup Lite #62,The Shattered Te..,Couguar,Win,
+,11-05-06,EU Go4SC2 Final #12,Xel&#039;Naga Ca..,Beastyqt,Loss,
+,11-05-06,EU Go4SC2 Final #12,Shakuras Plateau..,Beastyqt,Loss,
+,11-05-02,Competo Cup #38,Xel&#039;Naga Ca..,elfi,Loss,
+,11-05-02,Competo Cup #38,Tal&#039;Darim A..,elfi,Loss,
+,11-04-23,Sennheiser Cup #11,iCCup Neo Enigma,Kalin,Win,
+,11-04-23,Sennheiser Cup #11,Metalopolis 1.1,Kalin,Loss,
+,11-04-23,Sennheiser Cup #11,Shakuras Plateau..,Kalin,Win,
+,11-04-23,Sennheiser Cup #11,Xel&#039;Naga Ca..,Kalin,Win,
+,11-04-23,Sennheiser Cup #11,iCCup Neo Enigma,LoWeLy,Win,
+,11-04-23,Sennheiser Cup #11,Metalopolis 1.1,LoWeLy,Loss,
