,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-23,Homestory Cup #3,Tal&#039;Darim A..,ToD,Loss,
+,11-06-23,Homestory Cup #3,Shakuras Plateau..,ToD,Loss,
+,11-06-23,Homestory Cup #3,Tal&#039;Darim A..,HasuObs,Loss,
+,11-06-23,Homestory Cup #3,Shakuras Plateau..,HasuObs,Loss,
+,11-06-23,Homestory Cup #3,Tal&#039;Darim A..,ThorZaIN,Loss,
+,11-06-23,Homestory Cup #3,Shakuras Plateau..,ThorZaIN,Win,
+,11-06-23,Homestory Cup #3,Xel&#039;Naga Ca..,ThorZaIN,Loss,
+,11-06-19,2011 Dreamhack Sum..,Metalopolis 1.1,Bomber,Loss,
+,11-06-19,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,Bomber,Win,
+,11-06-19,2011 Dreamhack Sum..,Shakuras Plateau..,Bomber,Loss,
+,11-06-19,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,MaNa,Loss,
+,11-06-19,2011 Dreamhack Sum..,Metalopolis 1.1,MaNa,Loss,
+,11-06-19,2011 Dreamhack Sum..,Metalopolis 1.1,XlorD,Loss,
+,11-06-19,2011 Dreamhack Sum..,Tal&#039;Darim A..,XlorD,Win,
+,11-06-19,2011 Dreamhack Sum..,Shakuras Plateau..,XlorD,Loss,
+,11-06-19,2011 Dreamhack Sum..,Crevasse,SarenS,Win,
+,11-06-19,2011 Dreamhack Sum..,Shakuras Plateau..,SarenS,Win,
+,11-06-19,2011 Dreamhack Sum..,Tal&#039;Darim A..,Happy,Win,
+,11-06-19,2011 Dreamhack Sum..,Crossfire SE,Happy,Loss,
+,11-06-19,2011 Dreamhack Sum..,Metalopolis 1.1,Happy,Win,
+,11-06-10,NASL S1,Metalopolis 1.1,NaNiwa,Loss,
+,11-06-10,NASL S1,Tal&#039;Darim A..,NaNiwa,Loss,
+,11-06-10,NASL S1,Crevasse,dde,Win,
+,11-06-10,NASL S1,Metalopolis 1.1,dde,Win,
+,11-06-05,MLG Columbus 2011,Metalopolis 1.1,Ret,Loss,
+,11-06-05,MLG Columbus 2011,The Shattered Te..,Ret,Loss,
+,11-06-04,MLG Columbus 2011,Metalopolis 1.1,TLO,Win,
+,11-06-04,MLG Columbus 2011,The Shattered Te..,TLO,Loss,
+,11-06-04,MLG Columbus 2011,iCCup Testbug,TLO,Win,
+,11-06-04,MLG Columbus 2011,Shakuras Plateau..,sixjaxMajOr,Win,
+,11-06-04,MLG Columbus 2011,Xel&#039;Naga Ca..,sixjaxMajOr,Loss,
+,11-06-04,MLG Columbus 2011,The Shattered Te..,sixjaxMajOr,Win,
+,11-06-03,MLG Columbus 2011,Metalopolis 1.1,LosirA,Loss,
+,11-06-03,MLG Columbus 2011,Shakuras Plateau..,LosirA,Loss,
+,11-06-03,MLG Columbus 2011,Xel&#039;Naga Ca..,LosirA,Win,
+,11-06-03,MLG Columbus 2011,Tal&#039;Darim A..,Machine,Win,
+,11-06-03,MLG Columbus 2011,Metalopolis 1.1,Machine,Win,
+,11-06-03,MLG Columbus 2011,Shakuras Plateau..,Machine,Loss,
+,11-06-03,MLG Columbus 2011,Shakuras Plateau..,iNcontroL,Loss,
+,11-06-03,MLG Columbus 2011,Tal&#039;Darim A..,iNcontroL,Loss,
+,11-06-03,MLG Columbus 2011,Metalopolis 1.1,iNcontroL,Win,
+,11-05-21,2011 WCG Sweden Qu..,Shakuras Plateau..,SjoW,Loss,
+,11-05-21,2011 WCG Sweden Qu..,Xel&#039;Naga Ca..,SjoW,Loss,
+,11-05-21,2011 WCG Sweden Qu..,Terminus RE,SjoW,Win,
+,11-05-21,2011 WCG Sweden Qu..,Metalopolis 1.1,Naugrim,Loss,
+,11-05-21,2011 WCG Sweden Qu..,Shakuras Plateau..,Naugrim,Loss,
+,11-05-21,2011 WCG Sweden Qu..,Shakuras Plateau..,Cytoplasm,Loss,
