,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-26,Homestory Cup #3,Crevasse,HuK,Loss,
+,11-06-26,Homestory Cup #3,Dual Sight,HuK,Win,
+,11-06-26,Homestory Cup #3,Tal&#039;Darim A..,HuK,Loss,
+,11-06-26,Homestory Cup #3,Crossfire SE,HuK,Loss,
+,11-06-26,Homestory Cup #3,Tal&#039;Darim A..,Tarson,Win,
+,11-06-26,Homestory Cup #3,Crevasse,Tarson,Win,
+,11-06-26,Homestory Cup #3,Dual Sight,Tarson,Win,
+,11-06-26,Homestory Cup #3,Crossfire SE,Tarson,Loss,
+,11-06-25,Homestory Cup #3,Metalopolis 1.1,Stephano,Win,
+,11-06-25,Homestory Cup #3,Shakuras Plateau..,Stephano,Win,
+,11-06-25,Homestory Cup #3,Crossfire SE,NaNiwa,Loss,
+,11-06-25,Homestory Cup #3,Xel&#039;Naga Ca..,NaNiwa,Win,
+,11-06-25,Homestory Cup #3,Metalopolis 1.1,NaNiwa,Loss,
+,11-06-25,Homestory Cup #3,Crossfire SE,ThorZaIN,Win,
+,11-06-25,Homestory Cup #3,Crevasse,ThorZaIN,Win,
+,11-06-25,Homestory Cup #3,Terminus SE,Jinro,Win,
+,11-06-25,Homestory Cup #3,Xel&#039;Naga Ca..,Jinro,Win,
+,11-06-24,Homestory Cup #3,Metalopolis 1.1,Tyler,Win,
+,11-06-24,Homestory Cup #3,Xel&#039;Naga Ca..,Tyler,Win,
+,11-06-24,Homestory Cup #3,Tal&#039;Darim A..,XlorD,Win,
+,11-06-24,Homestory Cup #3,Metalopolis 1.1,XlorD,Win,
+,11-06-24,Homestory Cup #3,Shakuras Plateau..,DeMusliM,Win,
+,11-06-24,Homestory Cup #3,Xel&#039;Naga Ca..,DeMusliM,Win,
+,11-06-20,2011 Dreamhack Sum..,Crevasse,Bomber,Loss,
+,11-06-20,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,Bomber,Loss,
+,11-06-20,2011 Dreamhack Sum..,Crossfire SE,Bomber,Win,
+,11-06-19,NASL S1,Crevasse,KiWiKaKi,Win,
+,11-06-19,NASL S1,Metalopolis 1.1,KiWiKaKi,Win,
+,11-06-19,NASL S1,Xel&#039;Naga Ca..,CrunCher,Win,
+,11-06-19,NASL S1,Terminus RE,CrunCher,Win,
+,11-06-19,2011 Dreamhack Sum..,Metalopolis 1.1,IdrA,Win,
+,11-06-19,2011 Dreamhack Sum..,Crevasse,IdrA,Win,
+,11-06-18,2011 Dreamhack Sum..,Tal&#039;Darim A..,ClouD,Win,
+,11-06-18,2011 Dreamhack Sum..,Xel&#039;Naga Ca..,ClouD,Win,
+,11-06-18,2011 Dreamhack Sum..,Crossfire SE,Naugrim,Win,
