,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-06,SEA Go4SC2 Final #1,The Shattered Te..,deth,Loss,
+,11-07-06,SEA Go4SC2 Final #1,Xel&#039;Naga Fo..,deth,Win,
+,11-07-06,SEA Go4SC2 Final #1,Terminus SE,deth,Loss,
+,11-07-03,SC2SEA Masters Cup..,Terminus SE,yCh[z-zOne],Loss,
+,11-07-03,SC2SEA Masters Cup..,The Shattered Te..,yCh[z-zOne],Loss,
+,11-07-03,SC2SEA Masters Cup..,Dual Sight,yCh[z-zOne],Win,
+,11-07-03,SC2SEA Masters Cup..,Tal&#039;Darim A..,yCh[z-zOne],Win,
+,11-07-03,SC2SEA Masters Cup..,Xel&#039;Naga Ca..,yCh[z-zOne],Loss,
+,11-07-03,SC2SEA Masters Cup..,Xel&#039;Naga Ca..,RedArchon,Win,
+,11-07-03,SC2SEA Masters Cup..,Terminus SE,RedArchon,Win,
+,11-07-03,SC2SEA Masters Cup..,Xel&#039;Naga Ca..,nGenLight,Win,
+,11-07-03,SC2SEA Masters Cup..,Crevasse,nGenLight,Win,
+,11-07-03,SEA Go4SC2 Cup #11,Shakuras Plateau..,MaFia,Win,
+,11-07-03,SEA Go4SC2 Cup #11,Tal&#039;Darim A..,MaFia,Win,
+,11-07-03,SEA Go4SC2 Cup #11,Metalopolis 1.1,MaFia,Loss,
+,11-07-03,SEA Go4SC2 Cup #11,The Shattered Te..,MaFia,Win,
+,11-07-03,SEA Go4SC2 Cup #11,Tal&#039;Darim A..,RedArchon,Win,
+,11-07-03,SEA Go4SC2 Cup #11,Metalopolis 1.1,RedArchon,Win,
+,11-07-03,SEA Go4SC2 Cup #11,Tal&#039;Darim A..,KayZ,Win,
+,11-07-03,SEA Go4SC2 Cup #11,Terminus SE,KayZ,Win,
+,11-07-02,Mwave Invitational,The Shattered Te..,Rossi,Win,
+,11-07-02,Mwave Invitational,Xel&#039;Naga Ca..,Rossi,Win,
+,11-07-02,Mwave Invitational,Dual Sight,Rossi,Win,
+,11-07-02,Mwave Invitational,Metalopolis 1.1,deth,Win,
+,11-07-02,Mwave Invitational,The Shattered Te..,deth,Loss,
+,11-07-02,Mwave Invitational,Dual Sight,deth,Win,
+,11-07-02,Mwave Invitational,Tal&#039;Darim A..,deth,Win,
+,11-07-02,Mwave Invitational,Terminus SE,deth,Loss,
