,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-04,MLG Columbus 2011,Unknown,Edge,Loss,
+,11-06-04,MLG Columbus 2011,Metalopolis 1.1,Edge,Loss,
+,11-06-04,MLG Columbus 2011,iCCup Testbug,StorrZerg,Win,
+,11-06-04,MLG Columbus 2011,Xel&#039;Naga Ca..,StorrZerg,Win,
+,11-06-04,MLG Columbus 2011,The Shattered Te..,StorrZerg,Loss,
+,11-06-04,MLG Columbus 2011,Xel&#039;Naga Ca..,Macks,Win,
+,11-06-04,MLG Columbus 2011,Tal&#039;Darim A..,Macks,Win,
+,11-05-23,Crota&#039;s Tourney,Xel&#039;Naga Ca..,ThorZaIN,Loss,
+,11-05-23,Crota&#039;s Tourney,Tal&#039;Darim A..,ThorZaIN,Loss,
+,11-05-22,NA Champions Troph..,The Shattered Te..,Spades,Loss,
+,11-05-22,NA Champions Troph..,Terminus RE,Spades,Loss,
+,11-05-22,NA Champions Troph..,Crevasse,Spades,Win,
+,11-05-22,NA Champions Troph..,Tal&#039;Darim A..,JaBiTo,Win,
+,11-05-22,NA Champions Troph..,Xel&#039;Naga Ca..,JaBiTo,Win,
+,11-05-21,Crota&#039;s Tourney,Shakuras Plateau..,Fenix,Loss,
+,11-05-21,Crota&#039;s Tourney,Tal&#039;Darim A..,Fenix,Loss,
+,11-05-12,IPL S2 Qualifiers,Metalopolis 1.1,Tarson,Loss,
+,11-05-12,IPL S2 Qualifiers,Terminus RE,Tarson,Loss,
+,11-05-12,IPL S2 Qualifiers,Xel&#039;Naga Ca..,Tarson,Loss,
+,11-05-09,Crota&#039;s Tourney,Xel&#039;Naga Ca..,ClouD,Win,
+,11-05-09,Crota&#039;s Tourney,Terminus RE,ClouD,Win,
+,11-04-15,ONE Invitational #1,Unknown,tgun,Loss,
+,11-04-15,ONE Invitational #1,Shakuras Plateau..,tgun,Loss,
+,11-04-03,MLG Dallas 2011,Xel&#039;Naga Ca..,OpTiKzErO,Loss,
+,11-04-03,MLG Dallas 2011,Shakuras Plateau..,OpTiKzErO,Loss,
+,11-04-03,MLG Dallas 2011,The Shattered Te..,CocoA,Win,
