,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-26,Shinhan10-11 Prole..,Neo Beltway,Classic,Loss,
+,11-06-22,Shinhan10-11 Prole..,La Mancha,Grape,Loss,
+,11-06-20,Shinhan10-11 Prole..,New Empire of th..,Tempest,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,JangBi,Loss,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,hero,Loss,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,hero,Loss,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Peace,Win,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Peace,Win,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Sexy,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Sexy,Win,
+,11-06-14,Shinhan10-11 Prole..,Icarus,BaBy,Loss,
+,11-06-07,Shinhan10-11 Prole..,Icarus,PianO,Win,
+,11-06-04,Shinhan10-11 Prole..,Icarus,Jaedong,Win,
+,11-05-21,ABC Mart MSL,Monte Cristo,Flash,Loss,
+,11-05-21,ABC Mart MSL,Dante&#039;s Pea..,Flash,Win,
+,11-05-21,ABC Mart MSL,La Mancha,Flash,Loss,
+,11-05-17,Shinhan10-11 Prole..,Icarus,Ssak,Win,
+,11-05-14,Shinhan10-11 Prole..,New Empire of th..,hero,Win,
+,11-05-12,ABC Mart MSL,Circuit Breaker,Flash,Loss,
+,11-05-11,Shinhan10-11 Prole..,Beltway,Lomo,Win,
+,11-05-08,Shinhan10-11 Prole..,La Mancha,Wooki,Loss,
+,11-05-05,ABC Mart MSL,La Mancha,Neo.G_Soulkey,Win,
+,11-05-05,ABC Mart MSL,Circuit Breaker,Neo.G_Soulkey,Loss,
+,11-04-30,ABC Mart MSL,Dante&#039;s Pea..,Neo.G_Soulkey,Win,
+,11-04-25,Shinhan10-11 Prole..,Beltway,Tyson,Loss,
+,11-04-23,Shinhan10-11 Prole..,Beltway,Neo.G_Soulkey,Loss,
+,11-04-16,ABC Mart MSL,La Mancha,great,Win,
+,11-04-16,ABC Mart MSL,Dante&#039;s Pea..,Hyuk,Win,
+,11-03-31,MBC Survivor 22nd,Empire of the Sun,Neo.G_Soulkey,Win,
+,11-03-31,MBC Survivor 22nd,Circuit Breaker,Pure,Win,
+,11-03-26,SWL 2011,Fortress SE,Ssak,Loss,
+,11-03-16,SWL 2011,La Mancha,RorO,Loss,
+,11-03-16,SWL 2011,Benzene,herO[jOin],Win,
+,11-03-16,SWL 2011,Empire of the Sun,BaBy,Win,
+,11-03-16,SWL 2011,Fortress SE,Pure,Win,
+,11-03-14,SWL 2011,Icarus,Bisu,Win,
+,11-03-14,SWL 2011,Empire of the Sun,s2,Win,
+,11-03-08,SWL 2011,Circuit Breaker,Grape,Loss,
+,11-03-08,SWL 2011,Empire of the Sun,Chavi,Win,
+,11-02-28,SWL 2011,Fortress SE,Really,Loss,
+,11-02-20,SWL 2011,Empire of the Sun,Lomo,Loss,
+,11-02-20,SWL 2011,Fortress SE,PerfectMan,Win,
+,11-01-30,SWL 2011,Benzene,Flying,Loss,
+,11-01-22,SWL 2011,La Mancha,PerfectMan,Loss,
+,11-01-18,SWL 2011,Circuit Breaker,hero,Loss,
+,11-01-15,SWL 2011,Empire of the Sun,Flash,Loss,
+,11-01-08,SWL 2011,Circuit Breaker,RorO,Loss,
+,10-12-29,Shinhan10-11 Prole..,Circuit Breaker,Sea,Loss,
+,10-12-27,Shinhan10-11 Prole..,Grand Line SE,Flash,Loss,
+,10-12-25,PDPop MSL,Circuit Breaker,Fantasy,Loss,
+,10-12-25,PDPop MSL,Benzene,great,Loss,
+,10-12-21,Shinhan10-11 Prole..,Circuit Breaker,ZerO,Win,
+,10-12-21,Shinhan10-11 Prole..,Grand Line SE,Neo.G_Soulkey,Win,
+,10-12-18,Shinhan10-11 Prole..,Empire of the Sun,hero,Win,
+,10-12-14,Shinhan10-11 Prole..,Grand Line SE,TurN,Win,
+,10-12-12,Shinhan10-11 Prole..,Empire of the Sun,By.Sun,Win,
+,10-12-06,Shinhan10-11 Prole..,Grand Line SE,HiyA,Win,
+,10-11-30,Shinhan10-11 Prole..,Grand Line SE,Rock,Win,
+,10-11-27,Shinhan10-11 Prole..,Empire of the Sun,Mind,Win,
+,10-11-25,MBC Survivor 21st,Circuit Breaker,hero,Win,
+,10-11-25,MBC Survivor 21st,Aztec,Juni,Win,
+,10-11-19,Bacchus2010 OSL,Gladiator,Paralyze,Loss,
+,10-11-19,Bacchus2010 OSL,Pathfinder,Paralyze,Loss,
+,10-11-14,Shinhan10-11 Prole..,Circuit Breaker,Stats,Win,
+,10-11-06,Shinhan10-11 Prole..,Grand Line SE,Modesty,Win,
+,10-11-03,Shinhan10-11 Prole..,Icarus,ZerO,Loss,
+,10-11-01,Shinhan10-11 Prole..,Empire of the Sun,RuBy,Win,
+,10-10-28,2010 Winter MST Pr..,Triathlon,oDin,Win,
+,10-10-28,2010 Winter MST Pr..,Match Point,oDin,Win,
