,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-04,Shinhan10-11 Prole..,Circuit Breaker,yeOngJae,Loss,
+,11-06-29,Shinhan10-11 Prole..,Neo Aztec,ZerO,Loss,
+,11-06-26,Shinhan10-11 Prole..,New Bloody Ridge,Shuttle,Win,
+,11-06-22,Shinhan10-11 Prole..,Neo Beltway,Stork,Loss,
+,11-06-20,Shinhan10-11 Prole..,Neo Beltway,Stats,Loss,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Woon,Loss,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Woon,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Woon,Loss,
+,11-06-12,Shinhan10-11 Prole..,New Empire of th..,Sea,Win,
+,11-06-07,Shinhan10-11 Prole..,Neo Beltway,Iris,Loss,
+,11-06-04,Shinhan10-11 Prole..,Alternative,sHy,Win,
+,11-05-21,Shinhan10-11 Prole..,New Bloody Ridge,Brave,Loss,
+,11-05-08,Shinhan10-11 Prole..,Alternative,RorO,Win,
+,11-05-04,Shinhan10-11 Prole..,Beltway,firebathero,Win,
+,11-05-01,Shinhan10-11 Prole..,New Empire of th..,BarrackS,Win,
+,11-04-25,Shinhan10-11 Prole..,Alternative,Jaehoon,Loss,
+,11-04-23,Shinhan10-11 Prole..,Alternative,Flying,Win,
+,11-04-16,ABC Mart MSL,Circuit Breaker,hero,Loss,
+,11-04-16,ABC Mart MSL,Monte Cristo,Dear,Win,
+,11-04-16,ABC Mart MSL,Dante&#039;s Pea..,hero,Loss,
+,11-03-26,SWL 2011,Aztec,Fantasy,Loss,
+,11-03-20,SWL 2011,Aztec,Rock,Loss,
+,11-03-06,SWL 2011,Circuit Breaker,Kal,Win,
+,11-02-22,SWL 2011,Benzene,Action,Loss,
+,11-02-22,SWL 2011,Empire of the Sun,BarrackS,Win,
+,11-02-20,SWL 2011,La Mancha,Jaedong,Loss,
+,11-02-20,SWL 2011,Benzene,Lomo,Win,
+,11-01-30,SWL 2011,Aztec,Flying,Loss,
+,11-01-30,SWL 2011,Fortress SE,ZerO,Win,
+,11-01-30,SWL 2011,Circuit Breaker,Neo.G_Soulkey,Win,
+,11-01-30,SWL 2011,Empire of the Sun,Really,Win,
+,11-01-27,PDPop MSL,Dante&#039;s Peak,Jaedong,Loss,
+,11-01-27,PDPop MSL,Benzene,Jaedong,Win,
+,11-01-27,PDPop MSL,Triathlon,Jaedong,Loss,
+,11-01-27,PDPop MSL,Circuit Breaker,Jaedong,Win,
+,11-01-22,SWL 2011,Icarus,Killer,Loss,
+,11-01-22,SWL 2011,Circuit Breaker,PerfectMan,Win,
+,11-01-20,PDPop MSL,Dante&#039;s Peak,Jaedong,Loss,
+,11-01-18,SWL 2011,La Mancha,Bogus,Loss,
+,11-01-15,PDPop MSL,Benzene,HoGiL,Win,
+,11-01-15,SWL 2011,Bloody Ridge,Flash,Loss,
+,11-01-15,SWL 2011,Icarus,Stats,Win,
+,11-01-11,SWL 2011,Benzene,Sea,Loss,
+,11-01-08,PDPop MSL,Circuit Breaker,HoGiL,Win,
+,10-12-29,Shinhan10-11 Prole..,Bloody Ridge,HyuN,Loss,
+,10-12-27,Shinhan10-11 Prole..,Empire of the Sun,Action,Win,
+,10-12-21,Shinhan10-11 Prole..,Fortress,free,Win,
+,10-12-16,PDPop MSL,Circuit Breaker,free,Win,
+,10-12-16,PDPop MSL,Benzene,Jaedong,Loss,
+,10-12-16,PDPop MSL,Triathlon,free,Win,
+,10-12-14,Shinhan10-11 Prole..,Empire of the Sun,Stork,Loss,
+,10-12-06,Shinhan10-11 Prole..,Empire of the Sun,PerfectMan,Win,
+,10-12-02,MBC Survivor 21st,Triathlon,Violet,Win,
+,10-12-02,MBC Survivor 21st,Circuit Breaker,Killer,Loss,
+,10-12-02,MBC Survivor 21st,Aztec,FrOzen,Win,
+,10-11-30,Shinhan10-11 Prole..,Empire of the Sun,ggaemo,Loss,
+,10-11-27,Shinhan10-11 Prole..,Aztec,Shine,Loss,
+,10-11-17,Bacchus2010 OSL,Gladiator,Neo.G_Soulkey,Loss,
+,10-11-17,Bacchus2010 OSL,Pathfinder,Neo.G_Soulkey,Loss,
+,10-11-14,Shinhan10-11 Prole..,Benzene,Flash,Loss,
+,10-11-09,Shinhan10-11 Prole..,Empire of the Sun,Saint,Win,
+,10-11-06,Shinhan10-11 Prole..,Icarus,Bogus,Win,
+,10-11-03,Shinhan10-11 Prole..,Aztec,Neo.G_Soulkey,Win,
+,10-11-01,Shinhan10-11 Prole..,Central Plains,YellOw,Loss,
+,10-10-29,2010 Winter OSL Pr..,Aztec,Neo.G_Soulkey,Loss,
+,10-10-29,2010 Winter OSL Pr..,Icarus,great,Win,
+,10-10-29,2010 Winter OSL Pr..,Eye of the Storm,Tyson,Win,
+,10-10-29,2010 Winter OSL Pr..,Eye of the Storm,Much,Win,
+,10-10-29,2010 Winter OSL Pr..,Aztec,Much,Loss,
+,10-10-29,2010 Winter OSL Pr..,Icarus,Much,Win,
+,10-10-29,2010 Winter OSL Pr..,Icarus,Maestro,Win,
+,10-10-29,2010 Winter OSL Pr..,Eye of the Storm,Maestro,Win,
+,10-10-25,Shinhan10-11 Prole..,Icarus,great,Win,
+,10-10-23,Shinhan10-11 Prole..,Aztec,Fantasy,Win,
+,10-10-20,Shinhan10-11 Prole..,Central Plains,Pure,Loss,
+,10-10-17,Shinhan10-11 Prole..,Central Plains,BackHo,Win,
+,10-08-09,STX Masters 2010,Match Point,ZerO,Loss,
+,10-07-20,Shinhan09-10 Prole..,Polaris Rhapsody,Bisu,Loss,
+,10-07-20,Shinhan09-10 Prole..,Fighting Spirit,Bisu,Loss,
+,10-07-18,Shinhan09-10 Prole..,Match Point,n.Die_soO,Win,
+,10-07-17,Shinhan09-10 Prole..,Match Point,n.Die_soO,Win,
+,10-07-11,Shinhan09-10 Prole..,Judgment Day,Anytime,Win,
+,10-07-08,KeSPA 09-10 Dream ..,Fighting Spirit,Neo.G_Soulkey,Win,
+,10-07-05,Shinhan09-10 Prole..,Match Point,Sea,Win,
+,10-07-03,Bigfile MSL,Odd-Eye 3,MVP,Loss,
+,10-07-03,Bigfile MSL,Fighting Spirit,Kal,Loss,
+,10-06-30,Korean Air OSL S2,Grand Line SE,Really,Loss,
+,10-06-30,Korean Air OSL S2,Flight-Dreamliner,Really,Win,
+,10-06-30,Korean Air OSL S2,Eye of the Storm,Really,Loss,
+,10-06-26,Shinhan09-10 Prole..,Polaris Rhapsody,Shuttle,Loss,
+,10-06-23,Shinhan09-10 Prole..,Match Point,Lomo,Win,
+,10-06-20,Shinhan09-10 Prole..,Fighting Spirit,Violet,Win,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,Hyuk,Loss,
+,10-06-11,2010 Summer OSL Pr..,Match Point,Really,Win,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,Mind,Win,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,MVP,Win,
+,10-06-11,2010 Summer OSL Pr..,Match Point,MVP,Win,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,MVP,Loss,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,Sacsri,Win,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,Sacsri,Win,
+,10-06-10,MBC Survivor 20th,Match Point,Fantasy,Win,
+,10-06-10,MBC Survivor 20th,Fighting Spirit,FireFist,Win,
+,10-06-08,Shinhan09-10 Prole..,Match Point,JangBi,Loss,
+,10-06-05,Shinhan09-10 Prole..,Judgment Day,Hyuk,Loss,
+,10-06-02,Shinhan09-10 Prole..,Match Point,Kwanro,Win,
+,10-05-30,Shinhan09-10 Prole..,Polaris Rhapsody,Really,Win,
+,10-05-27,2010 Summer MST Pr..,Match Point,PianO,Win,
+,10-05-27,2010 Summer MST Pr..,Odd-Eye 2,PianO,Loss,
+,10-05-27,2010 Summer MST Pr..,Fighting Spirit,PianO,Win,
+,10-05-27,2010 Summer MST Pr..,Odd-Eye 2,Perfective,Win,
+,10-05-27,2010 Summer MST Pr..,Fighting Spirit,Perfective,Win,
+,10-05-27,2010 Summer MST Pr..,Match Point,Perfective,Loss,
+,10-05-24,Shinhan09-10 Prole..,Polaris Rhapsody,Much,Win,
+,10-05-19,Shinhan09-10 Prole..,Grand Line,HiyA,Win,
+,10-05-16,Shinhan09-10 Prole..,Fighting Spirit,Flash,Win,
+,10-05-08,Shinhan09-10 Prole..,Polaris Rhapsody,Hyuk,Loss,
+,10-05-03,Shinhan09-10 Prole..,Fighting Spirit,Sea,Win,
+,10-04-25,Shinhan09-10 Prole..,Polaris Rhapsody,Really,Win,
+,10-04-20,Shinhan09-10 Prole..,Fighting Spirit,RorO,Loss,
+,10-04-17,Shinhan09-10 Prole..,Fighting Spirit,Kal,Win,
+,10-04-15,KeSPA 09-10 Dream ..,Roadrunner,Neo.G_Soulkey,Win,
+,10-04-12,Shinhan09-10 Prole..,Judgment Day,Leta,Win,
+,10-04-08,KeSPA 09-10 Dream ..,Fighting Spirit,Classic,Win,
+,10-04-08,KeSPA 09-10 Dream ..,Polaris Rhapsody,SungEun,Win,
+,10-03-14,Shinhan 2010 Winne..,Judgment Day,RuBy,Win,
+,10-03-08,Shinhan 2010 Winne..,New Tornado,Leta,Loss,
+,10-03-08,Shinhan 2010 Winne..,Roadrunner,go.go,Win,
+,10-03-04,KeSPA 09-10 Dream ..,Fighting Spirit,Minam,Win,
+,10-03-04,KeSPA 09-10 Dream ..,Fighting Spirit,Trap,Win,
