,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-05,Shinhan10-11 Prole..,Circuit Breaker,BisAnG,Loss,
+,11-07-03,Shinhan10-11 Prole..,New Bloody Ridge,Calm,Loss,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,HiyA,Win,
+,11-06-30,2011 Summer MST Pr..,Monte Cristo,HiyA,Loss,
+,11-06-30,2011 Summer MST Pr..,La Mancha,HiyA,Win,
+,11-06-30,2011 Summer MST Pr..,La Mancha,Trap,Win,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,Trap,Win,
+,11-06-27,Shinhan10-11 Prole..,Alternative,Brave,Loss,
+,11-06-25,Shinhan10-11 Prole..,Neo Beltway,BarrackS,Loss,
+,11-06-22,Shinhan10-11 Prole..,New Bloody Ridge,BeSt,Win,
+,11-06-19,Shinhan10-11 Prole..,Circuit Breaker,M18M,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Killer,Loss,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Killer,Win,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Killer,Loss,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,sKyHigh,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,sKyHigh,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Pain,Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Pain,Win,
+,11-06-14,Shinhan10-11 Prole..,Neo Aztec,Movie,Loss,
+,11-06-08,Shinhan10-11 Prole..,Icarus,ZerG[kaL],Win,
+,11-06-06,Shinhan10-11 Prole..,Icarus,Jaedong,Win,
+,11-04-30,Shinhan10-11 Prole..,New Bloody Ridge,Alone,Win,
+,11-04-24,Shinhan10-11 Prole..,Neo Aztec,Bogus,Loss,
+,11-03-16,SWL 2011,Benzene,Leta,Loss,
+,11-03-03,2011 Spring MST Pr..,Dante&#039;s Pea..,BeSt,Loss,
+,11-03-03,2011 Spring MST Pr..,La Mancha,BeSt,Win,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,BeSt,Loss,
+,11-03-03,2011 Spring MST Pr..,La Mancha,Suny,Win,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,Suny,Loss,
+,11-03-03,2011 Spring MST Pr..,Dante&#039;s Pea..,Suny,Win,
+,11-01-23,SWL 2011,Benzene,Light,Loss,
+,11-01-10,SWL 2011,Benzene,Jaedong,Loss,
+,11-01-10,SWL 2011,Bloody Ridge,PerfectMan,Win,
+,11-01-10,SWL 2011,Aztec,Killer,Win,
+,11-01-08,SWL 2011,Aztec,Where,Loss,
+,10-12-20,Shinhan10-11 Prole..,Grand Line SE,Bogus,Loss,
+,10-12-11,Shinhan10-11 Prole..,Bloody Ridge,Anytime,Win,
+,10-10-29,2010 Winter OSL Pr..,Icarus,Shuttle,Loss,
+,10-10-29,2010 Winter OSL Pr..,Eye of the Storm,Shuttle,Loss,
+,10-10-29,2010 Winter OSL Pr..,Eye of the Storm,Speed,Win,
+,10-10-29,2010 Winter OSL Pr..,Aztec,Speed,Win,
+,10-10-28,2010 Winter MST Pr..,Match Point,PianO,Loss,
+,10-10-28,2010 Winter MST Pr..,Fighting Spirit,PianO,Loss,
+,10-10-24,Shinhan10-11 Prole..,Icarus,Action,Loss,
+,10-10-18,Shinhan10-11 Prole..,Icarus,ZerO,Loss,
+,10-06-24,KeSPA 09-10 Dream ..,Fighting Spirit,n.Die_soO,Loss,
+,10-06-17,KeSPA 09-10 Dream ..,Fighting Spirit,Hm[ArnC],Win,
+,10-06-11,2010 Summer OSL Pr..,Match Point,Stats,Loss,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,Stats,Loss,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,Stats,Win,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,Defy,Win,
+,10-06-11,2010 Summer OSL Pr..,Match Point,Defy,Win,
+,10-06-03,KeSPA 09-10 Dream ..,Fighting Spirit,Sky,Win,
+,10-06-03,KeSPA 09-10 Dream ..,Roadrunner,Rush,Win,
+,10-05-27,2010 Summer MST Pr..,Fighting Spirit,Sexy,Loss,
+,10-05-27,2010 Summer MST Pr..,Match Point,Sexy,Win,
+,10-05-27,2010 Summer MST Pr..,Odd-Eye 2,Sexy,Loss,
+,10-05-13,KeSPA 09-10 Dream ..,Grand Line,Suny,Loss,
+,10-05-13,KeSPA 09-10 Dream ..,Fighting Spirit,Center,Win,
+,10-05-06,KeSPA 09-10 Dream ..,Fighting Spirit,Brave,Win,
+,10-05-06,KeSPA 09-10 Dream ..,Grand Line,Bomber,Loss,
+,10-04-22,KeSPA 09-10 Dream ..,Polaris Rhapsody,SungEun,Win,
+,10-02-05,2010 Spring OSL Pr..,Eye of the Storm,PianO,Loss,
+,10-02-05,2010 Spring OSL Pr..,Match Point,PianO,Loss,
