,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-02,Shinhan10-11 Prole..,Neo Beltway,Light,Loss,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,Last,Loss,
+,11-06-30,2011 Summer MST Pr..,Monte Cristo,Last,Win,
+,11-06-30,2011 Summer MST Pr..,La Mancha,Last,Loss,
+,11-06-30,2011 Summer MST Pr..,La Mancha,Cola,Win,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,Cola,Win,
+,11-06-28,Shinhan10-11 Prole..,New Empire of th..,Tyson,Win,
+,11-06-25,Shinhan10-11 Prole..,New Empire of th..,Wooki,Loss,
+,11-06-20,Shinhan10-11 Prole..,Neo Beltway,Snow,Win,
+,11-06-18,Shinhan10-11 Prole..,Neo Beltway,Last,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Where,Loss,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Where,Loss,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Where,Win,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Bee,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Bee,Win,
+,11-06-15,Shinhan10-11 Prole..,Neo Beltway,HiyA,Loss,
+,11-06-12,Shinhan10-11 Prole..,Neo Aztec,n.Die_soO,Loss,
+,11-06-08,Shinhan10-11 Prole..,Neo Aztec,Stork,Win,
+,11-06-08,Shinhan10-11 Prole..,Circuit Breaker,Stork,Win,
+,11-06-05,Shinhan10-11 Prole..,Icarus,ggaemo,Loss,
+,11-05-23,Shinhan10-11 Prole..,Neo Aztec,Tyson,Win,
+,11-05-18,Shinhan10-11 Prole..,Neo Aztec,JangBi,Loss,
+,11-05-15,Shinhan10-11 Prole..,La Mancha,Neo.G_Soulkey,Loss,
+,11-05-10,Shinhan10-11 Prole..,New Empire of th..,BaBy,Win,
+,11-05-07,Shinhan10-11 Prole..,Neo Aztec,PianO,Win,
+,11-05-03,Shinhan10-11 Prole..,New Empire of th..,Dear,Loss,
+,11-05-01,Shinhan10-11 Prole..,Circuit Breaker,BByong,Win,
+,11-04-27,Shinhan10-11 Prole..,New Empire of th..,Classic,Win,
+,11-04-25,Shinhan10-11 Prole..,Neo Aztec,n.Die_soO,Loss,
+,11-04-09,SWL 2011,Icarus,s2,Loss,
+,11-03-29,MBC Survivor 22nd,Empire of the Sun,hero,Loss,
+,11-03-29,MBC Survivor 22nd,Circuit Breaker,Reality,Loss,
+,11-03-22,SWL 2011,Bloody Ridge,RorO,Loss,
+,11-03-19,SWL 2011,Circuit Breaker,free,Win,
+,11-03-19,SWL 2011,Icarus,ZerO,Win,
+,11-03-19,SWL 2011,Benzene,Neo.G_Soulkey,Win,
+,11-03-19,SWL 2011,La Mancha,Light,Win,
+,11-03-16,SWL 2011,Fortress SE,BeSt,Win,
+,11-03-16,SWL 2011,Benzene,By.Sun,Win,
+,11-03-16,SWL 2011,Bloody Ridge,Bisu,Win,
+,11-03-16,SWL 2011,Icarus,Fantasy,Win,
+,11-03-13,SWL 2011,La Mancha,Stork,Loss,
+,11-03-13,SWL 2011,Fortress SE,JangBi,Win,
+,11-03-13,SWL 2011,Empire of the Sun,Brave,Win,
+,11-03-13,SWL 2011,Bloody Ridge,great,Win,
+,11-03-07,SWL 2011,Bloody Ridge,sHy,Loss,
+,11-03-07,SWL 2011,Circuit Breaker,PerfectMan,Win,
+,11-02-15,SWL 2011,Aztec,great,Win,
+,11-02-15,SWL 2011,Empire of the Sun,Stork,Win,
+,11-02-13,SWL 2011,Fortress SE,Mind,Loss,
+,11-01-31,SWL 2011,Icarus,Sea,Loss,
+,11-01-26,SWL 2011,Bloody Ridge,Flying,Loss,
+,11-01-23,SWL 2011,Benzene,Bogus,Loss,
+,11-01-17,SWL 2011,Aztec,HiyA,Win,
+,11-01-15,SWL 2011,Icarus,Snow,Loss,
+,11-01-15,SWL 2011,Circuit Breaker,Hydra,Win,
+,11-01-10,SWL 2011,Benzene,firebathero,Win,
+,11-01-10,SWL 2011,Aztec,ggaemo,Win,
+,11-01-10,SWL 2011,Fortress SE,Peace,Win,
+,11-01-10,SWL 2011,Circuit Breaker,RuBy,Win,
+,11-01-08,SWL 2011,Circuit Breaker,Fantasy,Loss,
+,11-01-08,SWL 2011,Empire of the Sun,BeSt,Win,
+,10-12-27,Shinhan10-11 Prole..,Bloody Ridge,Horang2,Loss,
+,10-12-25,Shinhan10-11 Prole..,Grand Line SE,Dear,Win,
+,10-12-19,Shinhan10-11 Prole..,Aztec,Neo.G_Soulkey,Win,
+,10-12-16,PDPop MSL,Benzene,free,Loss,
+,10-12-16,PDPop MSL,Dante&#039;s Peak,Jaedong,Loss,
