,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-03,Shinhan10-11 Prole..,La Mancha,Reality,Win,
+,11-07-01,ODT2011-1,Gladiator,hyvaa,Win,
+,11-07-01,ODT2011-1,New Bloody Ridge,RorO,Win,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,herO[jOin],Loss,
+,11-06-30,2011 Summer MST Pr..,Monte Cristo,herO[jOin],Win,
+,11-06-30,2011 Summer MST Pr..,La Mancha,herO[jOin],Loss,
+,11-06-30,2011 Summer MST Pr..,La Mancha,NoroO,Win,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,NoroO,Win,
+,11-06-28,Shinhan10-11 Prole..,La Mancha,Classic,Loss,
+,11-06-26,Shinhan10-11 Prole..,Circuit Breaker,Bisu,Loss,
+,11-06-21,Shinhan10-11 Prole..,New Empire of th..,free,Loss,
+,11-06-18,Shinhan10-11 Prole..,New Empire of th..,Tyson,Loss,
+,11-06-15,Shinhan10-11 Prole..,Neo Beltway,Stats,Win,
+,11-06-13,Shinhan10-11 Prole..,New Empire of th..,firebathero,Win,
+,11-06-06,Shinhan10-11 Prole..,La Mancha,Mind,Win,
+,11-06-04,Shinhan10-11 Prole..,New Empire of th..,Movie,Win,
+,11-05-22,Shinhan10-11 Prole..,Alternative,Peace,Loss,
+,11-05-16,Shinhan10-11 Prole..,New Empire of th..,Bogus,Loss,
+,11-05-09,Shinhan10-11 Prole..,New Bloody Ridge,GuemChi,Win,
+,11-04-30,Shinhan10-11 Prole..,Beltway,Sacsri,Loss,
+,11-04-27,Shinhan10-11 Prole..,New Empire of th..,HyuN,Win,
+,11-04-24,Shinhan10-11 Prole..,Beltway,Reality,Loss,
+,11-03-20,SWL 2011,Empire of the Sun,Fantasy,Loss,
+,11-03-12,SWL 2011,Benzene,Modesty,Win,
+,11-03-12,SWL 2011,Icarus,Calm,Win,
+,11-03-12,SWL 2011,Empire of the Sun,hero,Win,
+,11-03-10,MBC Survivor 22nd,Empire of the Sun,Shine,Loss,
+,11-03-10,MBC Survivor 22nd,Circuit Breaker,Paralyze,Loss,
+,11-03-07,SWL 2011,Fortress SE,Action,Loss,
+,11-03-03,2011 Spring MST Pr..,Dante&#039;s Pea..,Pusan,Win,
+,11-03-03,2011 Spring MST Pr..,La Mancha,Pusan,Win,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,Pusan,Loss,
+,11-03-02,SWL 2011,Icarus,Neo.G_Soulkey,Loss,
+,11-03-02,SWL 2011,Empire of the Sun,ZerO,Win,
+,11-02-27,SWL 2011,Aztec,RorO,Loss,
+,11-02-27,SWL 2011,Fortress SE,Pure,Win,
+,11-02-27,SWL 2011,Circuit Breaker,Mind,Win,
+,11-02-27,SWL 2011,Empire of the Sun,BaBy,Win,
+,11-02-23,SWL 2011,Benzene,Light,Loss,
+,11-02-23,SWL 2011,Empire of the Sun,Jaehoon,Win,
+,11-02-23,SWL 2011,Fortress SE,Tyson,Win,
+,11-02-16,SWL 2011,Empire of the Sun,Fantasy,Loss,
+,11-02-16,SWL 2011,Circuit Breaker,Bisu,Win,
+,11-02-14,SWL 2011,Empire of the Sun,Light,Loss,
+,11-02-01,SWL 2011,Benzene,ggaemo,Win,
+,11-02-01,SWL 2011,Aztec,firebathero,Win,
+,11-02-01,SWL 2011,Fortress SE,Iris,Win,
+,11-02-01,SWL 2011,Circuit Breaker,M18M,Win,
+,11-01-25,SWL 2011,Icarus,Last,Loss,
+,11-01-25,SWL 2011,Benzene,Kal,Win,
+,11-01-25,SWL 2011,La Mancha,Calm,Win,
+,11-01-17,SWL 2011,Aztec,Stats,Loss,
+,11-01-17,SWL 2011,Empire of the Sun,Action,Win,
+,11-01-17,SWL 2011,Bloody Ridge,Violet,Win,
+,11-01-07,Bacchus2010 OSL,Gladiator,Stork,Loss,
+,11-01-07,Bacchus2010 OSL,Icarus,Stork,Win,
+,10-12-31,Bacchus2010 OSL,Pathfinder,Stork,Loss,
+,10-12-22,Bacchus2010 OSL,Aztec,Calm,Loss,
+,10-12-20,Shinhan10-11 Prole..,Circuit Breaker,Jaehoon,Loss,
