,Date&nbsp;,League,Map,Opponent,Result,
+,11-06-26,Shinhan10-11 Prole..,Alternative,hyvaa,Win,
+,11-06-24,ODT2011-1,Gladiator,Mind,Win,
+,11-06-24,ODT2011-1,New Bloody Ridge,Tempest,Win,
+,11-06-22,Shinhan10-11 Prole..,New Bloody Ridge,Juni,Loss,
+,11-06-20,Shinhan10-11 Prole..,Icarus,Flash,Win,
+,11-06-14,Shinhan10-11 Prole..,New Bloody Ridge,Mind,Win,
+,11-06-12,Shinhan10-11 Prole..,Alternative,HyuN,Win,
+,11-06-07,Shinhan10-11 Prole..,Alternative,ggaemo,Win,
+,11-06-04,Shinhan10-11 Prole..,New Bloody Ridge,Alone,Win,
+,11-06-02,ABC Mart MSL,Circuit Breaker,Flash,Loss,
+,11-06-02,ABC Mart MSL,Monte Cristo,Flash,Loss,
+,11-06-02,ABC Mart MSL,La Mancha,Flash,Loss,
+,11-05-21,Shinhan10-11 Prole..,La Mancha,JangBi,Win,
+,11-05-19,ABC Mart MSL,Monte Cristo,Mind,Win,
+,11-05-19,ABC Mart MSL,Dante&#039;s Pea..,Mind,Win,
+,11-05-19,ABC Mart MSL,La Mancha,Mind,Win,
+,11-05-14,Shinhan10-11 Prole..,Circuit Breaker,Bogus,Win,
+,11-05-12,ABC Mart MSL,Circuit Breaker,Mind,Loss,
+,11-05-11,Shinhan10-11 Prole..,Alternative,Killer,Win,
+,11-05-08,Shinhan10-11 Prole..,Beltway,Mind,Loss,
+,11-05-07,ABC Mart MSL,La Mancha,Stork,Win,
+,11-05-07,ABC Mart MSL,Circuit Breaker,Stork,Loss,
+,11-05-04,Shinhan10-11 Prole..,New Bloody Ridge,Peace,Loss,
+,11-05-01,Shinhan10-11 Prole..,Icarus,Flash,Loss,
+,11-05-01,Shinhan10-11 Prole..,Neo Aztec,Crazy-Hydra,Loss,
+,11-04-28,ABC Mart MSL,Dante&#039;s Pea..,Stork,Win,
+,11-04-25,Shinhan10-11 Prole..,Icarus,Saint,Win,
+,11-04-23,Shinhan10-11 Prole..,Icarus,Light,Win,
+,11-04-14,ABC Mart MSL,Dante&#039;s Pea..,ggaemo,Win,
+,11-04-14,ABC Mart MSL,Monte Cristo,Light,Win,
+,11-03-26,SWL 2011,Empire of the Sun,Fantasy,Loss,
+,11-03-26,SWL 2011,Icarus,Ssak,Win,
+,11-03-20,SWL 2011,Circuit Breaker,Iris,Loss,
+,11-03-20,SWL 2011,La Mancha,Rock,Win,
+,11-03-06,SWL 2011,Aztec,Kal,Loss,
+,11-02-28,SWL 2011,Benzene,Really,Loss,
+,11-02-28,SWL 2011,Bloody Ridge,GuemChi,Win,
+,11-02-28,SWL 2011,Aztec,ZerO,Win,
+,11-02-28,SWL 2011,Icarus,Neo.G_Soulkey,Win,
+,11-02-26,SWL 2011,Circuit Breaker,Sea,Loss,
+,11-02-22,SWL 2011,La Mancha,Action,Loss,
+,11-02-20,SWL 2011,Aztec,Killer,Loss,
+,11-02-19,PDPop MSL,Triathlon,great,Win,
+,11-02-19,PDPop MSL,Benzene,great,Win,
+,11-02-19,PDPop MSL,Circuit Breaker,great,Win,
+,11-02-19,PDPop MSL,Dante&#039;s Peak,great,Loss,
+,11-02-12,PDPop MSL,Triathlon,Jaedong,Win,
+,11-02-12,PDPop MSL,Dante&#039;s Peak,Jaedong,Loss,
+,11-02-12,PDPop MSL,Circuit Breaker,Jaedong,Loss,
+,11-02-12,PDPop MSL,Benzene,Jaedong,Win,
+,11-02-12,PDPop MSL,Triathlon,Jaedong,Win,
+,11-02-01,SWL 2011,Fortress SE,BeSt,Win,
+,11-02-01,SWL 2011,Aztec,n.Die_soO,Win,
+,11-02-01,SWL 2011,Circuit Breaker,Bisu,Win,
+,11-01-30,SWL 2011,Icarus,Flying,Win,
+,11-01-29,PDPop MSL,Circuit Breaker,Calm,Win,
+,11-01-29,PDPop MSL,Triathlon,Calm,Win,
+,11-01-24,SWL 2011,Benzene,Stork,Loss,
+,11-01-24,SWL 2011,Bloody Ridge,great,Win,
