,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-03,Shinhan10-11 Prole..,Circuit Breaker,BaBy,Win,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,Stats,Win,
+,11-06-30,2011 Summer MST Pr..,Monte Cristo,Stats,Loss,
+,11-06-30,2011 Summer MST Pr..,La Mancha,Stats,Win,
+,11-06-30,2011 Summer MST Pr..,La Mancha,Sacsri,Win,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,Sacsri,Win,
+,11-06-26,Shinhan10-11 Prole..,New Empire of th..,Horang2,Loss,
+,11-06-21,Shinhan10-11 Prole..,Neo Beltway,firebathero,Win,
+,11-06-18,Shinhan10-11 Prole..,Neo Beltway,Stats,Loss,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,n.Die_soO,Loss,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,n.Die_soO,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,n.Die_soO,Loss,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,hitmaN[jOin],Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,hitmaN[jOin],Win,
+,11-06-06,Shinhan10-11 Prole..,Circuit Breaker,JangBi,Loss,
+,11-06-04,Shinhan10-11 Prole..,La Mancha,yeOngJae,Win,
+,11-06-02,KeSPA 10-11 Dream ..,Icarus,BByong,Loss,
+,11-06-02,KeSPA 10-11 Dream ..,Beltway,SonGDuri,Win,
+,11-06-02,KeSPA 10-11 Dream ..,La Mancha,Rush,Win,
+,11-05-26,KeSPA 10-11 Dream ..,La Mancha,Dear,Win,
+,11-05-22,Shinhan10-11 Prole..,Circuit Breaker,ZerO,Loss,
+,11-05-19,KeSPA 10-11 Dream ..,New Empire of th..,BisAnG,Win,
+,11-05-16,Shinhan10-11 Prole..,Circuit Breaker,Jaedong,Loss,
+,11-05-12,KeSPA 10-11 Dream ..,New Empire of th..,Sky,Win,
+,11-05-12,KeSPA 10-11 Dream ..,Beltway,Bee,Win,
+,11-05-11,Shinhan10-11 Prole..,Beltway,Ssak,Win,
+,11-05-05,KeSPA 10-11 Dream ..,Neo Aztec,wOw,Win,
+,11-05-05,KeSPA 10-11 Dream ..,Circuit Breaker,Sang,Win,
+,11-05-05,KeSPA 10-11 Dream ..,La Mancha,Tiny,Win,
+,11-05-05,KeSPA 10-11 Dream ..,Circuit Breaker,ByuL,Win,
+,11-05-05,KeSPA 10-11 Dream ..,New Bloody Ridge,Sharp,Win,
+,11-05-05,KeSPA 10-11 Dream ..,Beltway,Kop,Win,
+,11-04-28,KeSPA 10-11 Dream ..,Circuit Breaker,Where,Loss,
+,11-04-28,KeSPA 10-11 Dream ..,New Empire of th..,Mong,Win,
+,11-04-24,Shinhan10-11 Prole..,New Empire of th..,BaBy,Loss,
+,11-04-14,KeSPA 10-11 Dream ..,La Mancha,Flying,Loss,
+,11-03-17,KeSPA 10-11 Dream ..,Icarus,yeOngJae,Win,
+,11-03-17,KeSPA 10-11 Dream ..,Empire of the Sun,Ssak,Win,
+,11-03-17,KeSPA 10-11 Dream ..,Bloody Ridge,Paralyze,Win,
+,11-03-17,KeSPA 10-11 Dream ..,Benzene,n.Die_soO,Win,
+,11-03-17,KeSPA 10-11 Dream ..,Fortress SE,Mercury,Win,
+,11-03-17,KeSPA 10-11 Dream ..,La Mancha,Anyppi,Loss,
+,11-03-17,KeSPA 10-11 Dream ..,Fortress SE,NoroO,Win,
+,11-03-17,KeSPA 10-11 Dream ..,Empire of the Sun,Suny,Win,
+,11-03-03,2011 Spring MST Pr..,La Mancha,HyuN,Loss,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,HyuN,Loss,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,LuCifer,Win,
+,11-03-03,2011 Spring MST Pr..,Dante&#039;s Pea..,LuCifer,Win,
+,11-01-31,SWL 2011,Bloody Ridge,Midas,Loss,
+,11-01-27,KeSPA 10-11 Dream ..,Empire of the Sun,hOpe,Win,
+,11-01-27,KeSPA 10-11 Dream ..,Bloody Ridge,BByong,Win,
+,11-01-27,KeSPA 10-11 Dream ..,Fortress SE,Rush,Win,
+,11-01-25,SWL 2011,Circuit Breaker,Jaedong,Loss,
+,11-01-25,SWL 2011,Icarus,HiyA,Win,
+,11-01-20,KeSPA 10-11 Dream ..,Fortress SE,sHy,Loss,
+,11-01-20,KeSPA 10-11 Dream ..,Circuit Breaker,Dear,Win,
+,11-01-06,KeSPA 10-11 Dream ..,Empire of the Sun,ZerG[kaL],Win,
+,11-01-06,KeSPA 10-11 Dream ..,Circuit Breaker,wOw,Win,
+,10-12-23,KeSPA 10-11 Dream ..,Empire of the Sun,Mercury,Win,
+,10-12-23,KeSPA 10-11 Dream ..,Bloody Ridge,Klaus,Win,
+,10-12-23,KeSPA 10-11 Dream ..,Fortress,Rise,Win,
+,10-12-23,KeSPA 10-11 Dream ..,Fortress,Suny,Loss,
+,10-12-23,KeSPA 10-11 Dream ..,Bloody Ridge,NoroO,Win,
