,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-05,Shinhan10-11 Prole..,Neo Beltway,Really,Loss,
+,11-06-30,2011 Summer MST Pr..,Monte Cristo,BisAnG,Loss,
+,11-06-30,2011 Summer MST Pr..,La Mancha,BisAnG,Loss,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,BisAnG,Win,
+,11-06-25,Shinhan10-11 Prole..,Alternative,YellOw,Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Bogus,Loss,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Bogus,Loss,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Sky,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Sky,Win,
+,11-06-08,Shinhan10-11 Prole..,Circuit Breaker,Jaehoon,Loss,
+,11-05-18,Shinhan10-11 Prole..,Neo Aztec,HyuN,Win,
+,11-05-16,Shinhan10-11 Prole..,Beltway,Reality,Loss,
+,11-05-08,Shinhan10-11 Prole..,Circuit Breaker,Movie,Loss,
+,11-04-26,Shinhan10-11 Prole..,La Mancha,free,Loss,
+,11-04-24,Shinhan10-11 Prole..,La Mancha,Shuttle,Loss,
+,11-03-12,MBC Survivor 22nd,Dante&#039;s Pea..,Hyuk,Loss,
+,11-03-12,MBC Survivor 22nd,Empire of the Sun,Flash,Loss,
+,11-03-12,MBC Survivor 22nd,Circuit Breaker,Hyuk,Win,
+,11-03-07,SWL 2011,Fortress SE,firebathero,Loss,
+,11-02-13,SWL 2011,La Mancha,Flash,Loss,
+,11-01-31,SWL 2011,Fortress SE,FrOzen,Loss,
+,11-01-31,SWL 2011,Bloody Ridge,Last,Win,
+,11-01-23,SWL 2011,Circuit Breaker,Light,Loss,
+,11-01-13,PDPop MSL,Benzene,Jaedong,Loss,
+,11-01-10,SWL 2011,Fortress SE,Jaedong,Loss,
+,11-01-08,SWL 2011,Empire of the Sun,Hydra,Win,
+,11-01-06,PDPop MSL,Dante&#039;s Peak,Jaedong,Loss,
+,10-12-30,PDPop MSL,Circuit Breaker,PerfectMan,Win,
+,10-12-30,PDPop MSL,Triathlon,HoGiL,Loss,
+,10-12-29,Shinhan10-11 Prole..,Grand Line SE,great,Win,
+,10-12-26,Shinhan10-11 Prole..,Circuit Breaker,free,Loss,
+,10-12-20,Shinhan10-11 Prole..,Fortress,FrOzen,Win,
+,10-12-07,Shinhan10-11 Prole..,Grand Line SE,YellOw,Loss,
+,10-12-05,Shinhan10-11 Prole..,Fortress,Violet,Win,
+,10-11-29,Shinhan10-11 Prole..,Grand Line SE,Paralyze,Win,
+,10-11-20,MBC Survivor 21st,Circuit Breaker,ZerO,Win,
+,10-11-20,MBC Survivor 21st,Aztec,n.Die_soO,Win,
+,10-11-17,Shinhan10-11 Prole..,Fortress,Much,Win,
+,10-11-09,Shinhan10-11 Prole..,Icarus,great,Win,
+,10-11-04,MBC Survivor 21st,Aztec,RorO,Loss,
+,10-11-02,Shinhan10-11 Prole..,Fortress,HiyA,Loss,
+,10-10-29,2010 Winter OSL Pr..,Eye of the Storm,Suny,Loss,
+,10-10-29,2010 Winter OSL Pr..,Aztec,Suny,Loss,
+,10-10-29,2010 Winter OSL Pr..,Icarus,Suny,Win,
+,10-10-29,2010 Winter OSL Pr..,Icarus,hOpe,Win,
+,10-10-29,2010 Winter OSL Pr..,Eye of the Storm,hOpe,Win,
