,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-05,Shinhan10-11 Prole..,New Empire of th..,GuemChi,Loss,
+,11-06-30,2011 Summer MST Pr..,La Mancha,Much,Loss,
+,11-06-30,2011 Summer MST Pr..,Circuit Breaker,Much,Loss,
+,11-06-29,ODT2011-1,La Mancha,Sea,Loss,
+,11-06-29,ODT2011-1,Gladiator,Killer,Loss,
+,11-06-29,ODT2011-1,New Bloody Ridge,Kal,Win,
+,11-06-22,Shinhan10-11 Prole..,Icarus,s2,Loss,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Juni,Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Juni,Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,ggaemo,Win,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,ggaemo,Win,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,BeSt,Win,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,BeSt,Loss,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,BeSt,Win,
+,11-06-17,2011 Summer ODT Pr..,Gladiator,Progamer,Win,
+,11-06-17,2011 Summer ODT Pr..,La Mancha,Progamer,Loss,
+,11-06-17,2011 Summer ODT Pr..,New Bloody Ridge,Progamer,Win,
+,11-03-03,2011 Spring MST Pr..,Dante&#039;s Pea..,Tyson,Loss,
+,11-03-03,2011 Spring MST Pr..,La Mancha,Tyson,Win,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,Tyson,Loss,
+,11-03-03,2011 Spring MST Pr..,Empire of the Sun,oDin,Win,
+,11-03-03,2011 Spring MST Pr..,Dante&#039;s Pea..,oDin,Win,
+,10-12-26,Shinhan10-11 Prole..,Grand Line SE,Really,Loss,
+,10-12-14,Shinhan10-11 Prole..,Icarus,HyuN,Win,
+,10-11-15,Shinhan10-11 Prole..,Fortress,Jaehoon,Loss,
+,10-10-29,2010 Winter OSL Pr..,Eye of the Storm,Calm,Loss,
+,10-10-29,2010 Winter OSL Pr..,Aztec,Calm,Loss,
+,10-10-29,2010 Winter OSL Pr..,Icarus,Calm,Win,
+,10-10-29,2010 Winter OSL Pr..,Aztec,Jaehoon,Win,
+,10-10-29,2010 Winter OSL Pr..,Icarus,Jaehoon,Loss,
+,10-10-29,2010 Winter OSL Pr..,Eye of the Storm,Jaehoon,Win,
+,10-10-28,2010 Winter MST Pr..,Match Point,yCh[z-zOne],Loss,
+,10-10-28,2010 Winter MST Pr..,Fighting Spirit,yCh[z-zOne],Loss,
+,10-10-20,Shinhan10-11 Prole..,Icarus,Movie,Loss,
+,10-07-12,Shinhan09-10 Prole..,Match Point,great,Win,
+,10-06-24,KeSPA 09-10 Dream ..,Polaris Rhapsody,Ssak,Loss,
+,10-06-17,KeSPA 09-10 Dream ..,Grand Line SE,Bogus,Win,
+,10-06-17,KeSPA 09-10 Dream ..,Roadrunner,Last,Loss,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,Anyppi,Loss,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,Anyppi,Win,
+,10-06-11,2010 Summer OSL Pr..,Match Point,Anyppi,Loss,
+,10-06-03,KeSPA 09-10 Dream ..,Roadrunner,Alone,Win,
+,10-06-03,KeSPA 09-10 Dream ..,Fighting Spirit,BByong,Loss,
+,10-06-03,KeSPA 09-10 Dream ..,Match Point,Where,Win,
+,10-05-27,2010 Summer MST Pr..,Odd-Eye 2,EffOrt,Loss,
+,10-05-27,2010 Summer MST Pr..,Fighting Spirit,EffOrt,Loss,
+,10-05-27,2010 Summer MST Pr..,Odd-Eye 2,oDin,Win,
+,10-05-27,2010 Summer MST Pr..,Fighting Spirit,oDin,Win,
+,10-05-27,2010 Summer MST Pr..,Match Point,oDin,Loss,
+,10-05-13,KeSPA 09-10 Dream ..,Polaris Rhapsody,Anyppi,Win,
+,10-05-13,KeSPA 09-10 Dream ..,Match Point,Neo.G_Soulkey,Win,
+,10-05-13,KeSPA 09-10 Dream ..,Roadrunner,Crazy-Hydra,Loss,
+,10-05-06,KeSPA 09-10 Dream ..,Match Point,Chavi,Loss,
+,10-05-06,KeSPA 09-10 Dream ..,Match Point,Grape,Win,
+,10-05-04,Shinhan09-10 Prole..,Match Point,Reach,Loss,
+,10-04-22,KeSPA 09-10 Dream ..,Match Point,Tazza,Win,
+,10-04-10,Shinhan09-10 Prole..,Match Point,Violet,Win,
+,10-03-15,Shinhan 2010 Winne..,Judgment Day,JangBi,Loss,
+,10-03-15,Shinhan 2010 Winne..,Neo Moon Glaive,Miracle,Win,
+,10-03-15,Shinhan 2010 Winne..,Match Point,oDin,Win,
+,10-03-02,Shinhan 2010 Winne..,Neo Moon Glaive,sKyHigh,Loss,
+,10-02-05,2010 Spring OSL Pr..,Match Point,Light,Loss,
+,10-02-05,2010 Spring OSL Pr..,Fighting Spirit,Light,Loss,
+,10-02-05,2010 Spring OSL Pr..,Fighting Spirit,yoOn,Win,
+,10-02-05,2010 Spring OSL Pr..,Eye of the Storm,yoOn,Win,
+,10-02-04,2010 Spring MST Pr..,Fighting Spirit,Crazy-Hydra,Loss,
+,10-02-04,2010 Spring MST Pr..,Odd-Eye,Crazy-Hydra,Loss,
+,10-02-04,2010 Spring MST Pr..,Odd-Eye,ZerG[kaL],Win,
+,10-02-04,2010 Spring MST Pr..,Match Point,ZerG[kaL],Win,
+,09-12-31,KeSPA 09-10 Dream ..,New Tornado,Just,Loss,
+,09-12-31,KeSPA 09-10 Dream ..,New Tornado,Neo.G_Soulkey,Win,
+,09-12-31,KeSPA 09-10 Dream ..,Match Point,hOn_sin,Win,
+,09-12-19,Shinhan09-10 Prole..,Match Point,BeSt,Loss,
+,09-12-10,KeSPA 09-10 Dream ..,Outsider SE,MarineKing,Win,
+,09-12-10,KeSPA 09-10 Dream ..,New Tornado,Ssak,Win,
+,09-09-30,2009 Fall OSL Prel..,Destination,FrOzen,Loss,
+,09-09-30,2009 Fall OSL Prel..,Heartbreak Ridge,FrOzen,Win,
+,09-09-30,2009 Fall OSL Prel..,Return of the King,FrOzen,Loss,
+,09-09-30,2009 Fall OSL Prel..,Heartbreak Ridge,Iris,Win,
+,09-09-30,2009 Fall OSL Prel..,Return of the King,Iris,Win,
+,09-09-30,2009 Fall OSL Prel..,Destination,Iris,Loss,
+,09-09-30,2009 Fall OSL Prel..,Return of the King,Flying,Win,
+,09-09-30,2009 Fall OSL Prel..,Destination,Flying,Win,
+,09-09-30,2009 Fall OSL Prel..,Heartbreak Ridge,Flying,Loss,
+,09-09-29,2009 Fall MST Prel..,Byzantium 3,Flying,Loss,
+,09-09-29,2009 Fall MST Prel..,Destination,Flying,Loss,
+,09-09-29,2009 Fall MST Prel..,Heartbreak Ridge,Flying,Win,
+,09-09-09,SPL 2009 MapTest,Fighting Spirit,Chavi,Loss,
+,09-09-09,SPL 2009 MapTest,Judgment Day,Brave,Loss,
+,09-09-08,SPL 2009 MapTest,Match Point,HoGiL,Loss,
+,09-09-08,SPL 2009 MapTest,Acro,Twilight,Win,
+,09-08-03,STX Masters 2009,Neo Harmony,PuMa,Loss,
+,09-06-18,2009 Minor League,Shades of Twilight,hOn_sin,Win,
+,09-06-18,2009 Minor League,Shades of Twilight,kkong,Loss,
+,09-06-11,2009 Minor League,Shades of Twilight,BarrackS,Loss,
+,09-06-11,2009 Minor League,Shades of Twilight,Snow,Loss,
+,09-06-04,2009 Minor League,Shades of Twilight,Favian,Win,
+,09-06-04,2009 Minor League,Shades of Twilight,Britney,Win,
+,09-05-01,2009 Spring OSL Pr..,Outsider,RorO,Loss,
+,09-05-01,2009 Spring OSL Pr..,God&#039;s Garden,RorO,Loss,
+,09-05-01,2009 Spring OSL Pr..,God&#039;s Garden,Shark,Win,
+,09-05-01,2009 Spring OSL Pr..,Return of the King,Shark,Win,
+,09-04-30,2009 Minor League,Heartbreak Ridge,ToSic,Win,
+,09-04-30,2009 Minor League,Heartbreak Ridge,Hydra,Win,
+,09-04-23,2009 Minor League,Heartbreak Ridge,M18M,Win,
+,09-04-19,GOM Classic Season 3,Neo Medusa,Reach,Loss,
+,09-04-19,GOM Classic Season 3,Destination,Reach,Loss,
+,09-04-16,2009 Minor League,Heartbreak Ridge,Haran,Win,
+,09-04-16,2009 Minor League,Neo Medusa,Killer,Loss,
