,Date&nbsp;,League,Map,Opponent,Result,
+,11-07-03,Shinhan10-11 Prole..,Neo Aztec,JangBi,Win,
+,11-06-28,Shinhan10-11 Prole..,Neo Aztec,Calm,Win,
+,11-06-26,Shinhan10-11 Prole..,Neo Beltway,Fantasy,Win,
+,11-06-22,ODT2011-1,Gladiator,Flash,Win,
+,11-06-22,ODT2011-1,New Bloody Ridge,Bogus,Win,
+,11-06-21,Shinhan10-11 Prole..,Circuit Breaker,Really,Win,
+,11-06-18,Shinhan10-11 Prole..,Icarus,Sea,Win,
+,11-06-18,Shinhan10-11 Prole..,Circuit Breaker,ZerG[kaL],Win,
+,11-06-15,Shinhan10-11 Prole..,Neo Aztec,Flash,Win,
+,11-06-13,Shinhan10-11 Prole..,Circuit Breaker,ggaemo,Loss,
+,11-06-06,Shinhan10-11 Prole..,Icarus,herO[jOin],Loss,
+,11-06-04,Shinhan10-11 Prole..,Icarus,Leta,Loss,
+,11-05-26,ABC Mart MSL,Monte Cristo,ZerO,Loss,
+,11-05-26,ABC Mart MSL,La Mancha,ZerO,Loss,
+,11-05-26,ABC Mart MSL,Circuit Breaker,ZerO,Win,
+,11-05-26,ABC Mart MSL,Dante&#039;s Pea..,ZerO,Loss,
+,11-05-22,Shinhan10-11 Prole..,Beltway,RuBy,Win,
+,11-05-19,ABC Mart MSL,Circuit Breaker,Grape,Win,
+,11-05-19,ABC Mart MSL,Dante&#039;s Pea..,Grape,Win,
+,11-05-19,ABC Mart MSL,Monte Cristo,Grape,Loss,
+,11-05-16,Shinhan10-11 Prole..,La Mancha,Bogus,Loss,
+,11-05-16,Shinhan10-11 Prole..,Circuit Breaker,Last,Win,
+,11-05-14,Shinhan10-11 Prole..,La Mancha,Bisu,Loss,
+,11-05-12,ABC Mart MSL,La Mancha,Grape,Win,
+,11-05-11,Shinhan10-11 Prole..,La Mancha,Horang2,Loss,
+,11-05-09,Shinhan10-11 Prole..,La Mancha,Neo.G_Soulkey,Loss,
+,11-05-07,ABC Mart MSL,Circuit Breaker,Reality,Win,
+,11-05-07,ABC Mart MSL,Monte Cristo,Reality,Loss,
+,11-05-03,Shinhan10-11 Prole..,Circuit Breaker,Flash,Win,
+,11-04-30,Shinhan10-11 Prole..,Circuit Breaker,BaBy,Win,
+,11-04-28,ABC Mart MSL,Dante&#039;s Pea..,Reality,Win,
+,11-04-27,Shinhan10-11 Prole..,New Bloody Ridge,Saint,Win,
+,11-04-24,Shinhan10-11 Prole..,Circuit Breaker,great,Loss,
+,11-04-21,ABC Mart MSL,Circuit Breaker,Flash,Win,
+,11-04-21,ABC Mart MSL,La Mancha,Sea,Win,
+,11-04-17,Shinhan10-11 All-S..,Circuit Breaker,Fantasy,Win,
+,11-04-02,SWL 2011,Fortress SE,Bisu,Loss,
+,11-04-02,SWL 2011,Icarus,Fantasy,Win,
+,11-04-02,SWL 2011,Empire of the Sun,s2,Win,
+,11-03-20,SWL 2011,Icarus,s2,Loss,
+,11-03-20,SWL 2011,La Mancha,Hyuk,Win,
+,11-03-20,SWL 2011,Benzene,Bisu,Win,
+,11-03-20,SWL 2011,Aztec,Fantasy,Win,
+,11-03-07,SWL 2011,Benzene,Flash,Loss,
+,11-03-07,SWL 2011,Icarus,Perfective,Win,
+,11-03-07,SWL 2011,La Mancha,Action,Win,
+,11-03-05,SWL 2011,Fortress SE,great,Win,
+,11-03-05,SWL 2011,Empire of the Sun,TurN,Win,
+,11-03-05,SWL 2011,Bloody Ridge,Stork,Win,
+,11-03-05,SWL 2011,Circuit Breaker,Reality,Win,
+,11-03-02,SWL 2011,Benzene,Neo.G_Soulkey,Loss,
+,11-02-27,SWL 2011,Benzene,RorO,Win,
+,11-02-20,SWL 2011,Circuit Breaker,BByong,Loss,
+,11-02-20,SWL 2011,La Mancha,Snow,Win,
+,11-02-16,SWL 2011,Fortress SE,Bisu,Loss,
+,11-02-14,SWL 2011,Bloody Ridge,Light,Loss,
+,11-02-14,SWL 2011,Icarus,HyuN,Win,
+,11-02-14,SWL 2011,Circuit Breaker,Sea,Win,
+,11-02-12,PDPop MSL,Triathlon,Hydra,Loss,
+,11-02-12,PDPop MSL,Dante&#039;s Peak,Hydra,Win,
+,11-02-12,PDPop MSL,Circuit Breaker,Hydra,Win,
+,11-02-12,PDPop MSL,Benzene,Hydra,Loss,
+,11-02-12,PDPop MSL,Triathlon,Hydra,Loss,
+,11-01-27,PDPop MSL,Dante&#039;s Peak,Snow,Win,
+,11-01-27,PDPop MSL,Benzene,Snow,Loss,
+,11-01-27,PDPop MSL,Triathlon,Snow,Win,
+,11-01-27,PDPop MSL,Circuit Breaker,Snow,Loss,
+,11-01-25,SWL 2011,Aztec,Bogus,Win,
+,11-01-25,SWL 2011,Circuit Breaker,Last,Win,
+,11-01-20,PDPop MSL,Dante&#039;s Peak,Snow,Win,
+,11-01-19,SWL 2011,Aztec,ZerO,Win,
+,11-01-19,SWL 2011,Circuit Breaker,free,Win,
+,11-01-17,SWL 2011,Benzene,Violet,Loss,
+,11-01-13,PDPop MSL,Benzene,Midas,Win,
+,11-01-12,SWL 2011,Aztec,Stork,Loss,
+,11-01-10,SWL 2011,Circuit Breaker,BaBy,Win,
+,11-01-10,SWL 2011,Fortress SE,Midas,Win,
+,11-01-10,SWL 2011,Benzene,herO[jOin],Win,
+,11-01-06,PDPop MSL,Dante&#039;s Peak,Midas,Win,
+,10-12-28,Shinhan10-11 Prole..,Aztec,Bisu,Loss,
+,10-12-25,Shinhan10-11 Prole..,Icarus,Perfective,Win,
+,10-12-24,Bacchus2010 OSL,Aztec,HoGiL,Loss,
+,10-12-20,Shinhan10-11 Prole..,Bloody Ridge,Light,Loss,
+,10-12-18,Shinhan10-11 Prole..,Aztec,JangBi,Win,
+,10-12-17,Bacchus2010 OSL,Icarus,Calm,Win,
+,10-12-16,PDPop MSL,Benzene,Snow,Win,
+,10-12-16,PDPop MSL,Dante&#039;s Peak,Stats,Win,
+,10-12-13,Shinhan10-11 Prole..,Circuit Breaker,hero,Win,
+,10-12-11,Shinhan10-11 Prole..,Benzene,Pure,Win,
+,10-12-10,Bacchus2010 OSL,Pathfinder,HiyA,Loss,
+,10-12-06,Shinhan10-11 Prole..,Bloody Ridge,Hydra,Loss,
+,10-12-06,Shinhan10-11 Prole..,Circuit Breaker,sKyHigh,Win,
+,10-12-01,Shinhan10-11 Prole..,Benzene,PianO,Win,
+,10-12-01,Shinhan10-11 Prole..,Circuit Breaker,Neo.G_Soulkey,Win,
+,10-11-28,Shinhan10-11 Prole..,Aztec,GoRush,Win,
+,10-11-16,Shinhan10-11 Prole..,Icarus,BeSt,Win,
+,10-11-13,Shinhan10-11 Prole..,Aztec,ZerO,Loss,
+,10-11-13,Shinhan10-11 Prole..,Benzene,Crazy-Hydra,Win,
+,10-11-08,Shinhan10-11 Prole..,Grand Line SE,ggaemo,Win,
+,10-11-06,Shinhan10-11 Prole..,Central Plains,Stork,Loss,
+,10-11-06,Shinhan10-11 Prole..,Aztec,JangBi,Win,
+,10-11-02,Shinhan10-11 Prole..,Icarus,RorO,Win,
+,10-10-27,Shinhan10-11 Prole..,Central Plains,Light,Loss,
+,10-10-25,Shinhan10-11 Prole..,Icarus,Modesty,Win,
+,10-10-25,Shinhan10-11 Prole..,Central Plains,hero,Win,
+,10-10-19,Shinhan10-11 Prole..,Grand Line SE,Stats,Win,
+,10-10-17,Shinhan10-11 Prole..,Aztec,Hydra,Win,
+,10-09-11,Korean Air OSL S2,Flight-Dreamliner,Flash,Loss,
+,10-09-11,Korean Air OSL S2,Grand Line SE,Flash,Loss,
+,10-09-11,Korean Air OSL S2,Polaris Rhapsody,Flash,Win,
+,10-09-11,Korean Air OSL S2,Eye of the Storm,Flash,Loss,
+,10-09-01,Korean Air OSL S2,Grand Line SE,Stork,Win,
+,10-09-01,Korean Air OSL S2,Eye of the Storm,Stork,Win,
+,10-09-01,Korean Air OSL S2,Polaris Rhapsody,Stork,Loss,
+,10-09-01,Korean Air OSL S2,Flight-Dreamliner,Stork,Loss,
+,10-09-01,Korean Air OSL S2,Grand Line SE,Stork,Win,
+,10-08-28,Bigfile MSL,Polaris Rhapsody,Flash,Loss,
+,10-08-28,Bigfile MSL,Triathlon,Flash,Win,
+,10-08-28,Bigfile MSL,Fighting Spirit,Flash,Win,
+,10-08-28,Bigfile MSL,Odd-Eye 3,Flash,Loss,
+,10-08-28,Bigfile MSL,Polaris Rhapsody,Flash,Loss,
+,10-08-27,Korean Air OSL S2,Grand Line SE,Action,Win,
+,10-08-22,WCG2010 Korea,Fighting Spirit,Flash,Win,
+,10-08-22,WCG2010 Korea,Polaris Rhapsody,Flash,Win,
+,10-08-22,WCG2010 Korea,Grand Line SE,Flash,Loss,
+,10-08-21,WCG2010 Korea,Grand Line SE,EffOrt,Win,
+,10-08-21,WCG2010 Korea,Match Point,EffOrt,Win,
+,10-08-21,Bigfile MSL,Polaris Rhapsody,Light,Win,
+,10-08-21,Bigfile MSL,Triathlon,Light,Win,
+,10-08-21,Bigfile MSL,Odd-Eye 3,Light,Loss,
+,10-08-21,Bigfile MSL,Fighting Spirit,Light,Loss,
+,10-08-21,Bigfile MSL,Polaris Rhapsody,Light,Win,
+,10-08-20,Korean Air OSL S2,Eye of the Storm,Action,Win,
+,10-08-18,WCG2010 Korea,Grand Line SE,Light,Win,
+,10-08-18,WCG2010 Korea,Match Point,Light,Win,
+,10-08-18,WCG2010 Korea,Fighting Spirit,Light,Loss,
+,10-08-16,WCG2010 Korea,Fighting Spirit,HiyA,Win,
+,10-08-16,WCG2010 Korea,Polaris Rhapsody,HiyA,Win,
+,10-08-14,Shinhan09-10 All-S..,Outsider SE,Fantasy,Loss,
+,10-08-14,Bigfile MSL,Odd-Eye 3,Sea,Win,
+,10-08-14,Bigfile MSL,Triathlon,Sea,Win,
+,10-08-14,Bigfile MSL,Fighting Spirit,Sea,Win,
+,10-08-11,Korean Air OSL S2,Grand Line SE,Pure,Win,
+,10-08-08,STX Masters 2010,Fortress,ZerO,Loss,
+,10-08-08,STX Masters 2010,Fighting Spirit,Kwanro,Win,
+,10-08-08,STX Masters 2010,Match Point,free,Win,
+,10-08-05,Bigfile MSL,Polaris Rhapsody,Sea,Loss,
+,10-08-04,Korean Air OSL S2,Eye of the Storm,Hydra,Win,
+,10-07-30,Korean Air OSL S2,Flight-Dreamliner,Sea,Loss,
+,10-07-29,Bigfile MSL,Odd-Eye 3,Kal,Win,
+,10-07-29,Bigfile MSL,Polaris Rhapsody,Kal,Loss,
+,10-07-24,Bigfile MSL,Fighting Spirit,Kal,Win,
+,10-07-13,Shinhan09-10 Prole..,Fortress,Sea,Win,
+,10-07-10,Shinhan09-10 Prole..,Match Point,Britney,Win,
+,10-07-09,Korean Air OSL S2,Flight-Dreamliner,Movie,Win,
+,10-07-09,Korean Air OSL S2,Eye of the Storm,Movie,Win,
+,10-07-07,Korean Air OSL S2,Flight-Dreamliner,Ssak,Win,
+,10-07-07,Korean Air OSL S2,Eye of the Storm,Ssak,Win,
+,10-07-06,Shinhan09-10 Prole..,Grand Line SE,s2,Loss,
+,10-07-06,Shinhan09-10 Prole..,Judgment Day,Bisu,Loss,
+,10-07-03,Shinhan09-10 Prole..,Grand Line SE,great,Win,
+,10-07-01,Bigfile MSL,Odd-Eye 3,RorO,Win,
+,10-07-01,Bigfile MSL,Polaris Rhapsody,Tyson,Win,
+,10-06-28,Shinhan09-10 Prole..,Match Point,YellOw,Loss,
+,10-06-23,Shinhan09-10 Prole..,Polaris Rhapsody,fOru,Win,
+,10-06-20,Shinhan09-10 Prole..,Fighting Spirit,Really,Win,
+,10-06-16,Shinhan09-10 Prole..,Polaris Rhapsody,BaBy,Win,
+,10-06-13,Shinhan09-10 Prole..,Grand Line SE,Modesty,Win,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,great,Loss,
+,10-06-11,2010 Summer OSL Pr..,Match Point,Reach,Win,
+,10-06-11,2010 Summer OSL Pr..,Match Point,Juni,Win,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,Juni,Win,
+,10-06-11,2010 Summer OSL Pr..,Great Barrier Reef,Rush,Win,
+,10-06-11,2010 Summer OSL Pr..,Fighting Spirit,Rush,Win,
+,10-06-07,Shinhan09-10 Prole..,Polaris Rhapsody,ZerO,Win,
+,10-06-01,Shinhan09-10 Prole..,Judgment Day,Stats,Win,
+,10-05-29,Hana Daetoo MSL,Match Point,Flash,Loss,
+,10-05-29,Hana Daetoo MSL,Odd-Eye 2,Flash,Loss,
+,10-05-29,Hana Daetoo MSL,Triathlon,Flash,Loss,
+,10-05-23,Shinhan09-10 Prole..,Fighting Spirit,Peace,Win,
+,10-05-20,Hana Daetoo MSL,Fighting Spirit,Calm,Win,
+,10-05-20,Hana Daetoo MSL,Triathlon,Calm,Loss,
+,10-05-20,Hana Daetoo MSL,Odd-Eye 2,Calm,Win,
+,10-05-20,Hana Daetoo MSL,Match Point,Calm,Win,
+,10-05-19,Shinhan09-10 Prole..,Fighting Spirit,sKyHigh,Win,
+,10-05-16,Shinhan09-10 Prole..,Polaris Rhapsody,Flying,Win,
+,10-05-10,Shinhan09-10 Prole..,Roadrunner,ZerO,Win,
+,10-05-10,Shinhan09-10 Prole..,Match Point,ZerO,Win,
+,10-05-08,Hana Daetoo MSL,Fighting Spirit,Midas,Win,
+,10-05-08,Hana Daetoo MSL,Triathlon,Midas,Win,
+,10-05-05,Shinhan09-10 Prole..,Match Point,Fantasy,Win,
+,10-05-05,Shinhan09-10 Prole..,Roadrunner,n.Die_soO,Win,
+,10-05-02,Shinhan09-10 Prole..,Judgment Day,great,Win,
+,10-04-29,Hana Daetoo MSL,Odd-Eye 2,Midas,Win,
+,10-04-27,Shinhan09-10 Prole..,Roadrunner,fOrGG,Loss,
+,10-04-24,Shinhan09-10 Prole..,Fighting Spirit,Leta,Win,
+,10-04-24,Shinhan09-10 Prole..,Judgment Day,PuMa,Win,
+,10-04-22,Hana Daetoo MSL,Odd-Eye 2,Hydra,Win,
+,10-04-22,Hana Daetoo MSL,Fighting Spirit,Hydra,Loss,
+,10-04-19,Shinhan09-10 Prole..,Polaris Rhapsody,RuBy,Loss,
+,10-04-15,Hana Daetoo MSL,Match Point,Hydra,Win,
+,10-04-13,Shinhan09-10 Prole..,Polaris Rhapsody,RorO,Win,
+,10-04-13,Shinhan09-10 Prole..,Grand Line,Shine,Win,
+,10-04-10,Shinhan09-10 Prole..,Grand Line,Modesty,Loss,
+,10-04-01,Hana Daetoo MSL,Fighting Spirit,July,Win,
+,10-04-01,Hana Daetoo MSL,Match Point,Hyuk,Win,
+,10-04-01,Hana Daetoo MSL,Triathlon,BaBy,Loss,
+,10-03-16,Shinhan 2010 Winne..,Judgment Day,Leta,Win,
+,10-03-16,Shinhan 2010 Winne..,Neo Moon Glaive,HoGiL,Win,
+,10-03-16,Shinhan 2010 Winne..,Match Point,go.go,Win,
+,10-03-16,Shinhan 2010 Winne..,New Tornado,YellOw[ArnC],Win,
+,10-03-13,Shinhan 2010 Winne..,New Tornado,Light,Loss,
+,10-03-12,Korean Air OSL S1,Fighting Spirit,BaBy,Loss,
+,10-03-12,Korean Air OSL S1,Great Barrier Reef,BaBy,Loss,
+,10-03-10,Shinhan 2010 Winne..,Match Point,RorO,Win,
+,10-03-10,Shinhan 2010 Winne..,Neo Moon Glaive,BaBy,Win,
+,10-03-10,Shinhan 2010 Winne..,New Tornado,Shine,Win,
+,10-03-07,Shinhan 2010 Winne..,New Tornado,Modesty,Loss,
+,10-03-07,Shinhan 2010 Winne..,Judgment Day,Kal,Win,
+,10-03-01,Shinhan 2010 Winne..,Roadrunner,DarkElf,Loss,
+,10-03-01,Shinhan 2010 Winne..,New Tornado,GoRush,Win,
+,10-02-20,Shinhan 2010 Winne..,Match Point,Stork,Loss,
+,10-02-10,Shinhan 2010 Winne..,Judgment Day,EffOrt,Loss,
+,10-02-10,Shinhan 2010 Winne..,Fighting Spirit,Iris,Win,
+,10-02-07,Shinhan 2010 Winne..,Fighting Spirit,hyvaa,Loss,
+,10-02-07,Shinhan 2010 Winne..,Judgment Day,Really,Win,
+,10-02-01,Shinhan 2010 Winne..,Fighting Spirit,ZerO,Loss,
+,10-02-01,Shinhan 2010 Winne..,Judgment Day,Crazy-Hydra,Win,
+,10-02-01,Shinhan 2010 Winne..,New Tornado,free,Win,
+,10-02-01,Shinhan 2010 Winne..,Roadrunner,Kwanro,Win,
+,10-01-26,Shinhan 2010 Winne..,Match Point,Flash,Loss,
+,10-01-26,Shinhan 2010 Winne..,Judgment Day,HoeJJa,Win,
+,10-01-23,NATE MSL,Fighting Spirit,Flash,Win,
+,10-01-23,NATE MSL,Odd-Eye,Flash,Win,
+,10-01-23,NATE MSL,Ultimatum,Flash,Loss,
+,10-01-23,NATE MSL,Match Point,Flash,Win,
+,10-01-16,NATE MSL,Ultimatum,Kal,Win,
+,10-01-16,NATE MSL,Fighting Spirit,Kal,Win,
+,10-01-16,NATE MSL,Match Point,Kal,Win,
+,10-01-11,Shinhan09-10 Prole..,Outsider SE,Kal,Win,
+,10-01-09,NATE MSL,Match Point,Stats,Win,
+,10-01-09,NATE MSL,Fighting Spirit,Stats,Win,
+,10-01-05,Shinhan09-10 Prole..,Outsider SE,Crazy-Hydra,Loss,
+,10-01-02,Shinhan09-10 Prole..,New Heartbreak R..,TesteR,Win,
+,09-12-31,NATE MSL,Odd-Eye,Stats,Win,
+,09-12-29,Shinhan09-10 Prole..,New Tornado,Sea,Loss,
+,09-12-26,Shinhan09-10 Prole..,New Heartbreak R..,Movie,Win,
+,09-12-25,EVER2009 OSL,New Heartbreak R..,Flash,Loss,
+,09-12-24,NATE MSL,Match Point,FireFist,Win,
+,09-12-21,Shinhan09-10 Prole..,Outsider SE,HoGiL,Win,
+,09-12-18,EVER2009 OSL,Fighting Spirit,Flash,Loss,
+,09-12-17,NATE MSL,Fighting Spirit,FireFist,Win,
+,09-12-16,Shinhan09-10 Prole..,Fighting Spirit,RuBy,Win,
+,09-12-13,Shinhan09-10 Prole..,Neo Moon Glaive,RorO,Win,
+,09-12-13,Shinhan09-10 Prole..,Outsider SE,RorO,Win,
+,09-12-09,EVER2009 OSL,El Niño,Movie,Win,
+,09-12-06,Shinhan09-10 Prole..,Fighting Spirit,Canata,Win,
+,09-12-03,NATE MSL,Fighting Spirit,Stats,Win,
+,09-12-03,NATE MSL,Odd-Eye,Crazy-Hydra,Win,
+,09-12-02,EVER2009 OSL,Eye of the Storm,go.go,Win,
+,09-11-30,Shinhan09-10 Prole..,Match Point,EffOrt,Win,
+,09-11-30,Shinhan09-10 Prole..,Fighting Spirit,sAviOr,Loss,
+,09-11-25,EVER2009 OSL,Fighting Spirit,Pusan,Win,
+,09-11-23,Shinhan09-10 Prole..,Outsider SE,SangHo,Win,
+,09-11-10,Shinhan09-10 Prole..,Outsider SE,Saint,Loss,
+,09-11-07,Shinhan09-10 Prole..,Tornado,Miracle,Win,
+,09-11-07,Shinhan09-10 Prole..,Heartbreak Ridge,great,Win,
+,09-11-03,Shinhan09-10 Prole..,Tornado,RorO,Win,
+,09-10-31,Shinhan09-10 Prole..,Outsider SE,YellOw,Win,
+,09-10-28,Shinhan09-10 Prole..,Heartbreak Ridge,815,Loss,
+,09-10-25,Shinhan09-10 Prole..,Heartbreak Ridge,Hyuk,Loss,
+,09-10-19,Shinhan09-10 Prole..,Outsider SE,ZerO,Win,
+,09-10-19,Shinhan09-10 Prole..,Heartbreak Ridge,ZerO,Loss,
+,09-10-14,Shinhan09-10 Prole..,Tornado,Kal,Win,
+,09-09-26,Shinhan08-09 All-S..,Destination,Bisu,Loss,
+,09-08-30,WCG2009 Korea,Destination,Luxury,Win,
+,09-08-30,WCG2009 Korea,Outsider,Luxury,Loss,
+,09-08-30,WCG2009 Korea,Heartbreak Ridge,Luxury,Win,
+,09-08-29,WCG2009 Korea,Heartbreak Ridge,Stork,Loss,
+,09-08-29,WCG2009 Korea,Return of the King,Stork,Loss,
+,09-08-27,WCG2009 Korea,Return of the King,Kwanro,Win,
+,09-08-27,WCG2009 Korea,Destination,Kwanro,Win,
+,09-08-22,Bacchus2009 OSL,Heartbreak Ridge,YellOw[ArnC],Win,
+,09-08-22,Bacchus2009 OSL,Outsider,YellOw[ArnC],Win,
+,09-08-22,Bacchus2009 OSL,Holy World SE,YellOw[ArnC],Win,
+,09-08-19,WCG2009 Korea,Return of the King,Hwasin,Win,
+,09-08-19,WCG2009 Korea,Destination,Hwasin,Win,
+,09-08-19,WCG2009 Korea,Outsider,Hwasin,Loss,
+,09-08-14,Bacchus2009 OSL,Return of the King,Fantasy,Win,
+,09-08-14,Bacchus2009 OSL,Holy World SE,Fantasy,Win,
+,09-08-14,Bacchus2009 OSL,Outsider,Fantasy,Win,
+,09-08-14,Bacchus2009 OSL,Heartbreak Ridge,Fantasy,Loss,
+,09-08-13,Avalon MSL,Heartbreak Ridge,Calm,Loss,
+,09-08-13,Avalon MSL,Outsider,Calm,Loss,
+,09-08-13,Avalon MSL,Byzantium 3,Calm,Loss,
+,09-08-13,Avalon MSL,Carthage 3,Calm,Win,
+,09-08-08,Shinhan08-09 Prole..,Neo Medusa,Fantasy,Loss,
+,09-08-08,Shinhan08-09 Prole..,Outsider,Hyuk,Loss,
+,09-08-07,Shinhan08-09 Prole..,Outsider,Fantasy,Loss,
+,09-08-02,Shinhan08-09 Prole..,Neo Medusa,EffOrt,Win,
+,09-08-02,Shinhan08-09 Prole..,God&#039;s Garden,Orion,Loss,
+,09-08-01,Shinhan08-09 Prole..,Neo Medusa,EffOrt,Win,
+,09-07-31,Bacchus2009 OSL,Holy World SE,ZerO,Win,
+,09-07-30,Avalon MSL,Outsider,Canata,Win,
+,09-07-30,Avalon MSL,Heartbreak Ridge,Canata,Loss,
+,09-07-30,Avalon MSL,Byzantium 3,Canata,Win,
+,09-07-30,Avalon MSL,Carthage 3,Canata,Win,
+,09-07-24,Bacchus2009 OSL,Return of the King,ZerO,Win,
+,09-07-23,Avalon MSL,Outsider,Canata,Loss,
+,09-07-16,Avalon MSL,Byzantium 3,Kal,Win,
+,09-07-13,Shinhan08-09 Prole..,Neo Medusa,OversKy,Win,
+,09-07-12,GOM Classic Season 3,Outsider,EffOrt,Loss,
+,09-07-12,GOM Classic Season 3,Heartbreak Ridge,EffOrt,Loss,
+,09-07-11,Avalon MSL,Heartbreak Ridge,Kal,Win,
+,09-07-08,Bacchus2009 OSL,Holy World SE,YellOw[ArnC],Loss,
+,09-07-07,Shinhan08-09 Prole..,Outsider,Light,Loss,
+,09-07-04,Shinhan08-09 Prole..,Destination,Stork,Loss,
+,09-07-02,Avalon MSL,Byzantium 3,Movie,Win,
+,09-07-02,Avalon MSL,Outsider,Leta,Win,
+,09-07-01,Bacchus2009 OSL,Return of the King,Flash,Win,
+,09-06-30,Shinhan08-09 Prole..,Heartbreak Ridge,Modesty,Win,
+,09-06-28,GOM Classic Season 3,Heartbreak Ridge,Much,Win,
+,09-06-28,GOM Classic Season 3,God&#039;s Garden,Much,Win,
+,09-06-27,Shinhan08-09 Prole..,Heartbreak Ridge,Violet,Win,
+,09-06-24,Bacchus2009 OSL,Outsider,EffOrt,Win,
+,09-06-22,Shinhan08-09 Prole..,God&#039;s Garden,ZerO,Win,
+,09-06-18,Avalon MSL,Heartbreak Ridge,Movie,Loss,
+,09-06-16,Shinhan08-09 Prole..,Neo Medusa,BaBy,Win,
+,09-06-13,Shinhan08-09 Prole..,Shades of Twilight,hyvaa,Win,
+,09-06-10,Shinhan08-09 Prole..,Destination,sKyHigh,Win,
+,09-06-10,Shinhan08-09 Prole..,Neo Medusa,EffOrt,Loss,
+,09-06-07,Shinhan08-09 Prole..,Heartbreak Ridge,Bisu,Loss,
+,09-06-07,Shinhan08-09 Prole..,Outsider,Hyuk,Win,
+,09-06-01,Shinhan08-09 Prole..,Heartbreak Ridge,Leta,Win,
+,09-06-01,Shinhan08-09 Prole..,Destination,Horang2,Win,
+,09-05-24,GOM Classic Season 3,Heartbreak Ridge,jjonga,Win,
+,09-05-24,GOM Classic Season 3,God&#039;s Garden,jjonga,Win,
+,09-05-24,GOM Classic Season 3,Neo Medusa,jjonga,Loss,
+,09-05-24,Shinhan08-09 Prole..,Neo Medusa,great,Win,
+,09-05-18,Shinhan08-09 Prole..,God&#039;s Garden,Modesty,Win,
+,09-05-18,Shinhan08-09 Prole..,Battle Royal,Calm,Win,
+,09-05-14,MBC Survivor 17th,Destination,GanZi,Win,
+,09-05-14,MBC Survivor 17th,Carthage 2,Doctor.K,Win,
+,09-05-12,Shinhan08-09 Prole..,God&#039;s Garden,HyuN,Win,
+,09-05-09,Shinhan08-09 Prole..,God&#039;s Garden,OversKy,Win,
+,09-05-04,Shinhan08-09 Prole..,Battle Royal,Luxury,Win,
+,09-04-29,Shinhan08-09 Prole..,Battle Royal,hyvaa,Loss,
+,09-04-26,GOM Classic Season 3,God&#039;s Garden,Movie,Win,
+,09-04-26,GOM Classic Season 3,Neo Medusa,Movie,Win,
+,09-04-26,GOM Classic Season 3,Destination,Movie,Loss,
+,09-04-26,Shinhan08-09 Prole..,Battle Royal,keke,Win,
+,09-04-23,MBC Survivor 17th,Byzantium 3,GanZi,Loss,
+,09-04-22,Shinhan08-09 Prole..,Outsider,Movie,Loss,
+,09-04-19,Shinhan08-09 Prole..,Heartbreak Ridge,Fantasy,Loss,
+,09-04-11,Shinhan08-09 Prole..,Battle Royal,YellOw[ArnC],Win,
+,09-04-11,Shinhan08-09 Prole..,Neo Medusa,YellOw[ArnC],Win,
+,09-04-04,Batoo OSL,Medusa,Fantasy,Win,
+,09-04-04,Batoo OSL,Tears of the Moon,Fantasy,Win,
+,09-04-04,Batoo OSL,Sin Chupung-Ryeong,Fantasy,Win,
+,09-04-04,Batoo OSL,Return of the King,Fantasy,Loss,
+,09-04-04,Batoo OSL,Medusa,Fantasy,Loss,
