player_a, player_b, score_a, score_b, game_type, court, match_url
R. Albot,D. Junqueira,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/993744.html
B. Paire,M. Raditschnigg,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/993749.html
S. Galvani,N. Moser,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/993743.html
M. Barthel,V. Dushevina,0,2,WTA,Hard,http://tennis.wettpoint.com/en/games/994890.html
P. Hercog,A. Tatishvili,2,0,WTA,Hard,http://tennis.wettpoint.com/en/games/994891.html
P. Martic,S. Voegele,0,2,WTA,Clay,http://tennis.wettpoint.com/en/games/995134.html
Z. Kucova,M. Johansson,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/995123.html
E. Birnerova,L. Hradecka,2,1,WTA,Clay,http://tennis.wettpoint.com/en/games/995131.html
L. Tsurenko,R. Jani,2,1,WTA,Clay,http://tennis.wettpoint.com/en/games/995133.html
N. Llagostera Vives,A. Lim,2,1,WTA,Hard,http://tennis.wettpoint.com/en/games/994885.html
M. Lucic,S. Cirstea,1,2,WTA,Hard,http://tennis.wettpoint.com/en/games/994893.html
M. Gicquel,J. Paukku,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/992459.html
H. Heliovaara,A. Gensse,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/992460.html
C. Stebe,V. Crivoi,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/992494.html
M. Semjan,S. Greul,1,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/992506.html
M. Gonzalez,A. Giannessi,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/993741.html
M. Viola,R. Jouan,2,1,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/993742.html
M. Trevisan,P. Riba,1,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/993752.html
D. Goffin,S. Robert,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/992458.html
A. Parra Santonja,T. Arefyeva,2,0,WTA,Hard,http://tennis.wettpoint.com/en/games/994888.html
N. Bratchikova,A. Krunic,0,1,WTA,Clay,http://tennis.wettpoint.com/en/games/995125.html
M. Gawron,M. Fischer,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/992498.html
J. Mertl,S. Darcis,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/992470.html
P. Cervenak,K. Krawietz,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/992496.html
A. Smirnov,D. Meffert,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/992468.html
B. Knittel,M. Copil,1,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/992500.html
J. Dasnieres De Veigy,J. Marti,0,2,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/992457.html
J. Brzezicki,P. Galdon,2,0,Challenger Tour ATP,Clay,http://tennis.wettpoint.com/en/games/993739.html
K. Marosi,K. Bondarenko,0,2,WTA,Clay,http://tennis.wettpoint.com/en/games/995126.html
R. Vinci,L. Jurikova,2,0,WTA,Clay,http://tennis.wettpoint.com/en/games/995120.html
